text,count,langs,bpe_unique_signatures,fxt_unique_signatures,most_common_bpe,most_common_fxt,fxt_seed_signature_count
La Revolución Francesa fue también fuente de inspiración para que muchas otras personas de la clase obrera reprimida de otros países encarasen sus propias revoluciones.,1,{'es': 1},1,1,La|ĠRevoluciÃ³n|ĠFran|cesa|Ġfue|ĠtambiÃ©n|Ġfuente|Ġde|ĠinspiraciÃ³n|Ġpara|Ġque|Ġmuchas|Ġotras|Ġpersonas|Ġde|Ġla|Ġclase|Ġob|rera|Ġre|prim|ida|Ġde|Ġotros|ĠpaÃŃses|Ġencar|as|en|Ġsus|Ġpropias|Ġrevol|uciones|.,<ERROR>,1
"Lo mismo sucede con los militares, ya que, en lugar de basar los cargos del ejército en clases, ahora se basan en el calibre.",1,{'es': 1},1,1,"Lo|Ġmismo|Ġsucede|Ġcon|Ġlos|Ġmilitares|,|Ġya|Ġque|,|Ġen|Ġlugar|Ġde|Ġbas|ar|Ġlos|Ġcargos|Ġdel|ĠejÃ©rcito|Ġen|Ġclases|,|Ġahora|Ġse|Ġbas|an|Ġen|Ġel|Ġcal|ibre|.",<ERROR>,1
"Asimismo, luego de la Revolución, los puestos estuvieron abiertos a todos los candidatos masculinos, lo que permitió el éxito de los más ambiciosos y prestigiosos.",1,{'es': 1},1,1,"Asimismo|,|Ġluego|Ġde|Ġla|ĠRevoluciÃ³n|,|Ġlos|Ġpuestos|Ġestuvieron|Ġabiertos|Ġa|Ġtodos|Ġlos|Ġcandidatos|Ġmascul|inos|,|Ġlo|Ġque|ĠpermitiÃ³|Ġel|ĠÃ©xito|Ġde|Ġlos|ĠmÃ¡s|Ġamb|icios|os|Ġy|Ġprestig|iosos|.",<ERROR>,1
"Son muchas sus consecuencias políticas y sociales, tales como el uso del sistema métrico, el desplazamiento del absolutismo hacia el republicanismo, el nacionalismo y la convicción de que el país pertenece al pueblo, y no a un solo soberano.",1,{'es': 1},1,1,"Son|Ġmuchas|Ġsus|Ġconsecuencias|ĠpolÃŃticas|Ġy|Ġsociales|,|Ġtales|Ġcomo|Ġel|Ġuso|Ġdel|Ġsistema|ĠmÃ©|tr|ico|,|Ġel|Ġdesplaz|amiento|Ġdel|Ġabsolut|ismo|Ġhacia|Ġel|Ġrepublic|an|ismo|,|Ġel|Ġnacional|ismo|Ġy|Ġla|Ġconv|icciÃ³n|Ġde|Ġque|Ġel|ĠpaÃŃs|Ġpertenece|Ġal|Ġpueblo|,|Ġy|Ġno|Ġa|Ġun|Ġsolo|Ġsober|ano|.",<ERROR>,1
"Uno de los periodos más sanguinarios de la historia de Antigua China fue el de Los Tres Reinos, donde miles de personas murieron en una lucha por ocupar el trono del gran palacio en Xi'an.",1,{'es': 1},1,1,"Uno|Ġde|Ġlos|Ġperiod|os|ĠmÃ¡s|Ġsangu|in|arios|Ġde|Ġla|Ġhistoria|Ġde|ĠAnt|ig|ua|ĠChina|Ġfue|Ġel|Ġde|ĠLos|ĠT|res|ĠRe|inos|,|Ġdonde|Ġmiles|Ġde|Ġpersonas|Ġmur|ieron|Ġen|Ġuna|Ġlucha|Ġpor|Ġocup|ar|Ġel|Ġtr|ono|Ġdel|Ġgran|Ġpal|acio|Ġen|ĠX|i|'|an|.",<ERROR>,1
"Durante estas etapas, se desató una cruenta guerra entre muchos nobles que se disputaban el trono.",1,{'es': 1},1,1,"Durante|Ġestas|Ġetapas|,|Ġse|Ġdes|atÃ³|Ġuna|Ġcru|enta|Ġguerra|Ġentre|Ġmuchos|Ġno|bles|Ġque|Ġse|Ġdisput|aban|Ġel|Ġtr|ono|.",<ERROR>,1
"Entre cada dinastía, existió también un período de inestabilidad, con provincias divididas. El más conocido fue el de los Tres Reinos, que se desarrolló a lo largo de 60 años, entre la dinastía Hhan y la Jin.",1,{'es': 1},1,1,"Entre|Ġcada|Ġdin|ast|ÃŃa|,|Ġexist|iÃ³|ĠtambiÃ©n|Ġun|ĠperÃŃodo|Ġde|Ġin|est|abilidad|,|Ġcon|Ġprovincias|Ġdivid|idas|.|ĠEl|ĠmÃ¡s|Ġconocido|Ġfue|Ġel|Ġde|Ġlos|ĠT|res|ĠRe|inos|,|Ġque|Ġse|Ġdesarroll|Ã³|Ġa|Ġlo|Ġlargo|Ġde|Ġ|60|ĠaÃ±os|,|Ġentre|Ġla|Ġdin|ast|ÃŃa|ĠH|han|Ġy|Ġla|ĠJ|in|.",<ERROR>,1
La antigua China tenía una forma única de delimitar los diferentes períodos de tiempo. Cada etapa o cada familia en el poder constituía una dinastía distinta.,1,{'es': 1},1,1,La|Ġantigua|ĠChina|ĠtenÃŃa|Ġuna|Ġforma|ĠÃºnica|Ġde|Ġdel|im|itar|Ġlos|Ġdiferentes|Ġper|ÃŃ|odos|Ġde|Ġtiempo|.|ĠCada|Ġetapa|Ġo|Ġcada|Ġfamilia|Ġen|Ġel|Ġpoder|Ġconstitu|ÃŃa|Ġuna|Ġdin|ast|ÃŃa|Ġdistinta|.,<ERROR>,1
"Arribó en los EE. UU. con 4 centavos, un libro de poemas y una nota de recomendación hecha por Charles Batchelor (su gerente en su último empleo) y dirigida a Thomas Edison.",1,{'es': 1},1,1,"Ar|rib|Ã³|Ġen|Ġlos|ĠEE|.|ĠU|U|.|Ġcon|Ġ|4|Ġcent|av|os|,|Ġun|Ġlibro|Ġde|Ġpo|emas|Ġy|Ġuna|Ġnota|Ġde|Ġrecomend|aciÃ³n|Ġhecha|Ġpor|ĠCharles|ĠB|atch|el|or|Ġ(|su|Ġgerente|Ġen|Ġsu|ĠÃºltimo|Ġempleo|)|Ġy|Ġdirigida|Ġa|ĠThomas|ĠEd|ison|.",<ERROR>,1
"Desde ya, las super ganancias derivadas de la explotación prolongada del pueblo filipino constituirían las ganancias principales del imperialismo norteamericano.",1,{'es': 1},1,1,"Desde|Ġya|,|Ġlas|Ġsuper|Ġganancias|Ġderiv|adas|Ġde|Ġla|ĠexplotaciÃ³n|Ġprolong|ada|Ġdel|Ġpueblo|Ġfil|ip|ino|Ġconstitu|ir|ÃŃan|Ġlas|Ġganancias|Ġprincipales|Ġdel|Ġimperial|ismo|Ġnorte|americano|.",<ERROR>,1
Para comprender a los Templarios es preciso entender el contexto que dio origen a la instauración de la orden.,1,{'es': 1},1,1,Para|Ġcomprender|Ġa|Ġlos|ĠTemp|l|arios|Ġes|Ġpreciso|Ġentender|Ġel|Ġcontexto|Ġque|Ġdio|Ġorigen|Ġa|Ġla|Ġinst|aur|aciÃ³n|Ġde|Ġla|Ġorden|.,<ERROR>,1
"El período histórico europeo en el que se sitúan estos acontecimientos se conoce habitualmente como Alta Edad Media, entre los siglos XI, XII y XIII (es decir, entre los años 1000 y 1300 d. C.).",1,{'es': 1},1,1,"El|ĠperÃŃodo|ĠhistÃ³rico|Ġeuropeo|Ġen|Ġel|Ġque|Ġse|Ġsit|Ãºan|Ġestos|Ġacontecimientos|Ġse|Ġconoce|Ġhabit|ualmente|Ġcomo|ĠAl|ta|ĠE|dad|ĠMedia|,|Ġentre|Ġlos|Ġsiglos|ĠXI|,|ĠXII|Ġy|ĠXIII|Ġ(|es|Ġdecir|,|Ġentre|Ġlos|ĠaÃ±os|Ġ|100|0|Ġy|Ġ|130|0|Ġd|.|ĠC|.).",<ERROR>,1
"La Alta Edad Media fue precedida por la Temprana Edad Media y le siguió la Edad Media Tardía que, por convención, finaliza cerca del 1500.",1,{'es': 1},1,1,"La|ĠAl|ta|ĠE|dad|ĠMedia|Ġfue|Ġpreced|ida|Ġpor|Ġla|ĠTemp|rana|ĠE|dad|ĠMedia|Ġy|Ġle|Ġsigu|iÃ³|Ġla|ĠE|dad|ĠMedia|ĠT|ard|ÃŃa|Ġque|,|Ġpor|Ġconv|enciÃ³n|,|Ġfinal|iza|Ġcerca|Ġdel|Ġ|150|0|.",<ERROR>,1
"Cuando el niño salvaje es criado exclusivamente por animales distintos de los humanos, presenta comportamientos (dentro de sus posibilidades físicas) casi en un todo iguales a las del animal específico que lo cuidó, así como su miedo o indiferencia hacia las personas.",1,{'es': 1},1,1,"Cuando|Ġel|ĠniÃ±o|Ġsalv|aje|Ġes|Ġcr|iado|Ġexclusivamente|Ġpor|Ġanimales|Ġdistintos|Ġde|Ġlos|Ġhumanos|,|Ġpresenta|Ġcomport|amientos|Ġ(|d|entro|Ġde|Ġsus|Ġposibilidades|ĠfÃŃsicas|)|Ġcasi|Ġen|Ġun|Ġtodo|Ġiguales|Ġa|Ġlas|Ġdel|Ġanimal|ĠespecÃŃfico|Ġque|Ġlo|Ġcuid|Ã³|,|ĠasÃŃ|Ġcomo|Ġsu|Ġmiedo|Ġo|Ġind|ifer|encia|Ġhacia|Ġlas|Ġpersonas|.",<ERROR>,1
Se dice que otros fueron criados por animales y que algunos han vivido por su cuenta en el mundo silvestre.,1,{'es': 1},1,1,Se|Ġdice|Ġque|Ġotros|Ġfueron|Ġcr|iados|Ġpor|Ġanimales|Ġy|Ġque|Ġalgunos|Ġhan|Ġvivido|Ġpor|Ġsu|Ġcuenta|Ġen|Ġel|Ġmundo|Ġsil|vest|re|.,<ERROR>,1
Es posible que los niños salvajes hayan sufrido situaciones traumáticas o abuso infantil grave antes de ser abandonados o de que huyeran.,1,{'es': 1},1,1,Es|Ġposible|Ġque|Ġlos|ĠniÃ±os|Ġsalv|ajes|Ġhayan|Ġsufrido|Ġsituaciones|Ġtraum|Ã¡ticas|Ġo|Ġabuso|Ġinfantil|Ġgrave|Ġantes|Ġde|Ġser|Ġabandon|ados|Ġo|Ġde|Ġque|Ġh|uy|er|an|.,<ERROR>,1
"A estos niños se los apoda «salvajes». Algunos niños salvajes son confinados por personas, en general sus padres. En algunos casos, el abandono de un niño se debe al rechazo de los padres a la discapacidad intelectual o física grave que tenga el niño.",1,{'es': 1},1,1,"A|Ġestos|ĠniÃ±os|Ġse|Ġlos|Ġap|oda|ĠÂ«|sal|v|ajes|Â».|ĠAlgunos|ĠniÃ±os|Ġsalv|ajes|Ġson|Ġconf|in|ados|Ġpor|Ġpersonas|,|Ġen|Ġgeneral|Ġsus|Ġpadres|.|ĠEn|Ġalgunos|Ġcasos|,|Ġel|Ġaband|ono|Ġde|Ġun|ĠniÃ±o|Ġse|Ġdebe|Ġal|Ġrechazo|Ġde|Ġlos|Ġpadres|Ġa|Ġla|Ġdiscapacidad|Ġintelectual|Ġo|ĠfÃŃsica|Ġgrave|Ġque|Ġtenga|Ġel|ĠniÃ±o|.",<ERROR>,1
"Uno de los mecanismos más comúnmente usados para graficar la importancia de sociabilizar es analizar los pocos y lamentables casos de niños que, por negligencia, desgracia o abuso intencional, no fueron socializados por adultos durante su crecimiento.",1,{'es': 1},1,1,"Uno|Ġde|Ġlos|Ġmecanismos|ĠmÃ¡s|ĠcomÃºn|mente|Ġus|ados|Ġpara|Ġgra|fic|ar|Ġla|Ġimportancia|Ġde|Ġsoci|abil|izar|Ġes|Ġanalizar|Ġlos|Ġpocos|Ġy|Ġlament|ables|Ġcasos|Ġde|ĠniÃ±os|Ġque|,|Ġpor|Ġneg|lig|encia|,|Ġdesgra|cia|Ġo|Ġabuso|Ġint|enci|onal|,|Ġno|Ġfueron|Ġsocial|izados|Ġpor|Ġadultos|Ġdurante|Ġsu|Ġcrecimiento|.",<ERROR>,1
"Es frecuente que los integrantes de una subcultura exhiban rasgos de su pertenencia a esta recurriendo al uso distintivo y simbólico del estilo, como las modas, los gestos y le jerga.",1,{'es': 1},1,1,"Es|Ġfrecuente|Ġque|Ġlos|Ġintegrantes|Ġde|Ġuna|Ġsub|cult|ura|Ġexhib|an|Ġras|gos|Ġde|Ġsu|Ġperten|encia|Ġa|Ġesta|Ġrecurr|iendo|Ġal|Ġuso|Ġdistint|ivo|Ġy|Ġsimb|Ã³lico|Ġdel|Ġestilo|,|Ġcomo|Ġlas|Ġmod|as|,|Ġlos|Ġgest|os|Ġy|Ġle|Ġjer|ga|.",<ERROR>,1
"Los rasgos que distinguen a una subcultura pueden ser lingüísticos, estéticos, sexuales, geográficos o estar relacionados con la religión o la política, o una mezcla de factores.",1,{'es': 1},1,1,"Los|Ġras|gos|Ġque|Ġdistingu|en|Ġa|Ġuna|Ġsub|cult|ura|Ġpueden|Ġser|Ġling|Ã¼|ÃŃsticos|,|Ġest|Ã©ticos|,|Ġsexuales|,|Ġge|ogrÃ¡|ficos|Ġo|Ġestar|Ġrelacionados|Ġcon|Ġla|ĠreligiÃ³n|Ġo|Ġla|ĠpolÃŃtica|,|Ġo|Ġuna|Ġmezcla|Ġde|Ġfactores|.",<ERROR>,1
"Son muchos los factores que pueden distinguir a las subculturas: edad, etnia, clase, ubicación o género de sus integrantes.",1,{'es': 1},1,1,"Son|Ġmuchos|Ġlos|Ġfactores|Ġque|Ġpueden|Ġdisting|uir|Ġa|Ġlas|Ġsub|cult|uras|:|Ġedad|,|Ġet|nia|,|Ġclase|,|ĠubicaciÃ³n|Ġo|ĠgÃ©nero|Ġde|Ġsus|Ġintegrantes|.",<ERROR>,1
Las subculturas congregan individuos con ideas semejantes y sentimientos de marginación por los estándares sociales y les brinda la posibilidad de generar un sentido de identidad.,1,{'es': 1},1,1,Las|Ġsub|cult|uras|Ġcong|re|gan|Ġindividuos|Ġcon|Ġideas|Ġsemej|antes|Ġy|Ġsentimientos|Ġde|Ġmargin|aciÃ³n|Ġpor|Ġlos|ĠestÃ¡ndares|Ġsociales|Ġy|Ġles|Ġbrinda|Ġla|Ġposibilidad|Ġde|Ġgenerar|Ġun|Ġsentido|Ġde|Ġidentidad|.,<ERROR>,1
"Históricamente, gran parte de ac principal actividad de los granjeros era la agricultura de subsistencia, la que se sigue practicando en muchos países en vías de desarrollo.",1,{'es': 1},1,1,"Hist|Ã³|ric|amente|,|Ġgran|Ġparte|Ġde|Ġac|Ġprincipal|Ġactividad|Ġde|Ġlos|Ġgran|jeros|Ġera|Ġla|Ġagricultura|Ġde|Ġsubs|istencia|,|Ġla|Ġque|Ġse|Ġsigue|Ġpractic|ando|Ġen|Ġmuchos|ĠpaÃŃses|Ġen|ĠvÃŃas|Ġde|Ġdesarrollo|.",<ERROR>,1
"La agricultura de subsistencia es una práctica sencilla, generalmente orgánica, que combina el uso de semillas almacenadas originarias de la región ecológica con la rotación de cultivos u otros métodos comparativamente simples para maximizar la producción.",1,{'es': 1},1,1,"La|Ġagricultura|Ġde|Ġsubs|istencia|Ġes|Ġuna|ĠprÃ¡ctica|Ġsencilla|,|Ġgeneralmente|Ġorg|Ã¡nica|,|Ġque|Ġcomb|ina|Ġel|Ġuso|Ġde|Ġsemillas|Ġalmacen|adas|Ġorigin|arias|Ġde|Ġla|ĠregiÃ³n|Ġec|olÃ³gica|Ġcon|Ġla|Ġrot|aciÃ³n|Ġde|Ġcult|ivos|Ġu|Ġotros|ĠmÃ©todos|Ġcompar|ativamente|Ġsimples|Ġpara|Ġmaxim|izar|Ġla|ĠproducciÃ³n|.",<ERROR>,1
Se entiende por agricultura de subsistencia aquella cuyo objetivo es producir suficientes alimentos para atender exclusivamente las necesidades del agricultor y su grupo familiar.,1,{'es': 1},1,1,Se|Ġentiende|Ġpor|Ġagricultura|Ġde|Ġsubs|istencia|Ġaquella|Ġcuyo|Ġobjetivo|Ġes|Ġproducir|Ġsuficientes|Ġalimentos|Ġpara|Ġatender|Ġexclusivamente|Ġlas|Ġnecesidades|Ġdel|Ġagricult|or|Ġy|Ġsu|Ġgrupo|Ġfamiliar|.,<ERROR>,1
"Hacia fines de la Edad Media, Europa occidental empezó a desarrollar un estilo propio. Uno de los avances más significativos de esa época fue que, producto de las Cruzadas, las personas comenzaron a usar botones para abrochar sus prendas.",1,{'es': 1},1,1,"H|acia|Ġfines|Ġde|Ġla|ĠE|dad|ĠMedia|,|ĠEuropa|Ġoccidental|ĠempezÃ³|Ġa|Ġdesarrollar|Ġun|Ġestilo|Ġpropio|.|ĠUno|Ġde|Ġlos|Ġavances|ĠmÃ¡s|Ġsignific|ativos|Ġde|Ġesa|ĠÃ©poca|Ġfue|Ġque|,|Ġproducto|Ġde|Ġlas|ĠCruz|adas|,|Ġlas|Ġpersonas|Ġcomenzaron|Ġa|Ġusar|Ġbot|ones|Ġpara|Ġab|ro|char|Ġsus|Ġprendas|.",<ERROR>,1
"No obstante, debido a la lentitud de los canales de comunicación, los estilos occidentales podrían llevar un retraso de unos 25 a 30 años.",1,{'es': 1},1,1,"No|Ġobstante|,|Ġdebido|Ġa|Ġla|Ġlent|itud|Ġde|Ġlos|Ġcanales|Ġde|ĠcomunicaciÃ³n|,|Ġlos|Ġestilos|Ġoc|cid|entales|ĠpodrÃŃan|Ġllevar|Ġun|Ġretr|aso|Ġde|Ġunos|Ġ|25|Ġa|Ġ|30|ĠaÃ±os|.",<ERROR>,1
"En un comienzo, la forma de vestir recibió gran influencia de la cultura bizantina en el este.",1,{'es': 1},1,1,"En|Ġun|Ġcomienzo|,|Ġla|Ġforma|Ġde|Ġvest|ir|ĠrecibiÃ³|Ġgran|Ġinfluencia|Ġde|Ġla|Ġcultura|Ġb|iz|ant|ina|Ġen|Ġel|Ġeste|.",<ERROR>,1
La cúspide del estilo gótico tuvo lugar en el período entre los siglos X-XI y el XIV.,1,{'es': 1},1,1,La|Ġc|Ãºs|p|ide|Ġdel|Ġestilo|Ġg|Ã³|tico|Ġtuvo|Ġlugar|Ġen|Ġel|ĠperÃŃodo|Ġentre|Ġlos|Ġsiglos|ĠX|-X|I|Ġy|Ġel|ĠXIV|.,<ERROR>,1
"El título de «capital de la moda» fue traspasado, a partir de entonces, de Constantinopla a París.",1,{'es': 1},1,1,"El|ĠtÃŃtulo|Ġde|ĠÂ«|cap|ital|Ġde|Ġla|Ġmoda|Â»|Ġfue|Ġtras|pas|ado|,|Ġa|Ġpartir|Ġde|Ġentonces|,|Ġde|ĠConst|ant|in|op|la|Ġa|ĠParÃŃs|.",<ERROR>,1
"Durante el siglo XII su estatus decayó, sobre todo debido a que, a su regreso, los cruzados trajeron obsequios, como sedas y especias, a los que se les daba mayor valor que a los bienes ofrecidos en los mercados bizantinos.",1,{'es': 1},1,1,"Durante|Ġel|Ġsiglo|ĠXII|Ġsu|Ġest|atus|Ġdec|ay|Ã³|,|Ġsobre|Ġtodo|Ġdebido|Ġa|Ġque|,|Ġa|Ġsu|Ġregreso|,|Ġlos|Ġcru|zados|Ġtra|jeron|Ġob|sequ|ios|,|Ġcomo|Ġsed|as|Ġy|Ġespe|cias|,|Ġa|Ġlos|Ġque|Ġse|Ġles|Ġdaba|Ġmayor|Ġvalor|Ġque|Ġa|Ġlos|Ġbienes|Ġofre|cidos|Ġen|Ġlos|Ġmercados|Ġb|iz|ant|inos|.",<ERROR>,1
Su fama de ser epicentro del lujo comenzó aproximadamente en 400 a. C y se extendió hasta aproximadamente 1100 d. C.,1,{'es': 1},1,1,Su|Ġf|ama|Ġde|Ġser|Ġepic|entro|Ġdel|Ġlujo|ĠcomenzÃ³|Ġaproximadamente|Ġen|Ġ|400|Ġa|.|ĠC|Ġy|Ġse|Ġextend|iÃ³|Ġhasta|Ġaproximadamente|Ġ|110|0|Ġd|.|ĠC|.,<ERROR>,1
"Así como París se conoce como la ciudad de la moda en la actualidad, Constantinopla era considerada como tal en la Europa feudal.",1,{'es': 1},1,1,"AsÃŃ|Ġcomo|ĠParÃŃs|Ġse|Ġconoce|Ġcomo|Ġla|Ġciudad|Ġde|Ġla|Ġmoda|Ġen|Ġla|Ġactualidad|,|ĠConst|ant|in|op|la|Ġera|Ġconsider|ada|Ġcomo|Ġtal|Ġen|Ġla|ĠEuropa|Ġfe|ud|al|.",<ERROR>,1
"En el contexto del Romanticismo, la geografía moldeó a las personas y, con el transcurso del tiempo, se desarrollaron costumbres y culturas relacionadas con esa geografía que, al estar en armonía con la localización de esa sociedad, eran preferibles a leyes que se impusieran de forma arbitraria.",1,{'es': 1},1,1,"En|Ġel|Ġcontexto|Ġdel|ĠRom|antic|ismo|,|Ġla|Ġge|ografÃŃa|Ġmol|de|Ã³|Ġa|Ġlas|Ġpersonas|Ġy|,|Ġcon|Ġel|Ġtrans|curso|Ġdel|Ġtiempo|,|Ġse|Ġdesarroll|aron|Ġcostumbres|Ġy|Ġculturas|Ġrelacionadas|Ġcon|Ġesa|Ġge|ografÃŃa|Ġque|,|Ġal|Ġestar|Ġen|Ġarm|onÃŃa|Ġcon|Ġla|Ġlocal|izaciÃ³n|Ġde|Ġesa|Ġsociedad|,|Ġeran|Ġprefer|ibles|Ġa|Ġleyes|Ġque|Ġse|Ġimp|us|ieran|Ġde|Ġforma|Ġarbit|r|aria|.",<ERROR>,1
"El elemento del determinismo cultural se encontraba muy presente en el romanticismo, según estudiosos como Goether, Fichte y Schlegel.",1,{'es': 1},1,1,"El|Ġelemento|Ġdel|Ġdetermin|ismo|Ġcultural|Ġse|Ġencontraba|Ġmuy|Ġpresente|Ġen|Ġel|Ġromantic|ismo|,|ĠsegÃºn|Ġestudios|os|Ġcomo|ĠGo|ether|,|ĠF|ich|te|Ġy|ĠSch|leg|el|.",<ERROR>,1
"El uso masivo de automóviles también genera una mayor incidencia en los accidentes de tránsito, lo que conduce al desarrollo de nuevas técnicas en el campo de la salud para reparar los cuerpos dañados.",1,{'es': 1},1,1,"El|Ġuso|Ġmas|ivo|Ġde|ĠautomÃ³|viles|ĠtambiÃ©n|Ġgenera|Ġuna|Ġmayor|Ġincid|encia|Ġen|Ġlos|Ġaccidentes|Ġde|ĠtrÃ¡nsito|,|Ġlo|Ġque|Ġcondu|ce|Ġal|Ġdesarrollo|Ġde|Ġnuevas|ĠtÃ©cnicas|Ġen|Ġel|Ġcampo|Ġde|Ġla|Ġsalud|Ġpara|Ġrepar|ar|Ġlos|Ġcuerpos|ĠdaÃ±|ados|.",<ERROR>,1
"Sin embargo, una red nacional de carreteras no es viable económicamente para un volumen reducido de automóviles, con lo cual se están diseñando nuevas técnicas de fabricación para reducir los costes de ser propietario de un vehículo.",1,{'es': 1},1,1,"Sin|Ġembargo|,|Ġuna|Ġred|Ġnacional|Ġde|Ġcarre|teras|Ġno|Ġes|Ġv|iable|ĠeconÃ³m|icamente|Ġpara|Ġun|Ġvolumen|Ġreducido|Ġde|ĠautomÃ³|viles|,|Ġcon|Ġlo|Ġcual|Ġse|ĠestÃ¡n|ĠdiseÃ±|ando|Ġnuevas|ĠtÃ©cnicas|Ġde|ĠfabricaciÃ³n|Ġpara|Ġreducir|Ġlos|Ġcostes|Ġde|Ġser|Ġpropietario|Ġde|Ġun|ĠvehÃŃculo|.",<ERROR>,1
"Para dar un ejemplo, uno podría sostener que la existencia de los automóviles necesariamente deriva en el desarrollo de carreteras.",1,{'es': 1},1,1,"Para|Ġdar|Ġun|Ġejemplo|,|Ġuno|ĠpodrÃŃa|Ġsost|ener|Ġque|Ġla|Ġexistencia|Ġde|Ġlos|ĠautomÃ³|viles|Ġnecesariamente|Ġder|iva|Ġen|Ġel|Ġdesarrollo|Ġde|Ġcarre|teras|.",<ERROR>,1
"Casi todas las interpretaciones del determinismo tecnológico tienen en común dos ideas generales: que el desarrollo tecnológico en sí mismo se despliega por un camino independiente de cualquier influencia cultural o política y que, al mismo tiempo, la tecnología tiene «efectos» en las sociedades que son inherentes y no socialmente condicionados.",1,{'es': 1},1,1,"C|asi|Ġtodas|Ġlas|Ġinterpret|aciones|Ġdel|Ġdetermin|ismo|Ġtecn|olÃ³gico|Ġtienen|Ġen|ĠcomÃºn|Ġdos|Ġideas|Ġgenerales|:|Ġque|Ġel|Ġdesarrollo|Ġtecn|olÃ³gico|Ġen|ĠsÃŃ|Ġmismo|Ġse|Ġdespl|iega|Ġpor|Ġun|Ġcamino|Ġindependiente|Ġde|Ġcualquier|Ġinfluencia|Ġcultural|Ġo|ĠpolÃŃtica|Ġy|Ġque|,|Ġal|Ġmismo|Ġtiempo|,|Ġla|ĠtecnologÃŃa|Ġtiene|ĠÂ«|e|fect|os|Â»|Ġen|Ġlas|Ġsociedades|Ġque|Ġson|Ġinher|entes|Ġy|Ġno|Ġsocial|mente|Ġcond|icion|ados|.",<ERROR>,1
"El determinismo tecnológico es un concepto que comprende, pragmáticamente, un gran abanico de ideas, desde el impulso o imperativo tecnológico hasta un sentido estricto de que existe una lógica subyacente que impulsa el destino de la humanidad y que se relaciona con las leyes de la ciencia y cómo se ven plasmadas en la tecnología.",1,{'es': 1},1,1,"El|Ġdetermin|ismo|Ġtecn|olÃ³gico|Ġes|Ġun|Ġconcepto|Ġque|Ġcomp|rende|,|Ġp|rag|m|Ã¡ticamente|,|Ġun|Ġgran|Ġab|an|ico|Ġde|Ġideas|,|Ġdesde|Ġel|Ġimpulso|Ġo|Ġimper|ativo|Ġtecn|olÃ³gico|Ġhasta|Ġun|Ġsentido|Ġest|ric|to|Ġde|Ġque|Ġexiste|Ġuna|ĠlÃ³gica|Ġsub|y|ac|ente|Ġque|Ġimpuls|a|Ġel|Ġdestino|Ġde|Ġla|Ġhumanidad|Ġy|Ġque|Ġse|Ġrel|aci|ona|Ġcon|Ġlas|Ġleyes|Ġde|Ġla|Ġciencia|Ġy|ĠcÃ³mo|Ġse|Ġven|Ġplas|m|adas|Ġen|Ġla|ĠtecnologÃŃa|.",<ERROR>,1
"En 1884, Tesla se mudó a EE. UU. a fin de tomar un empleo en la compañía Edison en Nueva York.",1,{'es': 1},1,1,"En|Ġ|188|4|,|ĠTes|la|Ġse|Ġmud|Ã³|Ġa|ĠEE|.|ĠU|U|.|Ġa|Ġfin|Ġde|Ġtomar|Ġun|Ġempleo|Ġen|Ġla|ĠcompaÃ±ÃŃa|ĠEd|ison|Ġen|ĠNueva|ĠYork|.",<ERROR>,1
"A lo largo de la década de 1920, la actitud adoptada por la mayor parte de los ciudadanos y de las naciones fue la del pacifismo y el aislamiento.",1,{'es': 1},1,1,"A|Ġlo|Ġlargo|Ġde|Ġla|ĠdÃ©cada|Ġde|Ġ|192|0|,|Ġla|Ġactitud|Ġadopt|ada|Ġpor|Ġla|Ġmayor|Ġparte|Ġde|Ġlos|Ġciudadanos|Ġy|Ġde|Ġlas|Ġnaciones|Ġfue|Ġla|Ġdel|Ġpaci|f|ismo|Ġy|Ġel|Ġaisl|amiento|.",<ERROR>,1
"Si bien la mayoría de esa comida nos resultaría bastante familiar, los romanos comían también ciertos artículos poco convencionales en los banquetes, como jabalíes, pavos reales, caracoles y hasta un tipo de roedor, el lirón.",1,{'es': 1},1,1,"Si|Ġbien|Ġla|ĠmayorÃŃa|Ġde|Ġesa|Ġcomida|Ġnos|Ġresult|arÃŃa|Ġbastante|Ġfamiliar|,|Ġlos|Ġrom|anos|Ġcom|ÃŃan|ĠtambiÃ©n|Ġciertos|ĠartÃŃculos|Ġpoco|Ġconv|encion|ales|Ġen|Ġlos|Ġban|que|tes|,|Ġcomo|Ġjab|al|ÃŃes|,|Ġpav|os|Ġreales|,|Ġcar|ac|oles|Ġy|Ġhasta|Ġun|Ġtipo|Ġde|Ġro|edor|,|Ġel|Ġl|ir|Ã³n|.",<ERROR>,1
"Si bien cada país por separado era «escandinavo», existían marcadas diferencias en relación al pueblo, los monarcas, los hábitos y la historia entre Dinamarca, Suecia, Noruega e Islandia.",1,{'es': 1},1,1,"Si|Ġbien|Ġcada|ĠpaÃŃs|Ġpor|Ġsepar|ado|Ġera|ĠÂ«|es|c|and|in|av|o|Â»,|Ġexist|ÃŃan|Ġmar|cadas|Ġdiferencias|Ġen|ĠrelaciÃ³n|Ġal|Ġpueblo|,|Ġlos|Ġmon|ar|cas|,|Ġlos|ĠhÃ¡bitos|Ġy|Ġla|Ġhistoria|Ġentre|ĠDin|amar|ca|,|ĠSue|cia|,|ĠNor|ue|ga|Ġe|ĠIsland|ia|.",<ERROR>,1
