segment,segment_display,count,example_occurrences
pavil,'pavil',1,"[{""sentence_id"": 773, ""text"": ""Participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history.""}]"
flor,'flor',1,"[{""sentence_id"": 774, ""text"": ""International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.""}]"
"lays, ","'lays, '",1,"[{""sentence_id"": 774, ""text"": ""International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.""}]"
anical ,'anical ',1,"[{""sentence_id"": 774, ""text"": ""International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.""}]"
gard en s ,'gard en s ',1,"[{""sentence_id"": 774, ""text"": ""International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.""}]"
(so ,'(so ',1,"[{""sentence_id"": 775, ""text"": ""Although in theory they can take place annually (so long as they are in different countries), in practice they are not.""}]"
ri es ),'ri es )',1,"[{""sentence_id"": 775, ""text"": ""Although in theory they can take place annually (so long as they are in different countries), in practice they are not.""}]"
hect,'hect',1,"[{""sentence_id"": 776, ""text"": ""These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.""}]"
ar es.,'ar es.',1,"[{""sentence_id"": 776, ""text"": ""These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares.""}]"
years. ,'years. ',1,"[{""sentence_id"": 777, ""text"": ""There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.""}]"
(36 ,'(36 ',1,"[{""sentence_id"": 777, ""text"": ""There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.""}]"
ive),'ive)',1,"[{""sentence_id"": 777, ""text"": ""There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.""}]"
on es t,'on es t',1,"[{""sentence_id"": 777, ""text"": ""There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.""}]"
en ished ,'en ished ',1,"[{""sentence_id"": 778, ""text"": ""It can usually be replenished fairly easily if you run out, and gives resolution roughly comparable to a current DSLR.""}]"
DSLR.,'DSLR.',1,"[{""sentence_id"": 778, ""text"": ""It can usually be replenished fairly easily if you run out, and gives resolution roughly comparable to a current DSLR.""}]"
ium-,'ium-',1,"[{""sentence_id"": 779, ""text"": ""Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.""}]"
cm ,'cm ',1,"[{""sentence_id"": 779, ""text"": ""Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.""}]"
(3136 ,'(3136 ',1,"[{""sentence_id"": 780, ""text"": ""This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).""}]"
mm2 ,'mm2 ',1,"[{""sentence_id"": 780, ""text"": ""This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).""}]"
sus ,'sus ',1,"[{""sentence_id"": 780, ""text"": ""This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).""}]"
864).,'864).',1,"[{""sentence_id"": 780, ""text"": ""This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).""}]"
ifs ,'ifs ',1,"[{""sentence_id"": 781, ""text"": ""Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.""}]"
luck,'luck',1,"[{""sentence_id"": 781, ""text"": ""Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment.""}]"
te lephot,'te lephot',1,"[{""sentence_id"": 783, ""text"": ""Wildlife photography often requires a long telephoto lens, though things like a flock of birds or a tiny creature need other lenses.""}]"
"l en s, ","'l en s, '",1,"[{""sentence_id"": 783, ""text"": ""Wildlife photography often requires a long telephoto lens, though things like a flock of birds or a tiny creature need other lenses.""}]"
flock ,'flock ',1,"[{""sentence_id"": 783, ""text"": ""Wildlife photography often requires a long telephoto lens, though things like a flock of birds or a tiny creature need other lenses.""}]"
purpos es.,'purpos es.',1,"[{""sentence_id"": 784, ""text"": ""Many exotic animals are hard to find, and parks sometimes have rules about taking photographs for commercial purposes.""}]"
ile.,'ile.',1,"[{""sentence_id"": 785, ""text"": ""Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.""}]"
also. ,'also. ',1,"[{""sentence_id"": 787, ""text"": ""Written words are often easier to understand than spoken words, also. This is especially true of addresses, which are often difficult to pronounce intelligibly.""}]"
"es s es, ","'es s es, '",1,"[{""sentence_id"": 787, ""text"": ""Written words are often easier to understand than spoken words, also. This is especially true of addresses, which are often difficult to pronounce intelligibly.""}]"
flu en t,'flu en t',1,"[{""sentence_id"": 788, ""text"": ""Many entire nations are completely fluent in English, and in even more you can expect a limited knowledge - especially among younger people.""}]"
Im,'Im',1,"[{""sentence_id"": 789, ""text"": ""Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.""}]"
cunian,'cunian',1,"[{""sentence_id"": 789, ""text"": ""Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.""}]"
Bost,'Bost',1,"[{""sentence_id"": 789, ""text"": ""Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.""}]"
Jamaican,'Jamaican',1,"[{""sentence_id"": 789, ""text"": ""Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.""}]"
Sydneysid,'Sydneysid',1,"[{""sentence_id"": 789, ""text"": ""Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.""}]"
oront,'oront',1,"[{""sentence_id"": 789, ""text"": ""Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto.""}]"
regaling ,'regaling ',1,"[{""sentence_id"": 790, ""text"": ""They're regaling each other with stories from their hometowns, told in their distinct accents and local argot.""}]"
acc en t,'acc en t',1,"[{""sentence_id"": 790, ""text"": ""They're regaling each other with stories from their hometowns, told in their distinct accents and local argot.""}]"
fed. ,'fed. ',1,"[{""sentence_id"": 791, ""text"": ""Buying food in supermarkets is usually the cheapest way to get fed. Without cooking opportunities, choices are however limited to ready-made food.""}]"
choic es  ,'choic es  ',1,"[{""sentence_id"": 791, ""text"": ""Buying food in supermarkets is usually the cheapest way to get fed. Without cooking opportunities, choices are however limited to ready-made food.""}]"
ready-,'ready-',1,"[{""sentence_id"": 791, ""text"": ""Buying food in supermarkets is usually the cheapest way to get fed. Without cooking opportunities, choices are however limited to ready-made food.""}]"
food. ,'food. ',1,"[{""sentence_id"": 792, ""text"": ""Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.""}]"
ov en  ,'ov en  ',1,"[{""sentence_id"": 792, ""text"": ""Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.""}]"
dab,'dab',1,"[{""sentence_id"": 793, ""text"": ""In some countries or types of stores there is at least one on-site restaurant, often a rather informal one with affordable prices.""}]"
ice/,'ice/',1,"[{""sentence_id"": 795, ""text"": ""They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.""}]"
horizat,'horizat',1,"[{""sentence_id"": 795, ""text"": ""They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.""}]"
claims.,'claims.',1,"[{""sentence_id"": 795, ""text"": ""They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.""}]"
(e-,'(e-',1,"[{""sentence_id"": 796, ""text"": ""Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the \""cloud\"").""}]"
tachm en t,'tachm en t',1,"[{""sentence_id"": 796, ""text"": ""Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the \""cloud\"").""}]"
"cloud""","'cloud""'",1,"[{""sentence_id"": 796, ""text"": ""Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the \""cloud\"").""}]"
"ablet, ","'ablet, '",1,"[{""sentence_id"": 797, ""text"": ""If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet).""}]"
(acc es s,'(acc es s',1,"[{""sentence_id"": 797, ""text"": ""If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet).""}]"
icy/,'icy/',1,"[{""sentence_id"": 798, ""text"": ""Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.""}]"
anion,'anion',1,"[{""sentence_id"": 798, ""text"": ""Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.""}]"
oose,'oose',1,"[{""sentence_id"": 799, ""text"": ""Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat.""}]"
elk) ,'elk) ',1,"[{""sentence_id"": 799, ""text"": ""Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat.""}]"
def en d ,'def en d ',1,"[{""sentence_id"": 799, ""text"": ""Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat.""}]"
perceive ,'perceive ',1,"[{""sentence_id"": 799, ""text"": ""Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat.""}]"
risk.,'risk.',1,"[{""sentence_id"": 800, ""text"": ""When people don't see moose as potentially dangerous, they may approach too closely and put themselves at risk.""}]"
drinks ,'drinks ',1,"[{""sentence_id"": 801, ""text"": ""Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important.""}]"
Alcohol,'Alcohol',1,"[{""sentence_id"": 801, ""text"": ""Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important.""}]"
knowing ,'knowing ',1,"[{""sentence_id"": 801, ""text"": ""Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important.""}]"
liver,'liver',1,"[{""sentence_id"": 802, ""text"": ""Possible long term health events from excessive drinking can include liver damage and even blindness and death. The potential danger is increased when consuming illegally produced alcohol.""}]"
blindn,'blindn',1,"[{""sentence_id"": 802, ""text"": ""Possible long term health events from excessive drinking can include liver damage and even blindness and death. The potential danger is increased when consuming illegally produced alcohol.""}]"
egall,'egall',1,"[{""sentence_id"": 802, ""text"": ""Possible long term health events from excessive drinking can include liver damage and even blindness and death. The potential danger is increased when consuming illegally produced alcohol.""}]"
Il,'Il',1,"[{""sentence_id"": 803, ""text"": ""Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses.""}]"
impur,'impur',1,"[{""sentence_id"": 803, ""text"": ""Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses.""}]"
"hanol, ","'hanol, '",1,"[{""sentence_id"": 803, ""text"": ""Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses.""}]"
dos es.,'dos es.',1,"[{""sentence_id"": 803, ""text"": ""Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses.""}]"
labour,'labour',1,"[{""sentence_id"": 804, ""text"": ""Eyeglasses can be cheaper in a foreign country, especially in low-income countries where labour costs are lower.""}]"
onsid,'onsid',1,"[{""sentence_id"": 805, ""text"": ""Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.""}]"
exam ,'exam ',1,"[{""sentence_id"": 805, ""text"": ""Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.""}]"
if insu,'if insu',1,"[{""sentence_id"": 805, ""text"": ""Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.""}]"
pr es cript,'pr es cript',1,"[{""sentence_id"": 805, ""text"": ""Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere.""}]"
am es  ,'am es  ',1,"[{""sentence_id"": 806, ""text"": ""High-end brand-name frames available in such areas may have two problems; some may be knock-offs, and the real imported ones may be more expensive than at home.""}]"
knock-,'knock-',1,"[{""sentence_id"": 806, ""text"": ""High-end brand-name frames available in such areas may have two problems; some may be knock-offs, and the real imported ones may be more expensive than at home.""}]"
impor te,'impor te',1,"[{""sentence_id"": 806, ""text"": ""High-end brand-name frames available in such areas may have two problems; some may be knock-offs, and the real imported ones may be more expensive than at home.""}]"
raded ,'raded ',1,"[{""sentence_id"": 807, ""text"": ""Coffee is one of the world's most traded commodities, and you can probably find many types in your home region.""}]"
odit,'odit',1,"[{""sentence_id"": 807, ""text"": ""Coffee is one of the world's most traded commodities, and you can probably find many types in your home region.""}]"
ing),'ing)',1,"[{""sentence_id"": 809, ""text"": ""Canyoning (or: canyoneering) is about going in a bottom of a canyon, which is either dry or full of water.""}]"
jumping-,'jumping-',1,"[{""sentence_id"": 810, ""text"": ""Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).""}]"
-but,'-but',1,"[{""sentence_id"": 810, ""text"": ""Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).""}]"
(comp,'(comp',1,"[{""sentence_id"": 810, ""text"": ""Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).""}]"
"climbing, ","'climbing, '",1,"[{""sentence_id"": 810, ""text"": ""Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).""}]"
scuba ,'scuba ',1,"[{""sentence_id"": 810, ""text"": ""Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).""}]"
diving ,'diving ',1,"[{""sentence_id"": 810, ""text"": ""Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).""}]"
"skiing, ","'skiing, '",1,"[{""sentence_id"": 810, ""text"": ""Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example).""}]"
ikin,'ikin',1,"[{""sentence_id"": 811, ""text"": ""Hiking is an outdoor activity which consists of walking in natural environments, often on hiking trails.""}]"
babi es  ,'babi es  ',1,"[{""sentence_id"": 814, ""text"": ""Families with small children may need more preparations, but a day outdoors is easily possible even with babies and pre-school children.""}]"
opera te  ,'opera te  ',1,"[{""sentence_id"": 815, ""text"": ""Internationally, there are nearly 200 running tour organizations. Most of them operate independently.""}]"
Global ,'Global ',1,"[{""sentence_id"": 816, ""text"": ""The Global Running Tours successor, Go Running Tours networks dozens of sightrunning providers on four continents.""}]"
Go Runn,'Go Runn',1,"[{""sentence_id"": 816, ""text"": ""The Global Running Tours successor, Go Running Tours networks dozens of sightrunning providers on four continents.""}]"
ona ,'ona ',1,"[{""sentence_id"": 817, ""text"": ""With roots in Barcelona's Running Tours Barcelona and Copenhagen's Running Copenhagen, it was quickly joined by Running Tours Prague based in Prague and others.""}]"
"""back","'""back'",1,"[{""sentence_id"": 819, ""text"": ""When you travel, expect things not to be like they are \""back home\"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.""}]"
"ners, ","'ners, '",1,"[{""sentence_id"": 819, ""text"": ""When you travel, expect things not to be like they are \""back home\"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.""}]"
"laws, ","'laws, '",1,"[{""sentence_id"": 819, ""text"": ""When you travel, expect things not to be like they are \""back home\"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.""}]"
"lodging, ","'lodging, '",1,"[{""sentence_id"": 819, ""text"": ""When you travel, expect things not to be like they are \""back home\"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.""}]"
guag,'guag',1,"[{""sentence_id"": 819, ""text"": ""When you travel, expect things not to be like they are \""back home\"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.""}]"
ex te nt,'ex te nt',1,"[{""sentence_id"": 819, ""text"": ""When you travel, expect things not to be like they are \""back home\"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.""}]"
live.,'live.',1,"[{""sentence_id"": 819, ""text"": ""When you travel, expect things not to be like they are \""back home\"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.""}]"
disappoint,'disappoint',1,"[{""sentence_id"": 820, ""text"": ""This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things.""}]"
as te  ,'as te  ',1,"[{""sentence_id"": 820, ""text"": ""This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things.""}]"
ury. ,'ury. ',1,"[{""sentence_id"": 821, ""text"": ""Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries.""}]"
ex te nds ,'ex te nds ',1,"[{""sentence_id"": 821, ""text"": ""Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries.""}]"
"bookings, ","'bookings, '",1,"[{""sentence_id"": 822, ""text"": ""Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations.""}]"
budg,'budg',1,"[{""sentence_id"": 822, ""text"": ""Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations.""}]"
et ,'et ',1,"[{""sentence_id"": 822, ""text"": ""Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations.""}]"
yours.,'yours.',1,"[{""sentence_id"": 823, ""text"": ""It can be better to use an agent who frequently books similar trips to yours.""}]"
window.,'window.',1,"[{""sentence_id"": 824, ""text"": ""Take a look at what trips the agent is promoting, whether on a website or in a shop window.""}]"
ca te gori es : ,'ca te gori es : ',1,"[{""sentence_id"": 826, ""text"": ""Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.""}]"
Eit,'Eit',1,"[{""sentence_id"": 826, ""text"": ""Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.""}]"
exp en s es. ,'exp en s es. ',1,"[{""sentence_id"": 826, ""text"": ""Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.""}]"
sacrifice ,'sacrifice ',1,"[{""sentence_id"": 827, ""text"": ""For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.""}]"
exp en s es  ,'exp en s es  ',1,"[{""sentence_id"": 827, ""text"": ""For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.""}]"
zer,'zer',1,"[{""sentence_id"": 827, ""text"": ""For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.""}]"
imum ,'imum ',1,"[{""sentence_id"": 827, ""text"": ""For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.""}]"
"s te al, ","'s te al, '",1,"[{""sentence_id"": 828, ""text"": ""The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.""}]"
"beg, ","'beg, '",1,"[{""sentence_id"": 828, ""text"": ""The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.""}]"
gain.,'gain.',1,"[{""sentence_id"": 828, ""text"": ""The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.""}]"
disem,'disem',1,"[{""sentence_id"": 829, ""text"": ""An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.""}]"
ve hi cle.,'ve hi cle.',1,"[{""sentence_id"": 829, ""text"": ""An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.""}]"
cross-,'cross-',1,"[{""sentence_id"": 830, ""text"": ""In some cross-border trains inspections are done on the running train and you should have valid ID with you when boarding one of those trains.""}]"
ID ,'ID ',1,"[{""sentence_id"": 830, ""text"": ""In some cross-border trains inspections are done on the running train and you should have valid ID with you when boarding one of those trains.""}]"
sleeper,'sleeper',1,"[{""sentence_id"": 831, ""text"": ""On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.""}]"
"rains, ","'rains, '",1,"[{""sentence_id"": 831, ""text"": ""On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.""}]"
ru p te d.,'ru p te d.',1,"[{""sentence_id"": 831, ""text"": ""On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.""}]"
"law, ","'law, '",1,"[{""sentence_id"": 834, ""text"": ""In many countries with such a law, local hotels will handle the registration (make sure to ask).""}]"
regist,'regist',1,"[{""sentence_id"": 834, ""text"": ""In many countries with such a law, local hotels will handle the registration (make sure to ask).""}]"
(mak,'(mak',1,"[{""sentence_id"": 834, ""text"": ""In many countries with such a law, local hotels will handle the registration (make sure to ask).""}]"
ask).,'ask).',1,"[{""sentence_id"": 834, ""text"": ""In many countries with such a law, local hotels will handle the registration (make sure to ask).""}]"
"obscure, ","'obscure, '",1,"[{""sentence_id"": 835, ""text"": ""In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand.""}]"
eh,'eh',1,"[{""sentence_id"": 835, ""text"": ""In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand.""}]"
gs. ,'gs. ',1,"[{""sentence_id"": 836, ""text"": ""Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.""}]"
behol,'behol',1,"[{""sentence_id"": 837, ""text"": ""Many buildings are quite beautiful to look at and the view from a tall building or from a cleverly-positioned window can be a beauty to behold.""}]"
aps ,'aps ',1,"[{""sentence_id"": 838, ""text"": ""Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design.""}]"
how rem,'how rem',1,"[{""sentence_id"": 839, ""text"": ""Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe.""}]"
pueblos ,'pueblos ',1,"[{""sentence_id"": 839, ""text"": ""Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe.""}]"
Fe.,'Fe.',1,"[{""sentence_id"": 839, ""text"": ""Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe.""}]"
casinos ,'casinos ',1,"[{""sentence_id"": 840, ""text"": ""However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe).""}]"
"drinks, ","'drinks, '",1,"[{""sentence_id"": 840, ""text"": ""However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe).""}]"
name-,'name-',1,"[{""sentence_id"": 840, ""text"": ""However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe).""}]"
(primar,'(primar',1,"[{""sentence_id"": 840, ""text"": ""However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe).""}]"
Fe),'Fe)',1,"[{""sentence_id"": 840, ""text"": ""However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe).""}]"
are: ,'are: ',1,"[{""sentence_id"": 841, ""text"": ""Beware: small-town bars here are not always good places for the out-of-state visitor to hang out.""}]"
of-,'of-',1,"[{""sentence_id"": 841, ""text"": ""Beware: small-town bars here are not always good places for the out-of-state visitor to hang out.""}]"
d ru nk ,'d ru nk ',1,"[{""sentence_id"": 842, ""text"": ""For one thing, northern New Mexico has significant problems with drunk driving, and the concentration of intoxicated drivers is high close to small-town bars.""}]"
oxic,'oxic',1,"[{""sentence_id"": 842, ""text"": ""For one thing, northern New Mexico has significant problems with drunk driving, and the concentration of intoxicated drivers is high close to small-town bars.""}]"
mur,'mur',1,"[{""sentence_id"": 843, ""text"": ""Unwanted murals or scribble is known as graffiti.""}]"
scribb,'scribb',1,"[{""sentence_id"": 843, ""text"": ""Unwanted murals or scribble is known as graffiti.""}]"
yout,'yout',1,"[{""sentence_id"": 844, ""text"": ""While it's far from a modern phenomenon, most people probably associate it with youth vandalizing public and private property using spray paint.""}]"
vandalizin,'vandalizin',1,"[{""sentence_id"": 844, ""text"": ""While it's far from a modern phenomenon, most people probably associate it with youth vandalizing public and private property using spray paint.""}]"
spray ,'spray ',1,"[{""sentence_id"": 844, ""text"": ""While it's far from a modern phenomenon, most people probably associate it with youth vandalizing public and private property using spray paint.""}]"
nowadays ,'nowadays ',1,"[{""sentence_id"": 845, ""text"": ""However, nowadays there are established graffiti artists, graffiti events and \""legal\"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.""}]"
"legal"" ","'legal"" '",1,"[{""sentence_id"": 845, ""text"": ""However, nowadays there are established graffiti artists, graffiti events and \""legal\"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.""}]"
Graf,'Graf',1,"[{""sentence_id"": 845, ""text"": ""However, nowadays there are established graffiti artists, graffiti events and \""legal\"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.""}]"
r es emble ,'r es emble ',1,"[{""sentence_id"": 845, ""text"": ""However, nowadays there are established graffiti artists, graffiti events and \""legal\"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.""}]"
egib,'egib',1,"[{""sentence_id"": 845, ""text"": ""However, nowadays there are established graffiti artists, graffiti events and \""legal\"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.""}]"
ags.,'ags.',1,"[{""sentence_id"": 845, ""text"": ""However, nowadays there are established graffiti artists, graffiti events and \""legal\"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags.""}]"
skill ,'skill ',1,"[{""sentence_id"": 846, ""text"": ""Boomerang throwing is a popular skill that many tourists want to acquire.""}]"
acquire.,'acquire.',1,"[{""sentence_id"": 846, ""text"": ""Boomerang throwing is a popular skill that many tourists want to acquire.""}]"
urning.,'urning.',1,"[{""sentence_id"": 847, ""text"": ""If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.""}]"
urning. ,'urning. ',1,"[{""sentence_id"": 848, ""text"": ""Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy""}]"
beginner,'beginner',1,"[{""sentence_id"": 848, ""text"": ""Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy""}]"
dy,'dy',1,"[{""sentence_id"": 848, ""text"": ""Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy""}]"
Meal ,'Meal ',1,"[{""sentence_id"": 849, ""text"": ""A Hangi Meal is cooked in a hot pit in the ground.""}]"
hea te d ,'hea te d ',1,"[{""sentence_id"": 850, ""text"": ""The pit is either heated with hot stones from a fire, or in some places geothermal heat makes areas of ground naturally hot.""}]"
cook ,'cook ',1,"[{""sentence_id"": 851, ""text"": ""The hangi is often used to cook a traditional roast style dinner.""}]"
roast,'roast',1,"[{""sentence_id"": 851, ""text"": ""The hangi is often used to cook a traditional roast style dinner.""}]"
er.,'er.',1,"[{""sentence_id"": 851, ""text"": ""The hangi is often used to cook a traditional roast style dinner.""}]"
Rot,'Rot',1,"[{""sentence_id"": 852, ""text"": ""Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.""}]"
o ru a ,'o ru a ',1,"[{""sentence_id"": 852, ""text"": ""Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.""}]"
"hangi, ","'hangi, '",1,"[{""sentence_id"": 852, ""text"": ""Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.""}]"
