sentence_id,split,row_index,text,segments,segment_count
1734,devtest,737,"Buses depart the inter-district bus station (across the river) throughout the day, though most, especially those heading to the east and Jakar/Bumthang leave between 06:30 and 07:30.","[""B"",""u"",""s es  "",""dep"",""art"","" "",""t"",""he "",""in te r"",""-"",""dist"",""rict "",""bus "",""st"",""ation"","" "",""(acr"",""oss "",""t"",""he "",""river"","") "",""t"",""hrough"",""out "",""t"",""he "",""day, "",""t"",""hough"","" "",""most"","", "",""es pecial"",""l"",""y "",""t"",""hose "",""heading "",""t"",""o "",""t"",""he "",""east"","" "",""and "",""Jakar/"",""Bumt"",""hang "",""leave "",""bet"",""we en  "",""06:3"",""0 "",""and "",""07:3"",""0.""]",57
1735,devtest,738,"As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance.","[""As"","" t"",""he "",""in te r"",""-"",""dist"",""rict "",""bus es  "",""are "",""of te n "",""full"","", "",""it "",""is "",""adv"",""isab"",""le "",""t"",""o "",""purchase "",""a "",""t"",""icket "",""a "",""few "",""days "",""in "",""adv"",""ance.""]",29
1736,devtest,739,"Most districts are served by small Japanese Coaster Buses, which are comfortable and sturdy.","[""M"",""ost"","" "",""dist"",""ricts "",""are "",""ser"",""ved "",""by "",""small"","" "",""Japan"",""es e"","" "",""Coas te"",""r"","" "",""Bus es, "",""w hi ch "",""are "",""comfor"",""t"",""able "",""and "",""st"",""urdy.""]",26
1737,devtest,740,"Shared taxis are a quick and comfortable means to travel to nearby places, such as Paro (Nu 150) and Punakha (Nu 200).","[""S"",""har"",""ed "",""t"",""axis "",""are "",""a "",""quick "",""and "",""comf"",""or"",""t"",""able "",""means "",""t"",""o "",""t"",""ravel"","" "",""t"",""o "",""nearby "",""plac es, "",""such "",""as "",""Paro "",""(N"",""u "",""150) "",""and "",""Punakha "",""(N"",""u "",""200).""]",34
1738,devtest,741,The Oyapock River Bridge is a cable-stayed bridge. It spans the Oyapock River to link the cities of Oiapoque in Brazil and Saint-Georges de l'Oyapock in French Guiana.,"[""T"",""he "",""Oyapock "",""River"","" "",""Bridg"",""e "",""is "",""a "",""cable-"",""st"",""ayed "",""bridg"",""e. "",""It "",""spans "",""t"",""he "",""Oyapock "",""River"","" "",""t"",""o "",""lin"",""k "",""t"",""he "",""cit"",""i es  "",""of "",""Oiapoque "",""in "",""Brazil "",""and "",""Saint"",""-"",""Geor"",""g es  "",""de "",""l'Oyapock "",""in "",""Fr"",""en ch "",""Guian"",""a.""]",45
1739,devtest,742,"The two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.","[""T"",""he "",""t"",""wo "",""t"",""owers "",""rise "",""t"",""o "",""a "",""height"","" "",""of "",""83 "",""me te rs, "",""it's "",""378 "",""me te rs "",""long "",""and "",""it "",""has "",""t"",""wo "",""lan es  "",""of "",""3.5"",""0 "",""m wide.""]",29
1740,devtest,743,"The vertical clearance under the bridge is 15 meters. Construction was completed in August 2011, it didn't open to traffic until March 2017.","[""T"",""he "",""ver"",""t"",""ical "",""clearan"",""c"",""e "",""under"","" "",""t"",""he "",""bridg"",""e "",""is "",""15 "",""me te rs. "",""Const"",""ru ct"",""ion "",""was "",""comp"",""l"",""e te d "",""in "",""August"","" "",""2011, "",""it "",""didn't"","" "",""op en  "",""t"",""o "",""t"",""raff"",""ic "",""unt"",""il "",""Mar"",""ch "",""2017.""]",42
1741,devtest,744,"The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.","[""T"",""he "",""bridg"",""e "",""is "",""schedul"",""ed "",""t"",""o "",""be "",""full"",""y "",""operat"",""ion"",""al "",""in "",""Sep te mber"","" "",""2017, "",""wh en  "",""t"",""he "",""Brazilian"","" "",""cust"",""oms "",""checkpoint"",""s "",""are "",""expec te d "",""t"",""o "",""be "",""fin"",""ished.""]",35
1742,devtest,745,"The Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.","[""T"",""he "",""Guaraní "",""were "",""t"",""he "",""most"","" "",""sign"",""ifican"",""t"","" "",""indig en ou"",""s "",""group "",""inhabit"",""ing "",""what"","" "",""is "",""now "",""Eas te r"",""n "",""Parag"",""uay, "",""living "",""as "",""semi-"",""nomadic "",""hun te r"",""s "",""who "",""also "",""pract"",""ised "",""sub"",""sis te n"",""ce "",""agr"",""icul"",""t"",""ure.""]",42
1743,devtest,746,"The Chaco region was home to other groups of indigenous tribes such as the Guaycurú and Payaguá, who survived by hunting, gathering and fishing.","[""T"",""he "",""Chaco "",""region"","" "",""was "",""hom"",""e "",""t"",""o "",""other "",""groups "",""of "",""indig en ous "",""t"",""rib es  "",""such "",""as "",""t"",""he "",""Guaycurú"","" "",""and "",""Payag"",""uá, "",""who "",""sur"",""v"",""iv"",""ed "",""by "",""hunt"",""ing, "",""gat"",""hering "",""and "",""fis hi ng.""]",37
1744,devtest,747,"In the 16th century Paraguay, formerly called ""The Giant Province of the Indies"", was born as a result of the encounter of Spanish conquerors with the native indigenous groups.","[""In "",""t"",""he "",""16t"",""h "",""c en t"",""ury "",""Parag"",""uay, "",""for"",""mer"",""l"",""y "",""call"",""ed "",""\"""",""T"",""he "",""Giant"","" "",""Prov"",""ince "",""of "",""t"",""he "",""Indi es \"""","", "",""was "",""bor"",""n "",""as "",""a "",""r es ult"","" "",""of "",""t"",""he "",""en coun te r"","" "",""of "",""Span"",""ish "",""conqu"",""er"",""ors "",""wit"",""h "",""t"",""he "",""nat"",""ive "",""indig en ous "",""groups.""]",53
1745,devtest,748,The Spaniards started the colonization period which lasted for three centuries.,"[""T"",""he "",""Span"",""iard"",""s "",""st"",""ar te d "",""t"",""he "",""col"",""onizat"",""ion"","" "",""period"","" "",""w hi ch "",""las te d "",""for"","" "",""t"",""hree "",""c en t"",""uri es.""]",23
1746,devtest,749,"Since the foundation of Asunción in 1537, Paraguay has managed to keep a lot of its indigenous character and identity.","[""S"",""in"",""ce "",""t"",""he "",""found"",""ation"","" "",""of "",""Asunción "",""in "",""1537, "",""Parag"",""uay "",""has "",""man"",""ag"",""ed "",""t"",""o "",""keep "",""a "",""lot "",""of "",""its "",""indig en ous "",""char"",""ac te r"","" "",""and "",""id en t"",""ity.""]",32
1747,devtest,750,Argentina is well known for having one of the best polo teams and players in the world.,"[""Ar"",""g"",""en t"",""ina "",""is "",""well"","" "",""known "",""for"","" "",""having "",""one "",""of "",""t"",""he "",""b es t"","" "",""pol"",""o "",""te ams "",""and "",""players "",""in "",""t"",""he "",""wor"",""ld.""]",27
1748,devtest,751,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,"[""T"",""he "",""lar"",""g es t"","" "",""t"",""ournam en t"","" "",""of "",""t"",""he "",""year "",""t"",""ak es  "",""place "",""in "",""December"","" "",""at"","" "",""t"",""he "",""polo "",""fields "",""in "",""Las "",""Cañit"",""as.""]",28
1749,devtest,752,Smaller tournaments and matches can also be seen here at other times of the year.,"[""S"",""m"",""al"",""l"",""er "",""t"",""ournam en t"",""s "",""and "",""mat"",""ch es  "",""can "",""also "",""be "",""se en  "",""her"",""e "",""at"","" "",""other "",""t"",""im es  "",""of "",""t"",""he "",""year.""]",26
1750,devtest,753,"For news on tournaments and where to buy tickets for polo matches, check Asociacion Argentina de Polo.","[""F"",""or"","" "",""news "",""on "",""t"",""ournam en t"",""s "",""and "",""wher"",""e "",""t"",""o "",""buy "",""t"",""ickets "",""for"","" "",""pol"",""o "",""mat"",""ch es, "",""check "",""Asociacion"","" "",""Arg en t"",""ina "",""de "",""Pol"",""o.""]",30
1751,devtest,754,The official Falklands currency is the Falkland pound (FKP) whose value is set equivalent to that of one British pound (GBP).,"[""T"",""he "",""off"",""icial"","" "",""Fal"",""kl"",""an"",""ds"","" "",""cur"",""r en c"",""y "",""is "",""t"",""he "",""Fal"",""kl"",""an"",""d "",""pound"","" "",""(FKP)"","" "",""whose "",""value "",""is "",""set"","" "",""equiv"",""al en t"","" "",""t"",""o "",""t"",""hat "",""of "",""one "",""Brit"",""ish "",""pound"","" "",""(GBP)"","".""]",44
1752,devtest,755,Money can be exchanged at the only bank in the islands which is located in Stanley across from the FIC West store.,"[""M"",""on"",""ey "",""can "",""be "",""exc"",""hang"",""ed "",""at"","" "",""t"",""he "",""only "",""bank "",""in "",""t"",""he "",""isl"",""ands"","" "",""w hi ch "",""is "",""loca te d "",""in "",""St"",""anley "",""acr"",""oss "",""from "",""t"",""he "",""FIC "",""W es t"","" "",""st"",""ore.""]",36
1753,devtest,756,British pounds will generally be accepted anywhere in the islands and within Stanley credit cards and United States dollars are also often accepted.,"[""B"",""r"",""it"",""ish "",""pound"",""s "",""will"","" "",""g en er"",""all"",""y "",""be "",""accep te d "",""anyw"",""her"",""e "",""in "",""t"",""he "",""isl"",""ands"","" "",""and "",""wit"",""hi n "",""St"",""anley "",""credit"","" "",""car"",""ds "",""and "",""Uni te d "",""St"",""a te s "",""doll"",""ars "",""are "",""also "",""of te n "",""accep te d.""]",41
1754,devtest,757,"On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method.","[""On"","" "",""t"",""he "",""out"",""lying "",""isl"",""ands"","" "",""credit"","" "",""car"",""ds "",""will"","" "",""probab"",""ly "",""not"","" "",""be "",""accep te d, "",""alt"",""hough"","" "",""Brit"",""ish "",""and "",""Uni te d "",""St"",""a te s "",""cur"",""r en cy "",""may "",""be "",""t"",""ak en ; "",""check "",""wit"",""h "",""t"",""he "",""owner"",""s "",""in "",""adv"",""ance "",""t"",""o "",""de te rmin"",""e "",""what "",""is "",""an "",""accept"",""ab"",""le "",""paym en t"","" "",""met"",""hod.""]",60
1755,devtest,758,"It is nearly impossible to exchange Falklands currency outside of the islands, so exchange money prior to leaving the islands.","[""It"","" "",""is "",""nearl"",""y "",""impossib"",""le "",""t"",""o "",""exc"",""hang"",""e "",""Fal"",""kl"",""an"",""ds"","" "",""cur"",""r en c"",""y "",""out"",""side "",""of "",""t"",""he "",""isl"",""ands"","", "",""so "",""exc"",""hang"",""e "",""mon"",""ey "",""prior"","" "",""t"",""o "",""leaving "",""t"",""he "",""isl"",""ands"","".""]",44
1756,devtest,759,"Since Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.","[""S"",""in"",""ce "",""Mon"",""te video "",""is "",""sout"",""h "",""of "",""t"",""he "",""Equat"",""or, "",""it "",""is "",""summ"",""er "",""t"",""here "",""wh en  "",""it's "",""win"",""te r"","" "",""in "",""t"",""he "",""Nor"",""t"",""hern "",""Hem"",""ispher"",""e "",""and "",""vice "",""ver"",""sa.""]",37
1757,devtest,760,"Montevideo is in the subtropics; in the summer months, temperatures above +30°C are common.","[""M"",""on"",""te"",""vid"",""eo "",""is "",""in "",""t"",""he "",""sub"",""t"",""rop"",""ics; "",""in "",""t"",""he "",""summ"",""er "",""mon"",""t"",""hs, "",""te mper"",""at"",""ur es  "",""above "",""+30"",""C "",""are "",""comm"",""on.""]",30
1758,devtest,761,"The winter can be deceptively chilly: temperatures rarely go below freezing, but the wind and humidity combine to make it feel colder than what the thermometer says.","[""T"",""he "",""win te r"","" "",""can "",""be "",""dec"",""ept"",""ivel"",""y "",""c hi ll"",""y: "",""te mper"",""at"",""ur es  "",""rarel"",""y "",""go "",""bel"",""ow "",""freez"",""in"",""g, "",""but"","" "",""t"",""he "",""win"",""d "",""and "",""hum"",""idit"",""y "",""comb"",""ine "",""t"",""o "",""make "",""it "",""feel"","" "",""col"",""der"","" "",""t"",""han "",""what "",""t"",""he "",""t"",""hermome te r "",""says.""]",52
1759,devtest,762,"There are no particular ""rainy"" and ""dry"" seasons: the amount of rain stays roughly the same throughout the year.","[""T"",""her"",""e "",""are "",""no "",""part"",""icul"",""ar"","" "",""\"""",""rainy\"""","" "",""and "",""\"""",""dry\"""","" "",""season"",""s: "",""t"",""he "",""amount"","" "",""of "",""rain "",""st"",""ays "",""rough"",""l"",""y "",""t"",""he "",""same "",""t"",""hrough"",""out "",""t"",""he "",""year.""]",38
1760,devtest,763,"Though many of the animals in the park are used to seeing humans, the wildlife is nonetheless wild and should not be fed or disturbed.","[""T"",""hough"","" "",""man"",""y "",""of "",""t"",""he "",""animals "",""in "",""t"",""he "",""park "",""are "",""used "",""t"",""o "",""see"",""i"",""ng "",""hum"",""an"",""s, "",""t"",""he "",""wildl"",""ife "",""is "",""nonet"",""hel"",""es s "",""wild "",""and "",""should"","" "",""not"","" "",""be "",""fed "",""or "",""dist"",""urb"",""ed.""]",43
1761,devtest,764,"According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!","[""Ac"",""c"",""or"",""din"",""g "",""t"",""o "",""park "",""aut"",""horit"",""i es, "",""st"",""ay "",""at"","" "",""least"","" "",""100 "",""yards/"",""me te rs "",""away "",""from "",""bear"",""s "",""and "",""wolv es  "",""and "",""25 "",""yards/"",""me te rs "",""from "",""all"","" "",""ot"",""her "",""wild "",""animals!""]",37
1762,devtest,765,"No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.","[""N"",""o "",""mat"",""te r "",""how docile "",""t"",""hey "",""may "",""look, "",""bison"","", "",""elk, "",""moose"","", "",""bear"",""s, "",""and "",""near"",""l"",""y "",""all"","" "",""lar"",""ge "",""animals "",""can "",""at"",""t"",""ack.""]",29
1763,devtest,766,"Each year, dozens of visitors are injured because they didn't keep a proper distance. These animals are large, wild, and potentially dangerous, so give them their space.","[""E"",""ac"",""h "",""year"","", "",""doz en s "",""of "",""visit"",""ors "",""are "",""injur"",""ed "",""because"","" "",""t"",""hey "",""didn't"","" "",""keep "",""a "",""prop"",""er "",""dist"",""ance. "",""T"",""h es e "",""animals "",""are "",""lar"",""ge, "",""wild, "",""and "",""po te nt"",""iall"",""y "",""dangerou"",""s, "",""so "",""give "",""t"",""hem "",""t"",""heir "",""space.""]",44
1764,devtest,767,"In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.","[""In "",""addit"",""ion"","", "",""be awar"",""e "",""t"",""hat "",""odors "",""at"",""t"",""ract"","" "",""bear"",""s "",""and "",""ot"",""her "",""wildl"",""ife, "",""so "",""avoid "",""car"",""rying "",""or "",""cooking "",""odorous "",""foods "",""and "",""keep "",""a "",""clean "",""camp"","".""]",34
1765,devtest,768,"Apia is the capital of Samoa. The town is on the island of Upolu and has a population of just under 40,000.","[""Ap"",""ia "",""is "",""t"",""he "",""cap"",""it"",""al "",""of "",""Samoa. "",""T"",""he "",""t"",""own "",""is "",""on "",""t"",""he "",""isl"",""and "",""of "",""Upolu "",""and "",""has "",""a "",""popul"",""at"",""ion"","" "",""of "",""just"","" "",""under"","" "",""40,0"",""00.""]",36
1766,devtest,769,Apia was founded in the 1850s and has been the official capital of Samoa since 1959.,"[""Ap"",""ia "",""was "",""found"",""ed "",""in "",""t"",""he "",""1850s "",""and "",""has "",""be en  "",""t"",""he "",""off"",""icial"","" "",""cap"",""it"",""al "",""of "",""Samoa "",""sin"",""ce "",""1959.""]",25
1767,devtest,770,"The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.","[""T"",""he "",""har"",""bor"","" "",""was "",""t"",""he "",""si te  "",""of "",""an "",""infamous "",""naval"","" "",""st"",""andoff"","" "",""in "",""1889 "",""wh en  "",""sev en  "",""s hi ps "",""from "",""Ger"",""man"",""y, "",""t"",""he "",""US, "",""and "",""Brit"",""ain "",""refused "",""t"",""o "",""leave "",""t"",""he "",""har"",""bor"","".""]",41
1768,devtest,771,"All the ships were sunk, except for one British cruiser. Nearly 200 American and German lives were lost.","[""Al"",""l"","" "",""t"",""he "",""s hi ps "",""were "",""sunk, "",""exc"",""ept"","" "",""for"","" "",""one "",""Brit"",""ish "",""c ru iser. "",""Near"",""l"",""y "",""200"","" "",""Amer"",""ican"","" "",""and "",""Ger"",""man"","" "",""liv es  "",""were "",""lost"","".""]",33
1769,devtest,772,"During the struggle for independence organised by the Mau movement, a peaceful gathering in the town resulted in the killing of the paramount chief Tupua Tamasese Lealofi III.","[""D"",""ur"",""in"",""g "",""t"",""he "",""st"",""ru ggl"",""e "",""for"","" "",""indep en d en c"",""e "",""organ"",""ised "",""by "",""t"",""he "",""Mau "",""movem en t"","", "",""a "",""peacef"",""ul "",""gat"",""hering "",""in "",""t"",""he "",""t"",""own "",""r es ul te d "",""in "",""t"",""he "",""killing "",""of "",""t"",""he "",""param"",""ount"","" "",""c hi ef "",""T"",""upua "",""T"",""amas es e "",""Lealofi "",""III.""]",49
1770,devtest,773,"There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.","[""T"",""her"",""e "",""are "",""man"",""y "",""beach es, "",""due "",""t"",""o "",""Auck"",""l"",""and'"",""s "",""st"",""radd"",""l"",""in"",""g "",""of "",""t"",""wo "",""har"",""bour"",""s. "",""T"",""he "",""most"","" "",""popul"",""ar "",""on es  "",""are "",""in "",""t"",""hree "",""areas.""]",37
1771,devtest,774,North Shore beaches (in North Harbour district) are on the Pacific Ocean and stretch from Long Bay in the north to Devonport in the south.,"[""N"",""or"",""t"",""h "",""Shore "",""beach es  "",""(in "",""Nor"",""t"",""h "",""Har"",""bour"","" "",""dist"",""rict) "",""are "",""on "",""t"",""he "",""Pacific"","" "",""Ocean"","" "",""and "",""st"",""ret"",""ch "",""from "",""Long "",""Bay "",""in "",""t"",""he "",""nor"",""t"",""h "",""t"",""o "",""Devonport"","" "",""in "",""t"",""he "",""sout"",""h.""]",45
1772,devtest,775,"They are almost all sandy beaches with safe swimming, and most have shade provided by pohutukawa trees.","[""T"",""hey "",""are "",""almost"","" "",""all"","" "",""sandy "",""beach es  "",""wit"",""h "",""safe "",""swimm"",""in"",""g, "",""and "",""most"","" "",""have "",""shade "",""prov"",""id"",""ed "",""by "",""pohut uk awa "",""t"",""re es.""]",27
1773,devtest,776,"Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.","[""T"",""amaki "",""Drive "",""beach es  "",""are "",""on "",""t"",""he "",""Wai te mat"",""a "",""Har"",""bour"","", "",""in "",""t"",""he "",""upmarket"","" "",""sub"",""ur"",""b"",""s "",""of "",""Miss"",""ion"","" "",""Bay "",""and "",""St"","" "",""Hel"",""iers "",""in "",""C en t"",""ral "",""Auck"",""l"",""and.""]",38
1774,devtest,777,These are sometimes-crowded family beaches with a good range of shops lining the shore. Swimming is safe.,"[""T"",""h es e "",""are "",""som"",""et"",""im es -"",""crowded "",""famil"",""y "",""beach es  "",""wit"",""h "",""a "",""good "",""rang"",""e "",""of "",""shops "",""lin"",""ing "",""t"",""he "",""shore. "",""Swimm"",""in"",""g "",""is "",""safe.""]",28
1775,devtest,778,"The main local beer is 'Number One', it is not a complex beer, but pleasant and refreshing. The other local beer is called ""Manta"".","[""T"",""he "",""main "",""local"","" "",""beer"","" "",""is "",""'Number"","" "",""One'"","", "",""it "",""is "",""not"","" "",""a "",""comp"",""l"",""ex "",""beer"","", "",""but"","" "",""pleasant"","" "",""and "",""refr"",""es hi ng. "",""T"",""he "",""ot"",""her "",""local"","" "",""beer"","" "",""is "",""call"",""ed "",""\"""",""Man"",""t"",""a\"".""]",44
1776,devtest,779,"There are many French wines to be had, but the New Zealand and Australian wines might travel better.","[""T"",""her"",""e "",""are "",""man"",""y "",""Fr"",""en ch "",""win"",""es  "",""t"",""o "",""be "",""had, "",""but"","" "",""t"",""he "",""New "",""Zealan"",""d "",""and "",""Aust"",""ralian"","" "",""win"",""es  "",""might"","" "",""t"",""ravel"","" "",""bet"",""te r.""]",34
1777,devtest,780,"The local tap water is perfectly safe to drink, but bottled water is easy to find if you are fearful.","[""T"",""he "",""local"","" "",""t"",""ap "",""wa te r "",""is "",""perfect"",""ly "",""safe "",""t"",""o "",""drink, "",""but"","" "",""bot"",""tled "",""wa te r "",""is "",""easy "",""t"",""o "",""fin"",""d "",""if you "",""are "",""fearful.""]",28
1778,devtest,781,"For Australians, the idea of 'flat white' coffee is foreign. A short black is 'espresso', cappuccino comes heaped high with cream (not froth), and tea is served without milk.","[""F"",""or"","" "",""Aust"",""ralian"",""s, "",""t"",""he "",""idea "",""of "",""'flat"","" "",""w hi te '"","" "",""coff"",""ee "",""is "",""for"",""eign"","". "",""A "",""short"","" "",""black"","" "",""is "",""' es pr es so'"","", "",""cap"",""puccino "",""com es  "",""heap"",""ed"","" "",""hi gh "",""wit"",""h "",""cream "",""(not"","" "",""frot"",""h)"","", "",""and "",""te a "",""is "",""ser"",""ved "",""wit"",""hout "",""mil"",""k.""]",52
1779,devtest,782,The hot chocolate is up to Belgian standards. Fruit juices are pricey but excellent.,"[""T"",""he "",""hot"","" "",""choc"",""ol"",""a te  "",""is "",""up "",""t"",""o "",""Bel"",""gian"","" "",""st"",""andard"",""s. "",""F ru it"","" "",""juic es  "",""are "",""pricey "",""but"","" "",""exc"",""ell"",""en t"","".""]",28
1780,devtest,783,"Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.","[""M"",""an"",""y "",""t"",""rips "",""t"",""o "",""t"",""he "",""reef "",""are "",""made "",""all"","" "",""year "",""around"","", "",""and "",""injuri es  "",""due "",""t"",""o "",""any "",""of "",""t"",""h es e "",""caus es  "",""on "",""t"",""he "",""reef "",""are "",""rare.""]",33
1781,devtest,784,"Still, take advice from authorities, obey all signs, and pay close attention to safety warnings.","[""S"",""t"",""ill"","", "",""t"",""ake "",""adv"",""ice "",""fr"",""om "",""aut"",""horit"",""i es, "",""obey "",""all"","" "",""sign"",""s, "",""and "",""pay "",""close"","" "",""at"",""te ntion"","" "",""t"",""o "",""safet"",""y "",""war"",""nings.""]",31
1782,devtest,785,Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,"[""B"",""ox "",""jel"",""l"",""yfish "",""occur"","" "",""near"","" "",""beach es  "",""and "",""near"","" "",""river"","" "",""es t"",""uari es  "",""fr"",""om "",""Oct"",""ober "",""t"",""o "",""April"","" "",""nor"",""t"",""h "",""of "",""1770. "",""T"",""hey "",""can "",""occasion"",""all"",""y "",""be "",""found"","" "",""out"",""side "",""t"",""h es e "",""t"",""im es.""]",45
1783,devtest,786,"Sharks do exist, however they rarely attack humans. Most sharks are scared of humans and would swim away.","[""S"",""har"",""k"",""s "",""do "",""exist"","", "",""how"",""ever"","" "",""t"",""hey "",""rarel"",""y "",""at"",""t"",""ack "",""hum"",""an"",""s. "",""Most"","" "",""sharks "",""are "",""scared "",""of "",""hum"",""an"",""s "",""and "",""would"","" "",""swim "",""away.""]",34
1784,devtest,787,"Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.","[""S"",""al"",""t"",""wa te r "",""Croc"",""od"",""il es  "",""do "",""not"","" "",""act"",""ivel"",""y "",""live "",""in "",""t"",""he "",""ocean, "",""t"",""heir "",""primar"",""y "",""habit"",""at "",""is "",""in "",""river"","" "",""es t"",""uari es  "",""nor"",""t"",""h "",""from "",""Rockhamp"",""t"",""on.""]",37
1785,devtest,788,Booking in advance gives the traveller peace of mind that they will have somewhere to sleep once they arrive at their destination.,"[""B"",""oo"",""k"",""in"",""g "",""in "",""adv"",""ance "",""giv es  "",""t"",""he "",""t"",""ravel"",""l"",""er "",""peace "",""of "",""min"",""d "",""t"",""hat "",""t"",""hey "",""will"","" "",""have "",""som"",""ew"",""her"",""e "",""t"",""o "",""sleep "",""onc"",""e "",""t"",""hey "",""arr"",""ive "",""at"","" "",""t"",""heir "",""d es t"",""ination"","".""]",46
1786,devtest,789,"Travel agents often have deals with specific hotels, although you may find it possible to book other forms of accommodation, like camping grounds, through a travel agent.","[""T"",""ravel"","" "",""ag en t"",""s "",""of te n "",""have "",""deals "",""wit"",""h "",""specific"","" "",""ho te ls, "",""alt"",""hough"","" "",""you "",""may "",""fin"",""d "",""it "",""possib"",""le "",""t"",""o "",""book "",""ot"",""her "",""for"",""ms "",""of "",""accomm"",""odation"","", "",""like "",""camp"",""ing "",""ground"",""s, "",""t"",""hrough"","" "",""a "",""t"",""ravel"","" "",""ag en t"","".""]",48
1787,devtest,790,"Travel agents usually offer packages that include breakfast, transportation arrangements to/from the airport or even combined flight and hotel packages.","[""T"",""ravel"","" "",""ag en t"",""s "",""usuall"",""y "",""off"",""er "",""packag"",""es  "",""t"",""hat "",""incl"",""ude "",""breakf"",""ast"","", "",""t"",""ransp"",""ort"",""ation"","" "",""arr"",""ang"",""em en t"",""s "",""t"",""o/"",""from "",""t"",""he "",""airport"","" "",""or "",""ev en  "",""comb"",""ined "",""flight"","" "",""and "",""ho te l "",""packag"",""es.""]",44
1788,devtest,791,They can also hold the reservation for you if you need time to think about the offer or procure other documents for your destination (e.g. visa).,"[""T"",""hey "",""can "",""also "",""hol"",""d "",""t"",""he "",""r es ervation "",""for"","" "",""you "",""if you "",""need "",""t"",""ime "",""t"",""o "",""t"",""hi nk "",""about"","" "",""t"",""he "",""off"",""er "",""or "",""proc"",""ur"",""e "",""other "",""docum en t"",""s "",""for"","" "",""your "",""d es t"",""ination"","" "",""(e.g"","". "",""visa)"","".""]",43
1789,devtest,792,Any amendments or requests though should be coursed through the travel agent first and not directly with the hotel.,"[""An"",""y "",""am en dm en t"",""s "",""or "",""requ es t"",""s "",""t"",""hough"","" "",""should"","" "",""be "",""cour"",""sed "",""t"",""hrough"","" "",""t"",""he "",""t"",""ravel"","" "",""ag en t"","" "",""first"","" "",""and "",""not"","" "",""direct"",""ly "",""wit"",""h "",""t"",""he "",""ho te l.""]",37
1790,devtest,793,"For some festivals, the vast majority of the attendants to music festivals decide to camp on site, and most attendants consider it a vital part of the experience.","[""F"",""or"","" "",""som"",""e "",""f es t"",""ivals, "",""t"",""he "",""vast"","" "",""major"",""it"",""y "",""of "",""t"",""he "",""at"",""te ndant"",""s "",""t"",""o "",""music"","" "",""f es t"",""ivals "",""dec"",""ide "",""t"",""o "",""camp"","" "",""on "",""si te, "",""and "",""most"","" "",""at"",""te ndant"",""s "",""consider"","" "",""it "",""a "",""vit"",""al "",""part"","" "",""of "",""t"",""he "",""exper"",""i en c"",""e.""]",54
1791,devtest,794,If you want to be close to the action you're going to have to get in early to get a camping site close to the music.,"[""If you "",""want"","" "",""t"",""o "",""be "",""close"","" "",""t"",""o "",""t"",""he "",""act"",""ion "",""you'"",""re "",""going "",""t"",""o "",""have "",""t"",""o "",""get "",""in "",""earl"",""y "",""t"",""o "",""get "",""a "",""camp"",""ing "",""si te  "",""close"","" "",""t"",""o "",""t"",""he "",""music"","".""]",41
1792,devtest,795,"Remember that even though music on the main stages may have finished, there may be sections of the festival that will keep playing music until late into the night.","[""R"",""em"",""ember"","" "",""t"",""hat "",""ev en  "",""t"",""hough"","" "",""music"","" "",""on "",""t"",""he "",""main "",""st"",""ag es  "",""may "",""have "",""fin"",""ished, "",""t"",""here "",""may "",""be "",""sect"",""ions "",""of "",""t"",""he "",""f es t"",""ival "",""t"",""hat "",""will"","" "",""keep "",""playing "",""music"","" "",""unt"",""il "",""la te  "",""int"",""o "",""t"",""he "",""night"","".""]",50
1793,devtest,796,Some festivals have special camping areas for families with young children.,"[""S"",""om"",""e "",""f es t"",""ivals "",""have "",""special"","" "",""camp"",""ing "",""areas "",""for"","" "",""famil"",""i es  "",""wit"",""h "",""young "",""c hi ldr"",""en.""]",20
