sentence_id,split,row_index,text,segments,segment_count
1495,devtest,498,"Исторически сложилось так, что большинство фермеров занимались сельским хозяйством в целях пропитания, и это до сих пор наблюдается во многих развивающихся странах.","[""И"","""",""о"",""ическ"",""и "",""сложило"",""ь "",""так"","", "",""что "",""больш"",""ин"",""ств"",""о "",""фер"",""еров"","" "",""зан"",""имали"",""ь "",""сел"",""ск"",""им "",""хоз"",""йств"",""ом "",""в "",""целя"","" "",""проп"",""итан"",""ия, "",""и это "",""до "",""сих "",""по"","" "",""наб"",""людается "",""во "",""многих "",""разв"",""ивающ"",""ихся "",""стр"",""н"",""ах.""]",47
1496,devtest,499,"Субкультуры объединяют единомышленников, которые чувствуют себя ущемлёнными стандартами общества, и позволяют таким людям определить для себя, кто они.","[""С"",""б"",""к"",""ульту"","""","" "",""объедин"",""яют "",""един"",""омышлен"",""ников"","", "",""кото"",""ые "",""чувств"",""уют "",""себя "",""ущемлён"",""ными "",""стан"",""дартами "",""общ"",""еств"",""а, "",""и поз"","""",""оляют "",""так"",""им "",""людям "",""опред"",""ели"",""ь "",""для "",""себя, "",""кто "",""он"",""и.""]",38
1497,devtest,500,"Meжду субкультурами возможны различия, обусловленные возрастом, национальностью, социальным статусом, местом проживания и/или половой принадлежностью людей, из которых она состоит.","[""M"",""eж"",""д"","" "",""субкульту"",""ами "",""возм"",""ожн"",""ы "",""разли"",""ия, "",""обуслов"",""лен"",""ные "",""воз"",""астом"","", "",""национ"",""альн"",""остью, "",""со"",""иальн"",""ым "",""ста"",""усом"","", "",""местом"","" "",""проживан"",""ия "",""и/"",""или "",""пол"",""в"",""ой "",""при"","""",""адлежн"",""остью "",""людей, "",""из "",""кото"",""ых "",""он"",""а "",""со"",""тоит.""]",47
1498,devtest,501,"Характеристики, которые определяют субкультуру как отдельную, могут быть лингвистическими, эстетическими, религиозными, политическими, сексуальными, географическими или сочетанием факторов.","[""Х"",""а"",""ак"",""тер"",""стик"",""и, "",""кото"",""ые "",""опред"",""ел"","""",""т "",""субкульту"","""","" "",""как"","" "",""отдельн"",""ую, "",""мог"","""",""т "",""быть "",""лин"",""гвистическ"",""ими, "",""эстетическ"",""ими, "",""рел"",""г"",""иоз"",""н"",""ыми, "",""пол"",""тическ"",""ими, "",""сек"",""суальн"",""ыми, "",""геог"",""рафическ"",""ими "",""или "",""со"",""етан"",""ием "",""фак"",""торов"","".""]",49
1499,devtest,502,"Представители определенной субкультуры зачастую заявляют о своей принадлежности через своеобразное и символичное использование стиля, в том числе через моду, манеры и жаргон.","[""П"",""ред"",""став"",""ител"","" "",""опред"",""елен"",""ной "",""субкульту"","""","" "",""за"",""астую "",""за"",""вля"",""т "",""о "",""своей "",""при"","""",""адлежн"",""ости "",""чер"",""з "",""своеоб"",""разн"",""ое "",""и сим"",""воличн"",""ое "",""использов"",""ан"",""ие "",""сти"",""я, "",""в "",""том "",""числе "",""чер"",""з "",""моду, "",""ман"",""ер"","" "",""и жаргон"","".""]",46
1500,devtest,503,"Одним из наиболее распространённых методов, используемых для иллюстрации важности социализации, является иллюстрация нескольких прискорбных случаев, когда дети из-за отсутствия должного внимания, неудачного стечения обстоятельств или умышленного жестокого обращения не контактировали со взрослыми во время своего взросления.","[""Од"",""н"",""им "",""из "",""наиболее "",""расп"",""ро"",""тран"",""ён"",""ных "",""мет"",""дов"","", "",""использ"",""ем"",""ых "",""для "",""илл"",""стра"",""и"",""и "",""важн"",""ости "",""со"",""иализа"",""и"",""и, "",""явл"",""ется "",""илл"",""стра"",""и"",""я "",""неск"",""ольких "",""при"",""к"",""орбн"",""ых "",""случаев"","", "",""когда "",""дет"","" "",""из-"",""за "",""отсутств"",""ия "",""должн"",""ого "",""вн"",""иман"",""ия, "",""неудачн"",""ого "",""сте"",""ен"",""ия "",""обсто"",""тел"",""ств"","" "",""или "",""умышлен"",""ного "",""жесток"",""ого "",""обра"",""ен"",""ия "",""не "",""кон"",""тактиров"",""али "",""со "",""вз"",""о"",""лыми "",""во "",""врем"",""я "",""своего "",""вз"",""о"",""лен"",""ия.""]",86
1501,devtest,504,"Таких детей называют ""одичавшими"" или ""дикими"". Некоторые одичавшие дети изолировались людьми (обычно их собственными родителями). В некоторых случаях подобный отказ от своего ребёнка являлся результатом непринятия родителями его серьёзной интеллектуальной или физической неполноценности.","[""Т"",""ак"",""их "",""дет"",""й "",""называют "",""\""оди"",""авш"",""ими\"" "",""или "",""\""дик"",""ими\"". "",""Нек"",""ото"",""ые "",""одичавш"",""ие "",""дет"","" "",""изол"",""и"",""ов"",""али"",""ь "",""людьм"",""и "",""(обычн"",""о "",""их "",""соб"",""ств"",""ен"",""ными "",""роди"",""елям"",""и). "",""В "",""нек"",""ото"",""ых "",""случаях "",""под"",""б"",""н"",""ый "",""отк"",""аз "",""от "",""своего "",""реб"",""н"",""ка "",""являлся "",""рез"",""льта"",""ом "",""неп"",""ри"","""",""ятия "",""родителям"",""и "",""его "",""сер"",""ёзн"",""ой "",""ин"",""тел"",""ек"",""туальн"",""ой "",""или "",""физическ"",""ой "",""неп"",""ол"","""",""оцен"",""ности.""]",79
1502,devtest,505,"Дети, живущие на улицах, возможно, пережили тяжёлые формы насилия или травмирования до того, как убежать или быть брошенными.","[""Д"",""е"","""","", "",""жив"","""","""",""ие "",""на "",""улицах, "",""возм"",""ожн"",""о, "",""пер"",""жили "",""тяжёл"",""е "",""форм"",""ы "",""насили"","" "",""или "",""трав"",""миров"",""ан"",""ия "",""до "",""того, "",""как"","" "",""убежать "",""или "",""быть "",""бро"",""ен"",""ными.""]",36
1503,devtest,506,"Другие, как утверждается, воспитывались животными; некоторые из них обитали в дикой природе самостоятельно.","[""Д"","""",""уг"",""ие, "",""как"","" "",""утвержд"",""ается, "",""во"",""питывали"",""ь "",""живо"",""н"",""ыми; "",""нек"",""ото"",""ые "",""из "",""них "",""оби"",""али "",""в "",""дик"",""ой "",""при"",""оде "",""сам"",""осто"",""тел"",""н"",""о.""]",31
1504,devtest,507,"Если он полностью воспитан животными вместо людей, одичавший ребенок демонстрирует повадки (в пределах физических ограничений), практически во всем подобные конкретному вырастившему его животному — например, его боязнь или безразличие к людям.","[""Е"",""ли "",""он"","" "",""пол"",""остью "",""во"",""питан"","" "",""живо"",""н"",""ыми "",""вмес"",""то "",""людей, "",""оди"",""авш"",""ий "",""ребен"",""ок "",""дем"",""он"",""стрир"",""ет "",""пов"",""адки "",""(в "",""пред"",""елах "",""физическ"",""их "",""огран"",""ичен"",""ий), "",""прак"",""тическ"",""и "",""во "",""всем"","" "",""под"",""б"",""н"",""ые "",""кон"",""кретн"",""ому "",""вырастив"","""",""ему "",""его "",""живо"",""н"",""ому "",""— "",""нап"",""ример, "",""его "",""бо"",""зн"",""ь "",""или "",""без"",""азл"",""ичие "",""к "",""людям.""]",67
1505,devtest,508,"В то время как обучение на основе проектов должно быть более простым и интересным, скаффолдинг опережает многие технологии.","[""В"","" "",""то "",""врем"",""я "",""как"","" "",""обучен"",""ие "",""на "",""основ"",""е "",""проек"",""тов"","" "",""должн"",""о "",""быть "",""более "",""про"",""тым "",""и ин"",""тер"",""сн"",""ым, "",""ск"",""аффолди"",""н"",""г "",""опер"",""жает "",""мн"",""огие "",""техн"",""олог"",""ии.""]",36
1506,devtest,509,"Скаффолдинг — это не метод обучения, а скорее форма помощи тем, кто проходит через новый опыт обучения, такой как использование новой компьютерной программы или начало нового проекта.","[""Ск"",""аффол"",""д"",""и"",""н"",""г "",""— "",""это "",""не "",""мет"",""д "",""обучен"",""ия, "",""а ск"",""орее "",""форм"",""а "",""пом"",""ощи "",""тем"","", "",""кто "",""про"",""оди"","" "",""чер"",""з "",""нов"",""ый "",""опыт "",""обучен"",""ия, "",""так"",""ой "",""как"","" "",""использов"",""ан"",""ие "",""нов"",""ой "",""ком"",""пьютер"","""",""ой "",""прог"",""раммы "",""или "",""начало "",""нов"",""ого "",""проек"",""та.""]",53
1507,devtest,510,"Скаффолдинг может быть как виртуальным, так и реальным. Другими словами, учитель — это форма скаффолдинга, но также ей является и Скрепыш в Microsoft Officе.","[""Ск"",""аффол"",""д"",""и"",""н"",""г "",""може"","" "",""быть "",""как"","" "",""вир"",""уальн"",""ым, "",""так"","" "",""и реальн"",""ым. "",""Друг"",""ими "",""слов"",""ами, "",""учитель "",""— "",""это "",""форм"",""а "",""ск"",""аффолд"",""и"",""н"",""га, "",""но "",""так"",""же "",""ей "",""является "",""и Ск"",""реп"",""ыш "",""в "",""Microsoft "",""Officе.""]",43
1508,devtest,511,"Виртуальный скаффолдинг, помогающий в обучении, встроен в программное обеспечение и предназначен для того, чтобы напоминать, объяснять и задавать вопросы насчёт процедур, с которыми обучающемуся, возможно, было бы слишком трудно справиться в одиночку.","[""В"",""и"","""",""уальн"",""ый "",""ск"",""аффолд"",""и"",""н"",""г, "",""пом"",""огающ"",""ий "",""в "",""обучен"",""ии, "",""вст"",""оен"","" "",""в "",""прог"",""раммн"",""ое "",""обесп"",""ечен"",""ие "",""и пред"",""н"",""азн"",""ачен"","" "",""для "",""того, "",""чтобы "",""нап"",""ом"",""ин"",""ать, "",""объясн"",""ять "",""и зад"",""вать "",""вопро"",""ы "",""насчёт "",""про"",""едур, "",""с "",""кото"",""ыми "",""обучающ"",""емуся, "",""возм"",""ожн"",""о, "",""было "",""бы "",""сли"",""ком "",""тр"",""дн"",""о "",""справ"",""иться "",""в "",""один"",""очку.""]",67
1509,devtest,512,Дети передаются под опеку по множеству разнообразных причин: от беспризорности до жестокого обращения и даже вымогательств.,"[""Д"",""е"","""","" "",""пер"",""даются "",""под "",""опек"",""у "",""по "",""множе"",""тв"",""у "",""разн"",""ооб"",""разн"",""ых "",""при"",""ин"","": "",""от "",""беспри"",""о"",""н"",""ости "",""до "",""жесток"",""ого "",""обра"",""ен"",""ия "",""и даже "",""вым"",""огательств"","".""]",35
1510,devtest,513,"Дети ни за что не должны расти в обстановке, где не обеспечивается воспитание, забота и образование, но растут.","[""Д"",""е"","""","" "",""ни за "",""что "",""не "",""должн"",""ы "",""рас"",""и "",""в "",""обстан"",""ов"",""ке, "",""где "",""не "",""обесп"",""ечивается "",""во"",""питан"",""ие, "",""заб"",""о"",""а "",""и образов"",""ан"",""ие, "",""но "",""рас"","""",""т.""]",32
1511,devtest,514,Мы считаем систему фостерной опеки безопасной для детей.,"[""М"",""ы счи"",""аем"","" "",""систем"",""у "",""фостер"","""",""ой "",""опек"",""и "",""без"",""п"",""асн"",""ой "",""для "",""дет"",""й.""]",18
1512,devtest,515,"Наша система опеки должна предоставлять безопасное жильё, любящих опекунов, стабильное образование и надёжное здравоохранение.","[""Н"",""а"","""",""а "",""систем"",""а "",""опек"",""и "",""должн"",""а "",""пред"",""о"",""тавлять "",""без"",""п"",""асн"",""ое "",""жильё, "",""люб"",""ящ"",""их "",""опек"",""ун"",""ов"","", "",""стабильн"",""ое "",""образов"",""ан"",""ие "",""и над"",""жн"",""ое "",""зд"",""ав"",""оо"",""ран"",""ен"",""ие.""]",39
1513,devtest,516,"Патронажное воспитание должно обеспечить все нужды, которых не хватало в доме, откуда их ранее забрали.","[""П"",""а"",""р"",""н"",""ажн"",""ое "",""во"",""питан"",""ие "",""должн"",""о "",""обесп"",""ечить "",""все "",""нужд"","", "",""кото"",""ых "",""не "",""хватало "",""в "",""дом"",""е, "",""отк"",""уда "",""их "",""ран"",""ее "",""заб"",""рали.""]",30
1514,devtest,517,"Интернет сочетает в себе элементы как массовых, так и межличностных коммуникаций.","[""Ин"",""тер"","""",""ет "",""со"",""етает "",""в "",""себе "",""элем"",""ен"",""ты "",""как"","" "",""массов"",""ых, "",""так"","" "",""и межли"",""н"",""остн"",""ых "",""ком"",""мун"",""икаци"",""й.""]",25
1515,devtest,518,Отличительные особенности Интернета приводят к дополнительным масштабам с точки зрения подхода использования и удовлетворения.,"[""О"",""ли"",""ител"",""н"",""ые "",""особ"",""ен"",""ности "",""Ин"",""тер"","""",""ета "",""при"",""одят "",""к "",""доп"",""олнительн"",""ым "",""масштаб"",""ам "",""с "",""то"",""ки "",""зрен"",""ия "",""под"",""ода "",""использов"",""ан"",""ия "",""и удов"",""летво"",""ен"",""ия.""]",34
1516,devtest,519,"Так, высказана мысль о том, что ""обучение"" и ""социализация""  являются важными мотивирующими факторами для использования интернета (James et al., 1995)","[""Т"",""ак"","", "",""выск"",""азан"",""а "",""мысль "",""о "",""том, "",""что "",""\""обучен"",""ие\"" "",""и \""со"",""иализа"",""и"",""я\"" "","" "",""явля"",""тся "",""важн"",""ыми "",""мо"",""ивир"",""ющ"",""ими "",""фак"",""торами "",""для "",""использов"",""ан"",""ия "",""ин"",""тер"","""",""ета "",""(Jam es  "",""et "",""al., "",""1995)""]",39
1517,devtest,520,"""Персональное участие"" и ""долгосрочные контакты"" были также названы Эймми и МакКордом (1998) новыми гранями мотивации, когда они изучали, как люди реагируют на веб-сайты.","[""\"""",""Пер"",""он"",""альн"",""ое "",""уча"",""тие\"" "",""и \""долг"",""о"",""ро"",""н"",""ые "",""кон"",""такты\"" "",""были "",""так"",""же "",""назв"",""ан"",""ы "",""Эймми "",""и Мак"",""Ко"",""дом"","" "",""(1998) "",""нов"",""ыми "",""гран"",""ями "",""мо"",""ивации, "",""когда "",""он"",""и "",""из"",""чали, "",""как"","" "",""люди "",""реагир"",""ют "",""на "",""веб-"",""сайты.""]",45
1518,devtest,521,Использование видеозаписи привело к важным открытиям в сфере интерпретации микровыражений  — движений лица длительностью несколько миллисекунд.,"[""И"",""п"",""ол"",""зов"",""ан"",""ие "",""вид"",""оз"",""ап"",""иси "",""при"",""ело "",""к "",""важн"",""ым "",""отк"",""рытиям "",""в "",""сфер"","" "",""ин"",""тер"",""ретации "",""мик"",""ров"",""ыражен"",""ий "","" "",""— "",""движен"",""ий "",""лица "",""длительн"",""остью "",""неск"",""олько "",""милли"",""ек"",""ун"",""д.""]",40
1519,devtest,522,"В частности, утверждается, что можно определить, лжет ли человек, при помощи правильной интерпретации его микровыражений.","[""В"","" "",""частн"",""ости, "",""утвержд"",""ается, "",""что "",""можн"",""о "",""опред"",""ели"",""ь, "",""лже"","" "",""ли "",""челов"",""ек, "",""при "",""пом"",""ощи "",""прав"",""ильн"",""ой "",""ин"",""тер"",""ретаци"",""и "",""его "",""мик"",""ров"",""ыражен"",""ий.""]",32
1520,devtest,523,"В статье ""Речь президента"" Оливер Сакс описал, как люди, которые из-за повреждения мозга неспособны понимать речь, тем не менее могут правильно оценить искренность говорящего.","[""В"","" "",""ста"",""ье "",""\""Реч"","" "",""президен"",""та\"" "",""Олив"",""ер "",""Сак"",""с "",""описал, "",""как"","" "",""люди, "",""кото"",""ые "",""из-"",""за "",""пов"",""режден"",""ия "",""мозг"",""а "",""несп"",""о"",""об"",""ны "",""пон"",""имать "",""реч"","", "",""тем"","" "",""не "",""мен"",""ее "",""могут "",""прав"",""ильн"",""о "",""оцен"",""ить "",""иск"",""рен"",""ность "",""гово"",""ящ"",""его.""]",50
1521,devtest,524,"Согласно его предположению, подобными способностями по толкованию поведения человека могут обладать животные, например, домашние собаки.","[""Сог"",""ла"",""н"",""о "",""его "",""пред"",""пол"",""жен"",""ию, "",""под"",""б"",""н"",""ыми "",""спо"",""об"",""ностями "",""по "",""толков"",""ан"",""ию "",""пов"",""еден"",""ия "",""челов"",""ека "",""могут "",""обладать "",""живо"",""н"",""ые, "",""нап"",""ример, "",""дом"",""ашн"",""ие "",""соб"",""аки.""]",37
1522,devtest,525,"Исследования, которые проводились в двадцатом веке, показали, что существует два вида генетической вариативности: скрытая и выраженная.","[""И"","""",""ледов"",""ан"",""ия, "",""кото"",""ые "",""пров"",""одили"",""ь "",""в "",""двад"",""атом "",""век"",""е, "",""пок"",""азали, "",""что "",""существ"",""ует "",""два "",""вид"","" "",""ген"",""етическ"",""ой "",""вар"",""ативн"",""ости: "",""ск"",""рытая "",""и выражен"",""ная.""]",33
1523,devtest,526,"Мутация вносит новую генетическую вариацию, в то время как отбор убирает её из набора проявляющихся вариаций.","[""М"",""ута"",""и"",""я "",""вн"",""осит "",""нов"",""ую "",""ген"",""етическ"",""ую "",""вар"",""а"",""ию, "",""в "",""то "",""врем"",""я "",""как"","" "",""отбо"","" "",""убирает "",""её "",""из "",""наб"",""ора "",""про"",""вляющ"",""ихся "",""вар"",""аций.""]",32
1524,devtest,527,Сегрегация и рекомбинация с каждым поколением тасуют вариации между двумя пулами.,"[""Сег"",""егаци"",""я "",""и рек"",""омб"",""ин"",""аци"",""я "",""с "",""кажд"",""м "",""пок"",""олен"",""ием "",""тасуют "",""вар"",""а"",""ии "",""межд"","" "",""двумя "",""пулами.""]",22
1525,devtest,528,"В саванне приматам с такой пищеварительной системой, как у человека, трудно удовлетворить свои потребности в аминокислотах за счёт имеющихся растительных ресурсов.","[""В"","" "",""сав"",""ан"",""не "",""при"",""атам "",""с "",""так"",""ой "",""пищев"",""арительн"",""ой "",""систем"",""ой, "",""как"","" "",""у "",""челов"",""ека, "",""тр"",""дн"",""о "",""удов"",""летво"",""ить "",""свои "",""по"",""реб"",""н"",""ости "",""в "",""амин"",""ок"",""исло"",""ах "",""за "",""счёт "",""имеющ"",""ихся "",""рас"",""ительн"",""ых "",""рес"",""р"",""ов"","".""]",47
1526,devtest,529,"Более того, невыполнение этого приведёт к таким серьёзным последствиям, как замедление роста, недоедание и, в конечном счёте, смерть.","[""Б"",""олее "",""того, "",""нев"",""ып"",""олнен"",""ие "",""этого "",""при"",""едёт "",""к "",""так"",""им "",""сер"",""ёзн"",""ым "",""по"",""ледств"",""иям, "",""как"","" "",""зам"",""едлен"",""ие "",""роста, "",""нед"",""едан"",""ие "",""и, "",""в "",""кон"",""ечн"",""ом "",""счёте, "",""смерть.""]",35
1527,devtest,530,"Наиболее доступными растительными ресурсами были бы белки, находящиеся в листьях и бобовых, но они плохо усваиваются такими приматами, как мы, если их не готовить.","[""Н"",""аиболее "",""до"",""тупн"",""ыми "",""рас"",""ител"",""н"",""ыми "",""рес"",""р"",""ам"",""и "",""были "",""бы "",""бел"",""и, "",""наход"",""щ"",""иеся "",""в "",""ли"",""тья"","" "",""и боб"",""овых, "",""но "",""он"",""и "",""пло"",""о "",""усваиваются "",""так"",""ими "",""при"",""атами, "",""как"","" "",""мы, "",""если "",""их "",""не "",""го"",""ов"",""ить.""]",45
1528,devtest,531,"Напротив, еда животного происхождения (муравьи, термиты, яйца) является не только легкоусвояемой, но и представляет собой богатый источник белков,  содержащих все основные аминокислоты.","[""Н"",""ап"",""ро"",""ив, "",""ед"","" "",""живо"",""н"",""ого "",""происхож"",""ден"",""ия "",""(мур"",""в"",""ьи, "",""тер"",""иты, "",""яйца)"","" "",""является "",""не "",""тольк"",""о "",""легк"",""оусво"",""ем"",""ой, "",""но "",""и пред"",""став"",""ляет "",""соб"",""ой "",""бога"",""ый "",""исто"",""н"",""ик "",""бел"",""ов"","", "","" "",""содержащ"",""их "",""все "",""основ"",""н"",""ые "",""амин"",""ок"",""исло"",""ы.""]",52
1529,devtest,532,"Принимая во внимание все вышесказанное, не стоит удивляться тому, что наши предки решили ""белковую проблему"" примерно так же, как ее решают шимпанзе в саванне по сей день.","[""П"",""ри"","""",""имая "",""во "",""вн"",""иман"",""ие "",""все "",""выш"",""еск"",""азан"",""ное, "",""не "",""стоит "",""удивляться "",""тому, "",""что "",""наш"",""и "",""пред"",""к"",""и "",""решили "",""\""бел"",""ов"",""ую "",""проб"",""лем"",""у\"" "",""при"",""ерн"",""о "",""так"","" "",""же, "",""как"","" "",""ее "",""решают "",""шимпан"",""зе "",""в "",""сав"",""ан"",""не "",""по "",""сей "",""ден"",""ь.""]",50
1530,devtest,533,Прерывание сна — это процесс целенаправленного пробуждения во время обычного сна и повторного засыпания через короткое время (10–60 минут).,"[""П"",""ре"","""",""ван"",""ие "",""сна "",""— "",""это "",""про"",""есс "",""целен"",""ап"",""рав"",""лен"",""ного "",""проб"",""ужден"",""ия "",""во "",""врем"",""я "",""обычн"",""ого "",""сна "",""и пов"",""торн"",""ого "",""за"",""ыпан"",""ия "",""чер"",""з "",""коро"",""кое "",""врем"",""я "",""(10–"",""60 "",""мин"",""ут).""]",40
1531,devtest,534,"Это можно легко сделать при помощи относительно тихого будильника, чтобы привести вас в сознание и при этом не разбудить полностью.","[""Э"",""о "",""можн"",""о "",""легк"",""о "",""сделать "",""при "",""пом"",""ощи "",""отн"",""осительн"",""о "",""ти"",""ог"",""о "",""будильн"",""ика, "",""чтоб"",""ы "",""при"",""ести "",""вас "",""в "",""созн"",""ан"",""ие "",""и при "",""этом "",""не "",""разб"",""удить "",""пол"",""остью.""]",34
1532,devtest,535,"Если вы обнаружите, что переустанавливаете будильник во сне, то его можно поставить на другую сторону комнаты, что заставит вас встать с кровати, чтобы выключить его.","[""Е"",""ли "",""вы обн"",""аружите, "",""что "",""пер"",""устан"",""ав"",""лив"",""ает"","" "",""будильн"",""ик "",""во "",""сне, "",""то "",""его "",""можн"",""о "",""по"",""тавить "",""на "",""друг"",""ую "",""сто"",""он"",""у "",""ком"",""наты, "",""что "",""за"",""тавит "",""вас "",""вста"",""ь "",""с "",""кров"",""ати, "",""чтобы "",""вык"",""лючить "",""его.""]",42
1533,devtest,536,"Прочие варианты, которые основаны на биологических ритмах, включают в себя прием жидкости в больших количествах (в частности, воды или чая, известного мочегонного средства) перед сном, что заставляет человека вставать, чтобы помочиться.","[""П"",""ро"",""ие "",""вар"",""ан"",""ты, "",""кото"",""ые "",""основ"",""ан"",""ы "",""на "",""биолог"",""ическ"",""их "",""ритмах, "",""включают "",""в "",""себя "",""при"",""м "",""жидк"",""ости "",""в "",""больш"",""их "",""кол"",""честв"",""ах "",""(в "",""частн"",""ости, "",""вод"","" "",""или "",""чая, "",""известн"",""ого "",""мо"",""егон"",""ного "",""средств"",""а) "",""пер"",""д "",""сном, "",""что "",""за"",""тавляет "",""челов"",""ека "",""вставать, "",""чтоб"",""ы "",""пом"",""очиться.""]",56
1534,devtest,537,Количество внутреннего покоя человека обратно пропорционально количеству напряжения в его теле и душе.,"[""К"",""ол"","""",""еств"",""о "",""вн"",""утрен"",""него "",""пок"",""оя "",""челов"",""ека "",""обратн"",""о "",""проп"",""о"",""цион"",""альн"",""о "",""кол"",""честв"",""у "",""нап"",""ряжен"",""ия "",""в "",""его "",""тел"","" "",""и душе.""]",30
1535,devtest,538,"Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.","[""Чем"","" "",""ниже "",""нап"",""ряжен"",""ие, "",""тем"","" "",""более "",""поз"",""тивн"",""а "",""при"",""утств"",""ующ"",""ая "",""в "",""вас "",""жизн"",""ен"",""ная "",""сила. "",""Каждом"",""у "",""челов"",""еку "",""по"",""ен"",""циальн"",""о "",""дан"",""о "",""обрести "",""абсолютн"",""ые "",""пок"",""ой "",""и чувств"",""о "",""удов"",""летво"",""ен"",""ия.""]",43
1536,devtest,539,"Каждый может достичь просветления. Единственное, что стоит на пути к этой цели, – это наша собственная напряженность и негативный настрой.","[""К"",""аж"",""д"","""",""й "",""може"","" "",""до"",""тичь "",""про"",""ветл"",""ен"",""ия. "",""Един"",""ств"",""ен"",""ное, "",""что "",""стоит "",""на "",""пути "",""к "",""этой "",""цели, "",""– "",""это "",""наш"",""а "",""соб"",""ств"",""ен"",""ная "",""нап"",""ряжен"",""ность "",""и нега"",""ивн"",""ый "",""настрой.""]",39
1537,devtest,540,"Тибетский буддизм основан на учениях Будды, но был дополнен махаянским путем любви и множеством техник индийской йоги.","[""Т"",""иб"",""етск"",""ий "",""будди"",""зм"","" "",""основ"",""ан"","" "",""на "",""учен"",""иях "",""Будд"","", "",""но "",""был "",""доп"",""олнен"","" "",""махаян"",""ским "",""путем"","" "",""люб"",""ви "",""и множеств"",""ом "",""техн"",""ик "",""ин"",""дийск"",""ой "",""йоги.""]",34
1538,devtest,541,"Принцип тибетского буддизма очень прост. Он состоит из кундалини-йоги, медитации и пути всепоглощающей любви.","[""П"",""ри"","""",""цип "",""тибетск"",""ого "",""будди"",""зма "",""очен"",""ь "",""про"",""т. "",""Он"","" "",""со"",""тоит "",""из "",""кун"",""далин"",""и-"",""йоги, "",""мед"",""таци"",""и "",""и пути "",""всеп"",""ог"",""ло"",""ающ"",""ей "",""люб"",""ви.""]",32
1539,devtest,542,"Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.","[""Эн"",""ер"",""ия "",""кун"",""далин"",""и "",""(эн"",""ер"",""ия "",""про"",""ветл"",""ен"",""ия) "",""в "",""кун"",""далин"",""и-"",""йоге "",""проб"",""уждается "",""чер"",""з "",""поз"","" "",""йоги, "",""дыхательн"",""ые "",""упражн"",""ен"",""ия, "",""ман"",""тры "",""и виз"",""ализа"",""и"",""и.""]",36
1540,devtest,543,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.","[""Се"","""","""",""ем"","" "",""тибетск"",""ой "",""мед"",""таци"",""и "",""счи"",""ается "",""Йога "",""Боже"",""тв"","". "",""По"",""редств"",""ом "",""виз"",""ализа"",""и"",""и "",""разн"",""ооб"",""разн"",""ых "",""боже"",""тв"","" "",""чи"",""тя"",""ся "",""эн"",""ер"",""етическ"",""ие "",""кан"",""алы, "",""зап"",""уск"",""аются "",""чак"",""ры "",""и до"",""тигается "",""про"",""ветл"",""ён"",""ность "",""созн"",""ан"",""ия.""]",53
1541,devtest,544,"Германия была общим врагом во Второй мировой войне, что привело к сотрудничеству СССР и США. После завершения войны противоречия относительно системы, процесса и культуры привели к раздору между странами.","[""Г"",""ер"",""ан"",""ия "",""была "",""общ"",""им "",""врагом"","" "",""во "",""Вто"",""ой "",""миров"",""ой "",""войн"",""е, "",""что "",""при"",""ело "",""к "",""со"",""рудн"",""ичеств"",""у "",""СССР "",""и США. "",""По"",""ле "",""зав"",""ершен"",""ия "",""войн"",""ы "",""про"",""иво"",""ечия "",""отн"",""осительн"",""о "",""систем"",""ы, "",""про"",""есса "",""и культу"","""","" "",""при"",""ели "",""к "",""разд"","""",""у "",""межд"","" "",""стр"",""н"",""ами.""]",57
1542,devtest,545,"Через два года после окончания войны бывшие союзники стали врагами, и началась Холодная война.","[""Че"","""",""з "",""два "",""года "",""по"",""ле "",""ок"",""он"",""чан"",""ия "",""войн"",""ы "",""бывшие "",""со"",""зн"",""ики "",""стали "",""врагами, "",""и начала"",""ь "",""Холод"",""н"",""ая "",""войн"",""а.""]",26
1543,devtest,546,"Ей предстояло продлиться следующие 40 лет. В ней воевали по-настоящему, используя опосредованные армии, на полях сражений от Африки до Азии, в Афганистане, на Кубе и во многих других местах мира.","[""Ей "",""пред"",""сто"",""ло "",""прод"",""литься "",""след"",""ющ"",""ие "",""40 "",""лет. "",""В "",""ней "",""воев"",""али "",""по-насто"",""щ"",""ему, "",""испол"",""з"",""я "",""опо"",""редов"",""ан"",""ные "",""арм"",""ии, "",""на "",""пол"",""х "",""сражен"",""ий "",""от "",""Африк"",""и "",""до "",""Азии, "",""в "",""Афган"",""истан"",""е, "",""на "",""Кубе "",""и во "",""многих "",""друг"",""их "",""местах "",""мира.""]",49
1544,devtest,547,"К 17 сентября 1939 года польская оборона уже была прорвана, и единственной надеждой было отступление и реорганизация вдоль румынского плацдарма.","[""К"","" "",""17 "",""сен"",""тября "",""1939 "",""года "",""пол"",""ск"",""ая "",""обо"",""он"",""а "",""уже "",""была "",""про"",""ван"",""а, "",""и един"",""ств"",""ен"",""ной "",""над"",""ждой "",""было "",""отступлен"",""ие "",""и рео"",""ган"",""иза"",""и"",""я "",""вдоль "",""румын"",""ского "",""пла"",""дарм"",""а.""]",38
