segment,segment_display,count,example_occurrences
టులన,'టులన',1,"[{""sentence_id"": 1966, ""text"": ""ఇది కూడా ప్రవేశ ద్వారం వద్ద స్టాక్ నుండి అరువు తీసుకోవచ్చు కానీ ప్రతి వినియోగదారు తర్వాత ఆ దుస్తులు వాష్ చేయబడవు, అందువలన మీరు ఈ స్కర్టులను ధరించడానికి సౌకర్యవంతంగా ఉండకపోవచ్చు. ఒక సైజు పురుషులకు అన్ని ఫిట్ అవుతుంది!""}]"
ఉండకప,'ఉండకప',1,"[{""sentence_id"": 1966, ""text"": ""ఇది కూడా ప్రవేశ ద్వారం వద్ద స్టాక్ నుండి అరువు తీసుకోవచ్చు కానీ ప్రతి వినియోగదారు తర్వాత ఆ దుస్తులు వాష్ చేయబడవు, అందువలన మీరు ఈ స్కర్టులను ధరించడానికి సౌకర్యవంతంగా ఉండకపోవచ్చు. ఒక సైజు పురుషులకు అన్ని ఫిట్ అవుతుంది!""}]"
ఫిట్ ,'ఫిట్ ',1,"[{""sentence_id"": 1966, ""text"": ""ఇది కూడా ప్రవేశ ద్వారం వద్ద స్టాక్ నుండి అరువు తీసుకోవచ్చు కానీ ప్రతి వినియోగదారు తర్వాత ఆ దుస్తులు వాష్ చేయబడవు, అందువలన మీరు ఈ స్కర్టులను ధరించడానికి సౌకర్యవంతంగా ఉండకపోవచ్చు. ఒక సైజు పురుషులకు అన్ని ఫిట్ అవుతుంది!""}]"
ంది!,'ంది!',1,"[{""sentence_id"": 1966, ""text"": ""ఇది కూడా ప్రవేశ ద్వారం వద్ద స్టాక్ నుండి అరువు తీసుకోవచ్చు కానీ ప్రతి వినియోగదారు తర్వాత ఆ దుస్తులు వాష్ చేయబడవు, అందువలన మీరు ఈ స్కర్టులను ధరించడానికి సౌకర్యవంతంగా ఉండకపోవచ్చు. ఒక సైజు పురుషులకు అన్ని ఫిట్ అవుతుంది!""}]"
మెడిట,'మెడిట',1,"[{""sentence_id"": 1967, ""text"": ""మేజర్కాన్ వంటకాలు, మెడిటేర్రనియన్​లోని కొన్ని జోన్ల లాగానే, రొట్టె, కూరగాయలు మరియు మాంసం (ప్రత్యేకంగా పంది మాంసం) పై ఆధారపడి ఉంటాయి మరియు ఆలివ్ నూనెను అంతటా ఉపయోగించబడుతుంది.""}]"
లాగాన,'లాగాన',1,"[{""sentence_id"": 1967, ""text"": ""మేజర్కాన్ వంటకాలు, మెడిటేర్రనియన్​లోని కొన్ని జోన్ల లాగానే, రొట్టె, కూరగాయలు మరియు మాంసం (ప్రత్యేకంగా పంది మాంసం) పై ఆధారపడి ఉంటాయి మరియు ఆలివ్ నూనెను అంతటా ఉపయోగించబడుతుంది.""}]"
రొట్ట,'రొట్ట',1,"[{""sentence_id"": 1967, ""text"": ""మేజర్కాన్ వంటకాలు, మెడిటేర్రనియన్​లోని కొన్ని జోన్ల లాగానే, రొట్టె, కూరగాయలు మరియు మాంసం (ప్రత్యేకంగా పంది మాంసం) పై ఆధారపడి ఉంటాయి మరియు ఆలివ్ నూనెను అంతటా ఉపయోగించబడుతుంది.""}]"
కూరగాయల,'కూరగాయల',1,"[{""sentence_id"": 1967, ""text"": ""మేజర్కాన్ వంటకాలు, మెడిటేర్రనియన్​లోని కొన్ని జోన్ల లాగానే, రొట్టె, కూరగాయలు మరియు మాంసం (ప్రత్యేకంగా పంది మాంసం) పై ఆధారపడి ఉంటాయి మరియు ఆలివ్ నూనెను అంతటా ఉపయోగించబడుతుంది.""}]"
(ప్రత,'(ప్రత',1,"[{""sentence_id"": 1967, ""text"": ""మేజర్కాన్ వంటకాలు, మెడిటేర్రనియన్​లోని కొన్ని జోన్ల లాగానే, రొట్టె, కూరగాయలు మరియు మాంసం (ప్రత్యేకంగా పంది మాంసం) పై ఆధారపడి ఉంటాయి మరియు ఆలివ్ నూనెను అంతటా ఉపయోగించబడుతుంది.""}]"
మాంసం) ,'మాంసం) ',1,"[{""sentence_id"": 1967, ""text"": ""మేజర్కాన్ వంటకాలు, మెడిటేర్రనియన్​లోని కొన్ని జోన్ల లాగానే, రొట్టె, కూరగాయలు మరియు మాంసం (ప్రత్యేకంగా పంది మాంసం) పై ఆధారపడి ఉంటాయి మరియు ఆలివ్ నూనెను అంతటా ఉపయోగించబడుతుంది.""}]"
నూనెను ,'నూనెను ',1,"[{""sentence_id"": 1967, ""text"": ""మేజర్కాన్ వంటకాలు, మెడిటేర్రనియన్​లోని కొన్ని జోన్ల లాగానే, రొట్టె, కూరగాయలు మరియు మాంసం (ప్రత్యేకంగా పంది మాంసం) పై ఆధారపడి ఉంటాయి మరియు ఆలివ్ నూనెను అంతటా ఉపయోగించబడుతుంది.""}]"
అంబ,'అంబ',1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
ఒలి ,'ఒలి ',1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
వంటకం: ,'వంటకం: ',1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
చల్లి,'చల్లి',1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
"డ్, ","'డ్, '",1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
టమోటా ,'టమోటా ',1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
"చీజ్, ","'చీజ్, '",1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
చేప ,'చేప ',1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
మొదలగ,'మొదలగ',1,"[{""sentence_id"": 1968, ""text"": ""పా అంబ్ ఒలి అనేది ప్రత్యేకంగా వేసవి కాలంలో వండుకునే ప్రముఖ వంటకం: ఆలివ్ ఆయిల్ చల్లిన బ్రెడ్, టమోటా మరియు అందుబాటులో ఉండే చీజ్, ట్యూనా చేప మొదలగు పదార్థాలు.""}]"
Sie అనే ,'Sie అనే ',1,"[{""sentence_id"": 1969, ""text"": ""మీకు Sie అనే పదం పక్కన వచ్చే నౌన్స్ అన్నీ ఎల్లప్పుడు క్యాపిటల్ లెటర్‌తో ప్రారంభం అవుతాయి, అది వాక్యం మధ్యలోనైనా సరే.""}]"
నౌన్స్ ,'నౌన్స్ ',1,"[{""sentence_id"": 1969, ""text"": ""మీకు Sie అనే పదం పక్కన వచ్చే నౌన్స్ అన్నీ ఎల్లప్పుడు క్యాపిటల్ లెటర్‌తో ప్రారంభం అవుతాయి, అది వాక్యం మధ్యలోనైనా సరే.""}]"
అన్న,'అన్న',1,"[{""sentence_id"": 1969, ""text"": ""మీకు Sie అనే పదం పక్కన వచ్చే నౌన్స్ అన్నీ ఎల్లప్పుడు క్యాపిటల్ లెటర్‌తో ప్రారంభం అవుతాయి, అది వాక్యం మధ్యలోనైనా సరే.""}]"
టుల ,'టుల ',1,"[{""sentence_id"": 1970, ""text"": ""కొన్ని క్రియలు ఆబ్జెక్టుల మధ్య తేడాను గుర్తించడానికి ఇది ఒక ముఖ్యమైన మార్గం.""}]"
తేడాన,'తేడాన',1,"[{""sentence_id"": 1970, ""text"": ""కొన్ని క్రియలు ఆబ్జెక్టుల మధ్య తేడాను గుర్తించడానికి ఇది ఒక ముఖ్యమైన మార్గం.""}]"
తించడా,'తించడా',1,"[{""sentence_id"": 1970, ""text"": ""కొన్ని క్రియలు ఆబ్జెక్టుల మధ్య తేడాను గుర్తించడానికి ఇది ఒక ముఖ్యమైన మార్గం.""}]"
రాతఅన,'రాతఅన',1,"[{""sentence_id"": 1971, ""text"": ""ఇది చదవడం మరింత సులభతరం చేస్తుంది, అయితే రాతఅనేది ఒక క్రియ లేదా విశేషణం అనేది ఒక నిరూపక రూపంలో ఉపయోగించబడిందా లేదా అని తెలుసుకోవడం కొరకు కొంతసంక్లిష్టంగా ఉంటుంది.""}]"
పక ,'పక ',1,"[{""sentence_id"": 1971, ""text"": ""ఇది చదవడం మరింత సులభతరం చేస్తుంది, అయితే రాతఅనేది ఒక క్రియ లేదా విశేషణం అనేది ఒక నిరూపక రూపంలో ఉపయోగించబడిందా లేదా అని తెలుసుకోవడం కొరకు కొంతసంక్లిష్టంగా ఉంటుంది.""}]"
కొంతసంక,'కొంతసంక',1,"[{""sentence_id"": 1971, ""text"": ""ఇది చదవడం మరింత సులభతరం చేస్తుంది, అయితే రాతఅనేది ఒక క్రియ లేదా విశేషణం అనేది ఒక నిరూపక రూపంలో ఉపయోగించబడిందా లేదా అని తెలుసుకోవడం కొరకు కొంతసంక్లిష్టంగా ఉంటుంది.""}]"
"సులభం, ","'సులభం, '",1,"[{""sentence_id"": 1972, ""text"": ""ఇటాలియన్‌లో ఉచ్చారణ చాలా సులభం, ఎందుకంటే చాలా పదాలు ఎలా రాయబడతాయో అలానే ఉచ్ఛరించబడతాయి.""}]"
రాయబడతాయ,'రాయబడతాయ',1,"[{""sentence_id"": 1972, ""text"": ""ఇటాలియన్‌లో ఉచ్చారణ చాలా సులభం, ఎందుకంటే చాలా పదాలు ఎలా రాయబడతాయో అలానే ఉచ్ఛరించబడతాయి.""}]"
అలాన,'అలాన',1,"[{""sentence_id"": 1972, ""text"": ""ఇటాలియన్‌లో ఉచ్చారణ చాలా సులభం, ఎందుకంటే చాలా పదాలు ఎలా రాయబడతాయో అలానే ఉచ్ఛరించబడతాయి.""}]"
షరాల,'షరాల',1,"[{""sentence_id"": 1973, ""text"": ""ప్రధానంగా దృష్టి సారించాల్సిన అక్షరాలు c మరియు g. ఎందుకంటే, వాటి యొక్క ఉచ్ఛారణ, తర్వాత వచ్చే వొవెల్ మీద ఆధారపడి ఉంటుంది.""}]"
c మరియ,'c మరియ',1,"[{""sentence_id"": 1973, ""text"": ""ప్రధానంగా దృష్టి సారించాల్సిన అక్షరాలు c మరియు g. ఎందుకంటే, వాటి యొక్క ఉచ్ఛారణ, తర్వాత వచ్చే వొవెల్ మీద ఆధారపడి ఉంటుంది.""}]"
g. ,'g. ',1,"[{""sentence_id"": 1973, ""text"": ""ప్రధానంగా దృష్టి సారించాల్సిన అక్షరాలు c మరియు g. ఎందుకంటే, వాటి యొక్క ఉచ్ఛారణ, తర్వాత వచ్చే వొవెల్ మీద ఆధారపడి ఉంటుంది.""}]"
"ఉచ్ఛారణ, ","'ఉచ్ఛారణ, '",1,"[{""sentence_id"": 1973, ""text"": ""ప్రధానంగా దృష్టి సారించాల్సిన అక్షరాలు c మరియు g. ఎందుకంటే, వాటి యొక్క ఉచ్ఛారణ, తర్వాత వచ్చే వొవెల్ మీద ఆధారపడి ఉంటుంది.""}]"
వొవెల,'వొవెల',1,"[{""sentence_id"": 1973, ""text"": ""ప్రధానంగా దృష్టి సారించాల్సిన అక్షరాలు c మరియు g. ఎందుకంటే, వాటి యొక్క ఉచ్ఛారణ, తర్వాత వచ్చే వొవెల్ మీద ఆధారపడి ఉంటుంది.""}]"
r మరియ,'r మరియ',1,"[{""sentence_id"": 1974, ""text"": ""అలాగే, r మరియు rrలను వేరుగా ఉచ్ఛరించాలని గమనించండి: caro అంటే dear మరియు carro అంటే chariot.""}]"
rrలన,'rrలన',1,"[{""sentence_id"": 1974, ""text"": ""అలాగే, r మరియు rrలను వేరుగా ఉచ్ఛరించాలని గమనించండి: caro అంటే dear మరియు carro అంటే chariot.""}]"
caro ,'caro ',1,"[{""sentence_id"": 1974, ""text"": ""అలాగే, r మరియు rrలను వేరుగా ఉచ్ఛరించాలని గమనించండి: caro అంటే dear మరియు carro అంటే chariot.""}]"
dear ,'dear ',1,"[{""sentence_id"": 1974, ""text"": ""అలాగే, r మరియు rrలను వేరుగా ఉచ్ఛరించాలని గమనించండి: caro అంటే dear మరియు carro అంటే chariot.""}]"
carro ,'carro ',1,"[{""sentence_id"": 1974, ""text"": ""అలాగే, r మరియు rrలను వేరుగా ఉచ్ఛరించాలని గమనించండి: caro అంటే dear మరియు carro అంటే chariot.""}]"
chariot.,'chariot.',1,"[{""sentence_id"": 1974, ""text"": ""అలాగే, r మరియు rrలను వేరుగా ఉచ్ఛరించాలని గమనించండి: caro అంటే dear మరియు carro అంటే chariot.""}]"
క్రమవ,'క్రమవ',1,"[{""sentence_id"": 1975, ""text"": ""పర్షియన్ భాషలో సాపేక్షంగా సులభమైన మరియు ఎక్కువగా క్రమవ్యాకరణాలు ఉన్నాయి.""}]"
రణాల,'రణాల',1,"[{""sentence_id"": 1975, ""text"": ""పర్షియన్ భాషలో సాపేక్షంగా సులభమైన మరియు ఎక్కువగా క్రమవ్యాకరణాలు ఉన్నాయి.""}]"
రణం ,'రణం ',1,"[{""sentence_id"": 1976, ""text"": ""అందువల్ల, ఈ గ్రామర్ ప్రైమర్ చదవడం అనేది, మీరు పర్షియన్ వ్యాకరణం గురించి మరింత తెలుసుకోవడానికి మరియు పదబంధాలను మరింత మెరుగ్గా అర్థం చేసుకోవడానికి దోహదపడుతుంది.""}]"
పదబంధా,'పదబంధా',1,"[{""sentence_id"": 1976, ""text"": ""అందువల్ల, ఈ గ్రామర్ ప్రైమర్ చదవడం అనేది, మీరు పర్షియన్ వ్యాకరణం గురించి మరింత తెలుసుకోవడానికి మరియు పదబంధాలను మరింత మెరుగ్గా అర్థం చేసుకోవడానికి దోహదపడుతుంది.""}]"
తెలిస్త,'తెలిస్త',1,"[{""sentence_id"": 1977, ""text"": ""మీకు రోమాన్స్ భాష తెలిస్తే, పోర్చుగీస్ నేర్చుకోవడాన్ని మీరు సులభతరం చేస్తారు.""}]"
వడాన,'వడాన',1,"[{""sentence_id"": 1977, ""text"": ""మీకు రోమాన్స్ భాష తెలిస్తే, పోర్చుగీస్ నేర్చుకోవడాన్ని మీరు సులభతరం చేస్తారు.""}]"
ధనశ,'ధనశ',1,"[{""sentence_id"": 1979, ""text"": ""నేడు పురాతన పరిశోధనశాలలు మరుగున పడిపోయాయి మరియు అవి మ్యూజియంలుగా లేదా విద్యాలయాలుగా మిగిలిపోయాయి.""}]"
మ్య,'మ్య',1,"[{""sentence_id"": 1979, ""text"": ""నేడు పురాతన పరిశోధనశాలలు మరుగున పడిపోయాయి మరియు అవి మ్యూజియంలుగా లేదా విద్యాలయాలుగా మిగిలిపోయాయి.""}]"
జియంల,'జియంల',1,"[{""sentence_id"": 1979, ""text"": ""నేడు పురాతన పరిశోధనశాలలు మరుగున పడిపోయాయి మరియు అవి మ్యూజియంలుగా లేదా విద్యాలయాలుగా మిగిలిపోయాయి.""}]"
యాలయాల,'యాలయాల',1,"[{""sentence_id"": 1979, ""text"": ""నేడు పురాతన పరిశోధనశాలలు మరుగున పడిపోయాయి మరియు అవి మ్యూజియంలుగా లేదా విద్యాలయాలుగా మిగిలిపోయాయి.""}]"
పస,'పస',1,"[{""sentence_id"": 1980, ""text"": ""కాంతి కాలుష్యం నేడు ఉన్న సమస్య కాదు, ఆధునిక కాలంలో నిర్మించిన వాటి కంటే, సాధారణంగా నగరాల్లో లేదా క్యాంపస్ లలో ఇవి తేలికగా చేరుతున్నాయి.""}]"
అపారమ,'అపారమ',1,"[{""sentence_id"": 1981, ""text"": ""ఆధునిక పరిశోధన టెలిస్కోపులు చాలా అనుకూలమైన వాతావరణ పరిస్థితులతో మారుమూల ప్రాంతాలలో అపారమైన సౌకర్యాలు కలిగి ఉన్నాయి.""}]"
హనా,'హనా',1,"[{""sentence_id"": 1982, ""text"": ""హనామి గా పిలువబడే చెర్రీ బ్లోసమ్ వ్యూయింగ్ 8వ శతాబ్దం నుండి జపనీయుల సంస్కృతిలో భాగంగా ఉంది.""}]"
8వ ,'8వ ',1,"[{""sentence_id"": 1982, ""text"": ""హనామి గా పిలువబడే చెర్రీ బ్లోసమ్ వ్యూయింగ్ 8వ శతాబ్దం నుండి జపనీయుల సంస్కృతిలో భాగంగా ఉంది.""}]"
చక్రవర,'చక్రవర',1,"[{""sentence_id"": 1984, ""text"": ""జపాన్ లో, మొదటి చెర్రీ బ్లోసమ్ పార్టీలు చక్రవర్తి తనకు  ఇంపీరియల్ కోర్టు చుట్టూ ఉన్న కులీనుల యొక్క ఇతర సభ్యుల కోసం మాత్రమే ఆతిథ్యం ఇచ్చారు.""}]"
ఇంప,'ఇంప',1,"[{""sentence_id"": 1984, ""text"": ""జపాన్ లో, మొదటి చెర్రీ బ్లోసమ్ పార్టీలు చక్రవర్తి తనకు  ఇంపీరియల్ కోర్టు చుట్టూ ఉన్న కులీనుల యొక్క ఇతర సభ్యుల కోసం మాత్రమే ఆతిథ్యం ఇచ్చారు.""}]"
రియల,'రియల',1,"[{""sentence_id"": 1984, ""text"": ""జపాన్ లో, మొదటి చెర్రీ బ్లోసమ్ పార్టీలు చక్రవర్తి తనకు  ఇంపీరియల్ కోర్టు చుట్టూ ఉన్న కులీనుల యొక్క ఇతర సభ్యుల కోసం మాత్రమే ఆతిథ్యం ఇచ్చారు.""}]"
కులీనుల ,'కులీనుల ',1,"[{""sentence_id"": 1984, ""text"": ""జపాన్ లో, మొదటి చెర్రీ బ్లోసమ్ పార్టీలు చక్రవర్తి తనకు  ఇంపీరియల్ కోర్టు చుట్టూ ఉన్న కులీనుల యొక్క ఇతర సభ్యుల కోసం మాత్రమే ఆతిథ్యం ఇచ్చారు.""}]"
ఆహ్లాదకరంగ,'ఆహ్లాదకరంగ',1,"[{""sentence_id"": 1985, ""text"": ""సహజమైన వాతావరణంలో ఉన్నపుడు చెట్లు ఆహ్లాదకరంగా ఉంటాయి, కాబట్టి వాటిలో నుండి ఒక్క భాగాన్ని కూడా తీసివేయడానికి ప్రయత్నించవద్దు.""}]"
రేఖక,'రేఖక',1,"[{""sentence_id"": 1988, ""text"": ""\""కానీ భూమధ్య రేఖకు కేవలం కొన్ని డిగ్రీల ఉత్తరంలో అధిక ఉష్ణం\""\"" లో ఉంచడం వలన మీరు వేడి (ఎల్లప్పుడూ) బలమైన సూర్యుడు (ఆకాశం నిర్మలంగా ఉన్నప్పుడు, చాలా అరుదుగా) రెండింటిని ఎదుర్కోవాల్సి ఉంటుంది.\""\""\""""}]"
"ఉష్ణం""""","'ఉష్ణం""""'",1,"[{""sentence_id"": 1988, ""text"": ""\""కానీ భూమధ్య రేఖకు కేవలం కొన్ని డిగ్రీల ఉత్తరంలో అధిక ఉష్ణం\""\"" లో ఉంచడం వలన మీరు వేడి (ఎల్లప్పుడూ) బలమైన సూర్యుడు (ఆకాశం నిర్మలంగా ఉన్నప్పుడు, చాలా అరుదుగా) రెండింటిని ఎదుర్కోవాల్సి ఉంటుంది.\""\""\""""}]"
డూ) ,'డూ) ',1,"[{""sentence_id"": 1988, ""text"": ""\""కానీ భూమధ్య రేఖకు కేవలం కొన్ని డిగ్రీల ఉత్తరంలో అధిక ఉష్ణం\""\"" లో ఉంచడం వలన మీరు వేడి (ఎల్లప్పుడూ) బలమైన సూర్యుడు (ఆకాశం నిర్మలంగా ఉన్నప్పుడు, చాలా అరుదుగా) రెండింటిని ఎదుర్కోవాల్సి ఉంటుంది.\""\""\""""}]"
(ఆకా,'(ఆకా',1,"[{""sentence_id"": 1988, ""text"": ""\""కానీ భూమధ్య రేఖకు కేవలం కొన్ని డిగ్రీల ఉత్తరంలో అధిక ఉష్ణం\""\"" లో ఉంచడం వలన మీరు వేడి (ఎల్లప్పుడూ) బలమైన సూర్యుడు (ఆకాశం నిర్మలంగా ఉన్నప్పుడు, చాలా అరుదుగా) రెండింటిని ఎదుర్కోవాల్సి ఉంటుంది.\""\""\""""}]"
మలంగ,'మలంగ',1,"[{""sentence_id"": 1988, ""text"": ""\""కానీ భూమధ్య రేఖకు కేవలం కొన్ని డిగ్రీల ఉత్తరంలో అధిక ఉష్ణం\""\"" లో ఉంచడం వలన మీరు వేడి (ఎల్లప్పుడూ) బలమైన సూర్యుడు (ఆకాశం నిర్మలంగా ఉన్నప్పుడు, చాలా అరుదుగా) రెండింటిని ఎదుర్కోవాల్సి ఉంటుంది.\""\""\""""}]"
గా) ,'గా) ',1,"[{""sentence_id"": 1988, ""text"": ""\""కానీ భూమధ్య రేఖకు కేవలం కొన్ని డిగ్రీల ఉత్తరంలో అధిక ఉష్ణం\""\"" లో ఉంచడం వలన మీరు వేడి (ఎల్లప్పుడూ) బలమైన సూర్యుడు (ఆకాశం నిర్మలంగా ఉన్నప్పుడు, చాలా అరుదుగా) రెండింటిని ఎదుర్కోవాల్సి ఉంటుంది.\""\""\""""}]"
అబ్రా,'అబ్రా',1,"[{""sentence_id"": 1989, ""text"": ""హెబ్రోనుకు ఉత్తరదిక్కున వెళ్ళే బస్సులు కొన్ని ఉన్నాయి, బైబిల్లో ఉన్న అబ్రాహాము, ఇస్సాకు, యాకోబు, వారి భార్యల సంప్రదాయ సమాధి స్థల౦ కూడా ఉ౦ది.""}]"
ఇస్సాక,'ఇస్సాక',1,"[{""sentence_id"": 1989, ""text"": ""హెబ్రోనుకు ఉత్తరదిక్కున వెళ్ళే బస్సులు కొన్ని ఉన్నాయి, బైబిల్లో ఉన్న అబ్రాహాము, ఇస్సాకు, యాకోబు, వారి భార్యల సంప్రదాయ సమాధి స్థల౦ కూడా ఉ౦ది.""}]"
హెబ్ర,'హెబ్ర',1,"[{""sentence_id"": 1990, ""text"": ""మీరు ఆలోచిస్తున్న బస్సు హెబ్రోన్ లోకి వెళ్ళి, కిర్యత్ అర్బా సమీపయూదు స్థావరానికి మాత్రమే వెళ్ళడాన్ని తనిఖీ చేయండి.""}]"
పయ,'పయ',1,"[{""sentence_id"": 1990, ""text"": ""మీరు ఆలోచిస్తున్న బస్సు హెబ్రోన్ లోకి వెళ్ళి, కిర్యత్ అర్బా సమీపయూదు స్థావరానికి మాత్రమే వెళ్ళడాన్ని తనిఖీ చేయండి.""}]"
స్థావరాని,'స్థావరాని',1,"[{""sentence_id"": 1990, ""text"": ""మీరు ఆలోచిస్తున్న బస్సు హెబ్రోన్ లోకి వెళ్ళి, కిర్యత్ అర్బా సమీపయూదు స్థావరానికి మాత్రమే వెళ్ళడాన్ని తనిఖీ చేయండి.""}]"
గడపడా,'గడపడా',1,"[{""sentence_id"": 1991, ""text"": ""సెలవుదినం గడపడానికి ఇన్ల్యాండ్ వాటర్​వేస్ మంచి థీమ్ కావచ్చు.""}]"
​వ,'\u200bవ',1,"[{""sentence_id"": 1991, ""text"": ""సెలవుదినం గడపడానికి ఇన్ల్యాండ్ వాటర్​వేస్ మంచి థీమ్ కావచ్చు.""}]"
లోయిర,'లోయిర',1,"[{""sentence_id"": 1992, ""text"": ""ఉదాహరణకు లోయిర్ లోయలో ని కోటలను సందర్శించడం, రైనే లోయ, డాన్యూబ్ మీద ఆసక్తికరమైన దృష్టా౦త౦లకు క్రూజ్ ను తీసుకువెళ్ళడ౦ లేదా ఎరీ కాలువ వె౦బడి పడవలో పడవ లు౦డడ౦.""}]"
కోటలన,'కోటలన',1,"[{""sentence_id"": 1992, ""text"": ""ఉదాహరణకు లోయిర్ లోయలో ని కోటలను సందర్శించడం, రైనే లోయ, డాన్యూబ్ మీద ఆసక్తికరమైన దృష్టా౦త౦లకు క్రూజ్ ను తీసుకువెళ్ళడ౦ లేదా ఎరీ కాలువ వె౦బడి పడవలో పడవ లు౦డడ౦.""}]"
రైనే ,'రైనే ',1,"[{""sentence_id"": 1992, ""text"": ""ఉదాహరణకు లోయిర్ లోయలో ని కోటలను సందర్శించడం, రైనే లోయ, డాన్యూబ్ మీద ఆసక్తికరమైన దృష్టా౦త౦లకు క్రూజ్ ను తీసుకువెళ్ళడ౦ లేదా ఎరీ కాలువ వె౦బడి పడవలో పడవ లు౦డడ౦.""}]"
"లోయ, ","'లోయ, '",1,"[{""sentence_id"": 1992, ""text"": ""ఉదాహరణకు లోయిర్ లోయలో ని కోటలను సందర్శించడం, రైనే లోయ, డాన్యూబ్ మీద ఆసక్తికరమైన దృష్టా౦త౦లకు క్రూజ్ ను తీసుకువెళ్ళడ౦ లేదా ఎరీ కాలువ వె౦బడి పడవలో పడవ లు౦డడ౦.""}]"
యూబ,'యూబ',1,"[{""sentence_id"": 1992, ""text"": ""ఉదాహరణకు లోయిర్ లోయలో ని కోటలను సందర్శించడం, రైనే లోయ, డాన్యూబ్ మీద ఆసక్తికరమైన దృష్టా౦త౦లకు క్రూజ్ ను తీసుకువెళ్ళడ౦ లేదా ఎరీ కాలువ వె౦బడి పడవలో పడవ లు౦డడ౦.""}]"
వెళ్ళడ,'వెళ్ళడ',1,"[{""sentence_id"": 1992, ""text"": ""ఉదాహరణకు లోయిర్ లోయలో ని కోటలను సందర్శించడం, రైనే లోయ, డాన్యూబ్ మీద ఆసక్తికరమైన దృష్టా౦త౦లకు క్రూజ్ ను తీసుకువెళ్ళడ౦ లేదా ఎరీ కాలువ వె౦బడి పడవలో పడవ లు౦డడ౦.""}]"
లు౦డడ,'లు౦డడ',1,"[{""sentence_id"": 1992, ""text"": ""ఉదాహరణకు లోయిర్ లోయలో ని కోటలను సందర్శించడం, రైనే లోయ, డాన్యూబ్ మీద ఆసక్తికరమైన దృష్టా౦త౦లకు క్రూజ్ ను తీసుకువెళ్ళడ౦ లేదా ఎరీ కాలువ వె౦బడి పడవలో పడవ లు౦డడ౦.""}]"
బాటల ,'బాటల ',1,"[{""sentence_id"": 1993, ""text"": ""ఇవి ప్రముఖ హైకింగ్ మరియు సైక్లింగ్ కాలిబాటల కొరకు మార్గాలను కూడా నిర్వచిస్తుంది.""}]"
స్మస,'స్మస',1,"[{""sentence_id"": 1994, ""text"": ""క్రైస్తవ మతానికి క్రిస్మస్ అనేది చాలా ముఖ్యమైన సెలవు రోజులలో ఒకటి, మరియు ఈ పండుగ యేసు ప్రభువు యొక్క పుట్టినరోజుగా జరుపుకుంటారు.""}]"
