segment,segment_display,count,example_occurrences
"сестер, ","'сестер, '",1,"[{""sentence_id"": 1151, ""text"": ""Південноафриканки виглядали помітно слабшими у грі проти своїх південних сестер, втім неухильно виправлялися в міру того, як турнір продовжувався.""}]"
втім ,'втім ',1,"[{""sentence_id"": 1151, ""text"": ""Південноафриканки виглядали помітно слабшими у грі проти своїх південних сестер, втім неухильно виправлялися в міру того, як турнір продовжувався.""}]"
неу,'неу',1,"[{""sentence_id"": 1151, ""text"": ""Південноафриканки виглядали помітно слабшими у грі проти своїх південних сестер, втім неухильно виправлялися в міру того, як турнір продовжувався.""}]"
лялися ,'лялися ',1,"[{""sentence_id"": 1151, ""text"": ""Південноафриканки виглядали помітно слабшими у грі проти своїх південних сестер, втім неухильно виправлялися в міру того, як турнір продовжувався.""}]"
жувався.,'жувався.',1,"[{""sentence_id"": 1151, ""text"": ""Південноафриканки виглядали помітно слабшими у грі проти своїх південних сестер, втім неухильно виправлялися в міру того, як турнір продовжувався.""}]"
ляли,'ляли',1,"[{""sentence_id"": 1152, ""text"": ""Вони виділялися своїм дисциплінованим захистом, майстерним володінням м'ячем та досконалою командною роботою, і було зрозуміло, що цю команду перемогти не легко.""}]"
ципл,'ципл',1,"[{""sentence_id"": 1152, ""text"": ""Вони виділялися своїм дисциплінованим захистом, майстерним володінням м'ячем та досконалою командною роботою, і було зрозуміло, що цю команду перемогти не легко.""}]"
май,'май',1,"[{""sentence_id"": 1152, ""text"": ""Вони виділялися своїм дисциплінованим захистом, майстерним володінням м'ячем та досконалою командною роботою, і було зрозуміло, що цю команду перемогти не легко.""}]"
м'ячем,"""м'ячем""",1,"[{""sentence_id"": 1152, ""text"": ""Вони виділялися своїм дисциплінованим захистом, майстерним володінням м'ячем та досконалою командною роботою, і було зрозуміло, що цю команду перемогти не легко.""}]"
цю ком,'цю ком',1,"[{""sentence_id"": 1152, ""text"": ""Вони виділялися своїм дисциплінованим захистом, майстерним володінням м'ячем та досконалою командною роботою, і було зрозуміло, що цю команду перемогти не легко.""}]"
грибк,'грибк',1,"[{""sentence_id"": 1153, ""text"": ""Чиновники міста Амстердам та музею Анни Франк стверджують, що дерево заражене грибком і становить небезпеку для здоров'я людей, так як, на їхню думку, йому загрожує неминуче падіння.""}]"
зрубати ,'зрубати ',1,"[{""sentence_id"": 1154, ""text"": ""Його було заплановано зрубати у четвер, але врятовано терміновою постановою суду.""}]"
"четвер, ","'четвер, '",1,"[{""sentence_id"": 1154, ""text"": ""Його було заплановано зрубати у четвер, але врятовано терміновою постановою суду.""}]"
врятов,'врятов',1,"[{""sentence_id"": 1154, ""text"": ""Його було заплановано зрубати у четвер, але врятовано терміновою постановою суду.""}]"
всі,'всі',1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
вход,'вход',1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
"печер, ","'печер, '",1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
"""Сім ","'""Сім '",1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
"сестер"", ","'сестер"", '",1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
(від ,'(від ',1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
328 ,'328 ',1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
820 ,'820 ',1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
футів).,'футів).',1,"[{""sentence_id"": 1155, ""text"": ""Діаметр всіх входів до печер, які були названі \""Сім сестер\"", становить не менш ніж 100-250 метрів (від 328 до 820 футів).""}]"
"чать, ","'чать, '",1,"[{""sentence_id"": 1156, ""text"": ""Коливання температури вночі та вдень на інфрачервоних зображеннях свідчать, що це, ймовірно, печери.""}]"
Вден,'Вден',1,"[{""sentence_id"": 1157, ""text"": ""\""Вдень вони холодніші, ніж поверхня навколо них, а вночі тепліші.\""""}]"
"і.""","'і.""'",1,"[{""sentence_id"": 1157, ""text"": ""\""Вдень вони холодніші, ніж поверхня навколо них, а вночі тепліші.\""""}]"
"лі"", ","'лі"", '",1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
вив ,'вив ',1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
Ґлен,'Ґлен',1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
Кушін,'Кушін',1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
астрог,'астрог',1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
(USGS) ,'(USGS) ',1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
Флег,'Флег',1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
"фі, ","'фі, '",1,"[{""sentence_id"": 1158, ""text"": ""\""Їх термічна поведінка не настільки стійка, як у великих печер на Землі, котрі часто утримують майже незмінну температуру, але вона вказує на те, що це мають бути глибокі ями в землі\"", — заявив Ґлен Кушінг з Відділення астрогеології Геологічної служби США (USGS) та Університету Північної Арізони, розташованого у Флегстаффі, штат Арізона.""}]"
ій: ,'ій: ',1,"[{""sentence_id"": 1159, ""text"": ""У Франції голосування традиційно не передбачає використання високих технологій: виборці заходять по одному до кабінки та кладуть у конверт заздалегідь надрукований аркуш паперу, на якому зазначений їхній кандидат.""}]"
клад,'клад',1,"[{""sentence_id"": 1159, ""text"": ""У Франції голосування традиційно не передбачає використання високих технологій: виборці заходять по одному до кабінки та кладуть у конверт заздалегідь надрукований аркуш паперу, на якому зазначений їхній кандидат.""}]"
уш ,'уш ',1,"[{""sentence_id"": 1159, ""text"": ""У Франції голосування традиційно не передбачає використання високих технологій: виборці заходять по одному до кабінки та кладуть у конверт заздалегідь надрукований аркуш паперу, на якому зазначений їхній кандидат.""}]"
дидат.,'дидат.',1,"[{""sentence_id"": 1159, ""text"": ""У Франції голосування традиційно не передбачає використання високих технологій: виборці заходять по одному до кабінки та кладуть у конверт заздалегідь надрукований аркуш паперу, на якому зазначений їхній кандидат.""}]"
відчили ,'відчили ',1,"[{""sentence_id"": 1160, ""text"": ""Після того, як офіційні особи засвідчили особу виборця, він опускає конверт в урну і ставить свій підпис у списку виборців.""}]"
урн,'урн',1,"[{""sentence_id"": 1160, ""text"": ""Після того, як офіційні особи засвідчили особу виборця, він опускає конверт в урну і ставить свій підпис у списку виборців.""}]"
ибо,'ибо',1,"[{""sentence_id"": 1161, ""text"": ""Виборче законодавство Франції досить вимогливо шифрує провадження.""}]"
че ,'че ',1,"[{""sentence_id"": 1161, ""text"": ""Виборче законодавство Франції досить вимогливо шифрує провадження.""}]"
оглив,'оглив',1,"[{""sentence_id"": 1161, ""text"": ""Виборче законодавство Франції досить вимогливо шифрує провадження.""}]"
шифрує ,'шифрує ',1,"[{""sentence_id"": 1161, ""text"": ""Виборче законодавство Франції досить вимогливо шифрує провадження.""}]"
ьки ,'ьки ',1,"[{""sentence_id"": 1162, ""text"": ""З 1988 року виборчі скриньки мають бути прозорими, щоб виборці та спостерігачі бачили, що на початку голосування там немає ніяких конвертів, і не додаються ніякі конверти, крім тих, які вкинуті належним чином порахованими та авторизованими виборцями.""}]"
гачі ,'гачі ',1,"[{""sentence_id"": 1162, ""text"": ""З 1988 року виборчі скриньки мають бути прозорими, щоб виборці та спостерігачі бачили, що на початку голосування там немає ніяких конвертів, і не додаються ніякі конверти, крім тих, які вкинуті належним чином порахованими та авторизованими виборцями.""}]"
"бачили, ","'бачили, '",1,"[{""sentence_id"": 1162, ""text"": ""З 1988 року виборчі скриньки мають бути прозорими, щоб виборці та спостерігачі бачили, що на початку голосування там немає ніяких конвертів, і не додаються ніякі конверти, крім тих, які вкинуті належним чином порахованими та авторизованими виборцями.""}]"
вкин,'вкин',1,"[{""sentence_id"": 1162, ""text"": ""З 1988 року виборчі скриньки мають бути прозорими, щоб виборці та спостерігачі бачили, що на початку голосування там немає ніяких конвертів, і не додаються ніякі конверти, крім тих, які вкинуті належним чином порахованими та авторизованими виборцями.""}]"
изов,'изов',1,"[{""sentence_id"": 1162, ""text"": ""З 1988 року виборчі скриньки мають бути прозорими, щоб виборці та спостерігачі бачили, що на початку голосування там немає ніяких конвертів, і не додаються ніякі конверти, крім тих, які вкинуті належним чином порахованими та авторизованими виборцями.""}]"
дидати ,'дидати ',1,"[{""sentence_id"": 1163, ""text"": ""Кандидати можуть відряджати представників, щоб спостерігати за кожним етапом процесу. Ввечері голоси підраховуються волонтерами під пильним керівництвом, з дотриманням певних процедур.""}]"
яджати ,'яджати ',1,"[{""sentence_id"": 1163, ""text"": ""Кандидати можуть відряджати представників, щоб спостерігати за кожним етапом процесу. Ввечері голоси підраховуються волонтерами під пильним керівництвом, з дотриманням певних процедур.""}]"
етапом,'етапом',1,"[{""sentence_id"": 1163, ""text"": ""Кандидати можуть відряджати представників, щоб спостерігати за кожним етапом процесу. Ввечері голоси підраховуються волонтерами під пильним керівництвом, з дотриманням певних процедур.""}]"
есу. ,'есу. ',1,"[{""sentence_id"": 1163, ""text"": ""Кандидати можуть відряджати представників, щоб спостерігати за кожним етапом процесу. Ввечері голоси підраховуються волонтерами під пильним керівництвом, з дотриманням певних процедур.""}]"
Вве,'Вве',1,"[{""sentence_id"": 1163, ""text"": ""Кандидати можуть відряджати представників, щоб спостерігати за кожним етапом процесу. Ввечері голоси підраховуються волонтерами під пильним керівництвом, з дотриманням певних процедур.""}]"
едур.,'едур.',1,"[{""sentence_id"": 1163, ""text"": ""Кандидати можуть відряджати представників, щоб спостерігати за кожним етапом процесу. Ввечері голоси підраховуються волонтерами під пильним керівництвом, з дотриманням певних процедур.""}]"
К ,'К ',1,"[{""sentence_id"": 1164, ""text"": ""ПК Асус Еее, випущений у світі раніше з метою економії та підвищення функціональності, став гарячою темою на місяці ИТ в Тайпеї 2007 року.""}]"
Асус ,'Асус ',1,"[{""sentence_id"": 1164, ""text"": ""ПК Асус Еее, випущений у світі раніше з метою економії та підвищення функціональності, став гарячою темою на місяці ИТ в Тайпеї 2007 року.""}]"
"Еее, ","'Еее, '",1,"[{""sentence_id"": 1164, ""text"": ""ПК Асус Еее, випущений у світі раніше з метою економії та підвищення функціональності, став гарячою темою на місяці ИТ в Тайпеї 2007 року.""}]"
щен,'щен',1,"[{""sentence_id"": 1164, ""text"": ""ПК Асус Еее, випущений у світі раніше з метою економії та підвищення функціональності, став гарячою темою на місяці ИТ в Тайпеї 2007 року.""}]"
омії ,'омії ',1,"[{""sentence_id"": 1164, ""text"": ""ПК Асус Еее, випущений у світі раніше з метою економії та підвищення функціональності, став гарячою темою на місяці ИТ в Тайпеї 2007 року.""}]"
ИТ ,'ИТ ',1,"[{""sentence_id"": 1164, ""text"": ""ПК Асус Еее, випущений у світі раніше з метою економії та підвищення функціональності, став гарячою темою на місяці ИТ в Тайпеї 2007 року.""}]"
Тайп,'Тайп',1,"[{""sentence_id"": 1164, ""text"": ""ПК Асус Еее, випущений у світі раніше з метою економії та підвищення функціональності, став гарячою темою на місяці ИТ в Тайпеї 2007 року.""}]"
тативн,'тативн',1,"[{""sentence_id"": 1165, ""text"": ""Але споживчий ринок портативних комп'ютерів буде радикально врізноманітненим і зміненим після того, як компанія АСУС була відзначена нагородою за сталий розвиток в Тайвані у 2007 році виконавчим юанем Китайської Республіки.""}]"
врізн,'врізн',1,"[{""sentence_id"": 1165, ""text"": ""Але споживчий ринок портативних комп'ютерів буде радикально врізноманітненим і зміненим після того, як компанія АСУС була відзначена нагородою за сталий розвиток в Тайвані у 2007 році виконавчим юанем Китайської Республіки.""}]"
АСУС ,'АСУС ',1,"[{""sentence_id"": 1165, ""text"": ""Але споживчий ринок портативних комп'ютерів буде радикально врізноманітненим і зміненим після того, як компанія АСУС була відзначена нагородою за сталий розвиток в Тайвані у 2007 році виконавчим юанем Китайської Республіки.""}]"
сталий ,'сталий ',1,"[{""sentence_id"": 1165, ""text"": ""Але споживчий ринок портативних комп'ютерів буде радикально врізноманітненим і зміненим після того, як компанія АСУС була відзначена нагородою за сталий розвиток в Тайвані у 2007 році виконавчим юанем Китайської Республіки.""}]"
авчим,'авчим',1,"[{""sentence_id"": 1165, ""text"": ""Але споживчий ринок портативних комп'ютерів буде радикально врізноманітненим і зміненим після того, як компанія АСУС була відзначена нагородою за сталий розвиток в Тайвані у 2007 році виконавчим юанем Китайської Республіки.""}]"
юан,'юан',1,"[{""sentence_id"": 1165, ""text"": ""Але споживчий ринок портативних комп'ютерів буде радикально врізноманітненим і зміненим після того, як компанія АСУС була відзначена нагородою за сталий розвиток в Тайвані у 2007 році виконавчим юанем Китайської Республіки.""}]"
Китайськ,'Китайськ',1,"[{""sentence_id"": 1165, ""text"": ""Але споживчий ринок портативних комп'ютерів буде радикально врізноманітненим і зміненим після того, як компанія АСУС була відзначена нагородою за сталий розвиток в Тайвані у 2007 році виконавчим юанем Китайської Республіки.""}]"
описує ,'описує ',1,"[{""sentence_id"": 1166, ""text"": ""Сайт станції описує шоу як \""старий шкільний радіотеатр з новим і обурливим дивним поворотом сюжету!\""""}]"
"""ста","'""ста'",1,"[{""sentence_id"": 1166, ""text"": ""Сайт станції описує шоу як \""старий шкільний радіотеатр з новим і обурливим дивним поворотом сюжету!\""""}]"
еатр ,'еатр ',1,"[{""sentence_id"": 1166, ""text"": ""Сайт станції описує шоу як \""старий шкільний радіотеатр з новим і обурливим дивним поворотом сюжету!\""""}]"
обурлив,'обурлив',1,"[{""sentence_id"": 1166, ""text"": ""Сайт станції описує шоу як \""старий шкільний радіотеатр з новим і обурливим дивним поворотом сюжету!\""""}]"
оротом ,'оротом ',1,"[{""sentence_id"": 1166, ""text"": ""Сайт станції описує шоу як \""старий шкільний радіотеатр з новим і обурливим дивним поворотом сюжету!\""""}]"
"сюжету!""","'сюжету!""'",1,"[{""sentence_id"": 1166, ""text"": ""Сайт станції описує шоу як \""старий шкільний радіотеатр з новим і обурливим дивним поворотом сюжету!\""""}]"
слювали ,'слювали ',1,"[{""sentence_id"": 1167, ""text"": ""Спершу шоу транслювали виключно на давно працюючому Інтернет-радіо ТогіНет Радіо – сайті, присвяченому радіобесідам.""}]"
"сайті, ","'сайті, '",1,"[{""sentence_id"": 1167, ""text"": ""Спершу шоу транслювали виключно на давно працюючому Інтернет-радіо ТогіНет Радіо – сайті, присвяченому радіобесідам.""}]"
есідам,'есідам',1,"[{""sentence_id"": 1167, ""text"": ""Спершу шоу транслювали виключно на давно працюючому Інтернет-радіо ТогіНет Радіо – сайті, присвяченому радіобесідам.""}]"
АстроН,'АстроН',1,"[{""sentence_id"": 1168, ""text"": ""Наприкінці 2015 року ТогіНет заснував АстроНет Радіо як допоміжну станцію.""}]"
озв,'озв',1,"[{""sentence_id"": 1169, ""text"": ""Спочатку шоу озвучували місцеві актори-аматори зі Східного Техасу.""}]"
учували ,'учували ',1,"[{""sentence_id"": 1169, ""text"": ""Спочатку шоу озвучували місцеві актори-аматори зі Східного Техасу.""}]"
амато,'амато',1,"[{""sentence_id"": 1169, ""text"": ""Спочатку шоу озвучували місцеві актори-аматори зі Східного Техасу.""}]"
Техасу.,'Техасу.',1,"[{""sentence_id"": 1169, ""text"": ""Спочатку шоу озвучували місцеві актори-аматори зі Східного Техасу.""}]"
вулицях ,'вулицях ',1,"[{""sentence_id"": 1170, ""text"": ""За повідомленнями, масштабні акти вандалізму продовжували відбуватись всю ніч, доки представників правоохоронних органів не було на вулицях Бішкеку.""}]"
гач ,'гач ',1,"[{""sentence_id"": 1171, ""text"": ""Один спостерігач описав Бішкек \""потопаючим у стані \""анархії\"", під час того як групи людей тинялися вулицями і грабували магазини споживчих товарів.""}]"
"""ан","'""ан'",1,"[{""sentence_id"": 1171, ""text"": ""Один спостерігач описав Бішкек \""потопаючим у стані \""анархії\"", під час того як групи людей тинялися вулицями і грабували магазини споживчих товарів.""}]"
"архії"", ","'архії"", '",1,"[{""sentence_id"": 1171, ""text"": ""Один спостерігач описав Бішкек \""потопаючим у стані \""анархії\"", під час того як групи людей тинялися вулицями і грабували магазини споживчих товарів.""}]"
граб,'граб',1,"[{""sentence_id"": 1171, ""text"": ""Один спостерігач описав Бішкек \""потопаючим у стані \""анархії\"", під час того як групи людей тинялися вулицями і грабували магазини споживчих товарів.""}]"
вч,'вч',1,"[{""sentence_id"": 1171, ""text"": ""Один спостерігач описав Бішкек \""потопаючим у стані \""анархії\"", під час того як групи людей тинялися вулицями і грабували магазини споживчих товарів.""}]"
кек,'кек',1,"[{""sentence_id"": 1172, ""text"": ""Кілька жителів Бішкеку звинуватили протестувальників із півдня в беззаконні.""}]"
естувальн,'естувальн',1,"[{""sentence_id"": 1172, ""text"": ""Кілька жителів Бішкеку звинуватили протестувальників із півдня в беззаконні.""}]"
Ол ,'Ол ',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
(Нов,'(Нов',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
дія) ,'дія) ',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
стадіон,'стадіон',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
Роял ,'Роял ',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
Бафок,'Бафок',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
Рустен,'Рустен',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
Африка.,'Африка.',1,"[{""sentence_id"": 1173, ""text"": ""Південна Африка перемогла Ол Блекс (Нова Зеландія) у матчі Трьох націй з регбі-юніон на стадіоні Роял Бафокенг у Рустенбурзі, Південна Африка.""}]"
"бал, ","'бал, '",1,"[{""sentence_id"": 1174, ""text"": ""Фінальний рахунок був 21 до 20 - перемога в один бал, завершуючи серію з 15 перемог Олл Блекс.""}]"
ершуюч,'ершуюч',1,"[{""sentence_id"": 1174, ""text"": ""Фінальний рахунок був 21 до 20 - перемога в один бал, завершуючи серію з 15 перемог Олл Блекс.""}]"
Олл ,'Олл ',1,"[{""sentence_id"": 1174, ""text"": ""Фінальний рахунок був 21 до 20 - перемога в один бал, завершуючи серію з 15 перемог Олл Блекс.""}]"
рашн,'рашн',1,"[{""sentence_id"": 1175, ""text"": ""Для Спрінгбокс цей матч завершив їх програшну серію з п'ятьох поразок поспіль.""}]"
азок,'азок',1,"[{""sentence_id"": 1175, ""text"": ""Для Спрінгбокс цей матч завершив їх програшну серію з п'ятьох поразок поспіль.""}]"
піль.,'піль.',1,"[{""sentence_id"": 1175, ""text"": ""Для Спрінгбокс цей матч завершив їх програшну серію з п'ятьох поразок поспіль.""}]"
гра ,'гра ',1,"[{""sentence_id"": 1176, ""text"": ""Це була фінальна гра для \""Ол Блекс\"", які вже виграли трофей 2 тижні тому.""}]"
"""Ол Блек","'""Ол Блек'",1,"[{""sentence_id"": 1176, ""text"": ""Це була фінальна гра для \""Ол Блекс\"", які вже виграли трофей 2 тижні тому.""}]"
2 тижн,'2 тижн',1,"[{""sentence_id"": 1176, ""text"": ""Це була фінальна гра для \""Ол Блекс\"", які вже виграли трофей 2 тижні тому.""}]"
удеться ,'удеться ',1,"[{""sentence_id"": 1177, ""text"": ""Фінальний матч серії відбудеться наступного тижня в Елліс Парк у Йоганнесбургу, коли Спрінгбокс гратимуть з Австралією.""}]"
Елл,'Елл',1,"[{""sentence_id"": 1177, ""text"": ""Фінальний матч серії відбудеться наступного тижня в Елліс Парк у Йоганнесбургу, коли Спрінгбокс гратимуть з Австралією.""}]"
Йоган,'Йоган',1,"[{""sentence_id"": 1177, ""text"": ""Фінальний матч серії відбудеться наступного тижня в Елліс Парк у Йоганнесбургу, коли Спрінгбокс гратимуть з Австралією.""}]"
несб,'несб',1,"[{""sentence_id"": 1177, ""text"": ""Фінальний матч серії відбудеться наступного тижня в Елліс Парк у Йоганнесбургу, коли Спрінгбокс гратимуть з Австралією.""}]"
отився ,'отився ',1,"[{""sentence_id"": 1178, ""text"": ""Помірний землетрус прокотився західною Монтаною о 22:08 у понеділок.""}]"
22:08 ,'22:08 ',1,"[{""sentence_id"": 1178, ""text"": ""Помірний землетрус прокотився західною Монтаною о 22:08 у понеділок.""}]"
(15 ,'(15 ',1,"[{""sentence_id"": 1180, ""text"": ""Землетрус стався приблизно на відстані 20 км (15 миль) на північний схід від Діллона і приблизно на відстані 65 км (40 миль) на південь від Б'ютта.""}]"
Діллон,'Діллон',1,"[{""sentence_id"": 1180, ""text"": ""Землетрус стався приблизно на відстані 20 км (15 миль) на північний схід від Діллона і приблизно на відстані 65 км (40 миль) на південь від Б'ютта.""}]"
65 ,'65 ',1,"[{""sentence_id"": 1180, ""text"": ""Землетрус стався приблизно на відстані 20 км (15 миль) на північний схід від Діллона і приблизно на відстані 65 км (40 миль) на південь від Б'ютта.""}]"
(40 ,'(40 ',1,"[{""sentence_id"": 1180, ""text"": ""Землетрус стався приблизно на відстані 20 км (15 миль) на північний схід від Діллона і приблизно на відстані 65 км (40 миль) на південь від Б'ютта.""}]"
Б',"""Б'""",1,"[{""sentence_id"": 1180, ""text"": ""Землетрус стався приблизно на відстані 20 км (15 миль) на північний схід від Діллона і приблизно на відстані 65 км (40 миль) на південь від Б'ютта.""}]"
ютта.,'ютта.',1,"[{""sentence_id"": 1180, ""text"": ""Землетрус стався приблизно на відстані 20 км (15 миль) на північний схід від Діллона і приблизно на відстані 65 км (40 миль) на південь від Б'ютта.""}]"
штам,'штам',1,"[{""sentence_id"": 1181, ""text"": ""Летальний для людей штам пташиного грипу H5N1 був підтверджений у мертвої дикої качки, яку в понеділок знайшли в болотистій місцевості поблизу Ліона, що на сході Франції.""}]"
"качки, ","'качки, '",1,"[{""sentence_id"": 1181, ""text"": ""Летальний для людей штам пташиного грипу H5N1 був підтверджений у мертвої дикої качки, яку в понеділок знайшли в болотистій місцевості поблизу Ліона, що на сході Франції.""}]"
истій ,'истій ',1,"[{""sentence_id"": 1181, ""text"": ""Летальний для людей штам пташиного грипу H5N1 був підтверджений у мертвої дикої качки, яку в понеділок знайшли в болотистій місцевості поблизу Ліона, що на сході Франції.""}]"
Ліон,'Ліон',1,"[{""sentence_id"": 1181, ""text"": ""Летальний для людей штам пташиного грипу H5N1 був підтверджений у мертвої дикої качки, яку в понеділок знайшли в болотистій місцевості поблизу Ліона, що на сході Франції.""}]"
сьом,'сьом',1,"[{""sentence_id"": 1182, ""text"": ""Франція стала сьомою країною в Європейському Союзі, що постраждала від цього вірусу; вслід за Австрією, Німеччиною, Словенією, Болгарією, Грецією та Італією.""}]"
траждала ,'траждала ',1,"[{""sentence_id"": 1182, ""text"": ""Франція стала сьомою країною в Європейському Союзі, що постраждала від цього вірусу; вслід за Австрією, Німеччиною, Словенією, Болгарією, Грецією та Італією.""}]"
су; ,'су; ',1,"[{""sentence_id"": 1182, ""text"": ""Франція стала сьомою країною в Європейському Союзі, що постраждала від цього вірусу; вслід за Австрією, Німеччиною, Словенією, Болгарією, Грецією та Італією.""}]"
всл,'всл',1,"[{""sentence_id"": 1182, ""text"": ""Франція стала сьомою країною в Європейському Союзі, що постраждала від цього вірусу; вслід за Австрією, Німеччиною, Словенією, Болгарією, Грецією та Італією.""}]"
є,'є',1,"[{""sentence_id"": 1182, ""text"": ""Франція стала сьомою країною в Європейському Союзі, що постраждала від цього вірусу; вслід за Австрією, Німеччиною, Словенією, Болгарією, Грецією та Італією.""}]"
Болга,'Болга',1,"[{""sentence_id"": 1182, ""text"": ""Франція стала сьомою країною в Європейському Союзі, що постраждала від цього вірусу; вслід за Австрією, Німеччиною, Словенією, Болгарією, Грецією та Італією.""}]"
"""пов","'""пов'",1,"[{""sentence_id"": 1184, ""text"": ""Чемберс подав позов на Бога за \""повсюдні смерті, руйнування та тероризацію мільйонів і мільйонів мешканців Землі\"".""}]"
сюдн,'сюдн',1,"[{""sentence_id"": 1184, ""text"": ""Чемберс подав позов на Бога за \""повсюдні смерті, руйнування та тероризацію мільйонів і мільйонів мешканців Землі\"".""}]"
