segment,segment_display,count,example_occurrences
न्ग ,'न्ग ',1,"[{""sentence_id"": 1831, ""text"": ""कई जर्मन बेक्ड सामानों में बादाम, अखरोट और दूसरे पेड़ों की गिरी शामिल हैं. लोकप्रिय केक अक्सर विशेष रूप से स्ट्रॉन्ग कॉफ़ी के साथ अच्छे लगते हैं.""}]"
कॉफ़,'कॉफ़',1,"[{""sentence_id"": 1831, ""text"": ""कई जर्मन बेक्ड सामानों में बादाम, अखरोट और दूसरे पेड़ों की गिरी शामिल हैं. लोकप्रिय केक अक्सर विशेष रूप से स्ट्रॉन्ग कॉफ़ी के साथ अच्छे लगते हैं.""}]"
पौष,'पौष',1,"[{""sentence_id"": 1832, ""text"": ""अगर आप कुछ छोटी लेकिन पौष्टिक पेस्ट्रीज़ चाहते हैं, तो आप क्षेत्र के आधार पर बर्लिनर, पेनकेक्स या कैफ़्रेन आज़मा सकते हैं""}]"
"नर, ","'नर, '",1,"[{""sentence_id"": 1832, ""text"": ""अगर आप कुछ छोटी लेकिन पौष्टिक पेस्ट्रीज़ चाहते हैं, तो आप क्षेत्र के आधार पर बर्लिनर, पेनकेक्स या कैफ़्रेन आज़मा सकते हैं""}]"
पेनक,'पेनक',1,"[{""sentence_id"": 1832, ""text"": ""अगर आप कुछ छोटी लेकिन पौष्टिक पेस्ट्रीज़ चाहते हैं, तो आप क्षेत्र के आधार पर बर्लिनर, पेनकेक्स या कैफ़्रेन आज़मा सकते हैं""}]"
आज़मा ,'आज़मा ',1,"[{""sentence_id"": 1832, ""text"": ""अगर आप कुछ छोटी लेकिन पौष्टिक पेस्ट्रीज़ चाहते हैं, तो आप क्षेत्र के आधार पर बर्लिनर, पेनकेक्स या कैफ़्रेन आज़मा सकते हैं""}]"
सब्ज़ि,'सब्ज़ि',1,"[{""sentence_id"": 1833, ""text"": ""करी एक ऐसा व्यंजन है जिसे मांस या सब्ज़ियों साथ जड़ूी-बूटियाँ और मसाले मिलाकर बनाया जाता है.""}]"
जड़ूी-,'जड़ूी-',1,"[{""sentence_id"": 1833, ""text"": ""करी एक ऐसा व्यंजन है जिसे मांस या सब्ज़ियों साथ जड़ूी-बूटियाँ और मसाले मिलाकर बनाया जाता है.""}]"
बूटि,'बूटि',1,"[{""sentence_id"": 1833, ""text"": ""करी एक ऐसा व्यंजन है जिसे मांस या सब्ज़ियों साथ जड़ूी-बूटियाँ और मसाले मिलाकर बनाया जाता है.""}]"
तरलता ,'तरलता ',1,"[{""sentence_id"": 1834, ""text"": ""तरलता के आधार पर एक करी “सूखी” या “गीली” हो सकती है.""}]"
“गीली” ,'“गीली” ',1,"[{""sentence_id"": 1834, ""text"": ""तरलता के आधार पर एक करी “सूखी” या “गीली” हो सकती है.""}]"
दही ,'दही ',1,"[{""sentence_id"": 1835, ""text"": ""उत्तरी भारत और पाकिस्तान के अंतर्देशीय क्षेत्रों में आमतौर पर दही का उपयोग करी में किया जाता है; दक्षिणी भारत में और उपमहाद्वीप के कुछ अन्य तटीय क्षेत्रों में आमतौर पर नारियल के दूध का उपयोग किया जाता है।""}]"
"17,000 ","'17,000 '",1,"[{""sentence_id"": 1836, ""text"": ""कुल 17,000 द्वीपों में से, इंडोनेशियाई भोजन एक व्यापक शब्द है, जो देश भर में पाए जाने वाले विभिन्न प्रकार के क्षेत्रीय व्यंजनों को अपने भीतर समाहित करता है।""}]"
इंड,'इंड',1,"[{""sentence_id"": 1836, ""text"": ""कुल 17,000 द्वीपों में से, इंडोनेशियाई भोजन एक व्यापक शब्द है, जो देश भर में पाए जाने वाले विभिन्न प्रकार के क्षेत्रीय व्यंजनों को अपने भीतर समाहित करता है।""}]"
त्रीय ,'त्रीय ',1,"[{""sentence_id"": 1836, ""text"": ""कुल 17,000 द्वीपों में से, इंडोनेशियाई भोजन एक व्यापक शब्द है, जो देश भर में पाए जाने वाले विभिन्न प्रकार के क्षेत्रीय व्यंजनों को अपने भीतर समाहित करता है।""}]"
"जाए, ","'जाए, '",1,"[{""sentence_id"": 1837, ""text"": ""लेकिन, अगर अतिरिक्त क्वालिफ़ायर के बिना इस्तेमाल किया जाए, तो इस शब्द का मतलब ऐसे खाने से है जो मूल रूप से मुख्य जावा द्वीप के मध्य और पूर्वी हिस्सों से आता है.""}]"
मूंगफल,'मूंगफल',1,"[{""sentence_id"": 1838, ""text"": ""जावा के व्यंजन अब पूरे द्वीपसमूह में व्यापक रूप से उपलब्ध हैं, जिसमें पारंपरिक व्यंजनों की एक विशेषता है, जावा के व्यंजनों में प्रमुख स्वाद मूंगफली, मिर्च, चीनी (विशेष रूप से जावा की नारियल चीनी) और विभिन्न सुगंधित मसालों का होता है।""}]"
मिर,'मिर',1,"[{""sentence_id"": 1838, ""text"": ""जावा के व्यंजन अब पूरे द्वीपसमूह में व्यापक रूप से उपलब्ध हैं, जिसमें पारंपरिक व्यंजनों की एक विशेषता है, जावा के व्यंजनों में प्रमुख स्वाद मूंगफली, मिर्च, चीनी (विशेष रूप से जावा की नारियल चीनी) और विभिन्न सुगंधित मसालों का होता है।""}]"
चीनी) ,'चीनी) ',1,"[{""sentence_id"": 1838, ""text"": ""जावा के व्यंजन अब पूरे द्वीपसमूह में व्यापक रूप से उपलब्ध हैं, जिसमें पारंपरिक व्यंजनों की एक विशेषता है, जावा के व्यंजनों में प्रमुख स्वाद मूंगफली, मिर्च, चीनी (विशेष रूप से जावा की नारियल चीनी) और विभिन्न सुगंधित मसालों का होता है।""}]"
सुगंधि,'सुगंधि',1,"[{""sentence_id"": 1838, ""text"": ""जावा के व्यंजन अब पूरे द्वीपसमूह में व्यापक रूप से उपलब्ध हैं, जिसमें पारंपरिक व्यंजनों की एक विशेषता है, जावा के व्यंजनों में प्रमुख स्वाद मूंगफली, मिर्च, चीनी (विशेष रूप से जावा की नारियल चीनी) और विभिन्न सुगंधित मसालों का होता है।""}]"
लटक,'लटक',1,"[{""sentence_id"": 1839, ""text"": ""रकाबें सवार के पैरों को सहारा देने के लिए होती हैं जो काठी के दोनों तरफ नीचे की ओर लटकी रहती हैं.""}]"
फँसने ,'फँसने ',1,"[{""sentence_id"": 1840, ""text"": ""वे चालक को अधिक स्थिरता प्रदान करते हैं लेकिन एक चालक के पैरों के उनमें फँसने की सम्भावना के कारण सुरक्षा सम्बंधित चिंता हो सकती है।""}]"
सम्बंधि,'सम्बंधि',1,"[{""sentence_id"": 1840, ""text"": ""वे चालक को अधिक स्थिरता प्रदान करते हैं लेकिन एक चालक के पैरों के उनमें फँसने की सम्भावना के कारण सुरक्षा सम्बंधित चिंता हो सकती है।""}]"
फ़िंका ,'फ़िंका ',1,"[{""sentence_id"": 1841, ""text"": ""अगर कोई सवार घोड़े से फ़िंका जाता है लेकिन उसका पैर रकाब में फँस जाता है, तो घोड़े के भागने पर सवार खींचा जा सकता है. इस जोखिम को कम करने के लिए, कई सुरक्षा उपाय किए जा सकते हैं.""}]"
फँस ,'फँस ',1,"[{""sentence_id"": 1841, ""text"": ""अगर कोई सवार घोड़े से फ़िंका जाता है लेकिन उसका पैर रकाब में फँस जाता है, तो घोड़े के भागने पर सवार खींचा जा सकता है. इस जोखिम को कम करने के लिए, कई सुरक्षा उपाय किए जा सकते हैं.""}]"
चिकन,'चिकन',1,"[{""sentence_id"": 1842, ""text"": ""सबसे पहले, अधिकांश सवार हील और एक चिकनी, काफी पतले तले वाले राइडिंग बूट्स पहनते हैं।""}]"
तले ,'तले ',1,"[{""sentence_id"": 1842, ""text"": ""सबसे पहले, अधिकांश सवार हील और एक चिकनी, काफी पतले तले वाले राइडिंग बूट्स पहनते हैं।""}]"
बूट्स ,'बूट्स ',1,"[{""sentence_id"": 1842, ""text"": ""सबसे पहले, अधिकांश सवार हील और एक चिकनी, काफी पतले तले वाले राइडिंग बूट्स पहनते हैं।""}]"
पहनत,'पहनत',1,"[{""sentence_id"": 1842, ""text"": ""सबसे पहले, अधिकांश सवार हील और एक चिकनी, काफी पतले तले वाले राइडिंग बूट्स पहनते हैं।""}]"
पट्टि,'पट्टि',1,"[{""sentence_id"": 1843, ""text"": ""इसके बाद, कुछ काठी, विशेष रूप से अंग्रेजी काठी में सुरक्षा पट्टियाँ होती हैं जिसमें एक रकाब चमड़ा काठी से गिरता है यदि एक गिरता हुआ सवार उसे पीछे की ओर खींचता है।""}]"
चमड़ा ,'चमड़ा ',1,"[{""sentence_id"": 1843, ""text"": ""इसके बाद, कुछ काठी, विशेष रूप से अंग्रेजी काठी में सुरक्षा पट्टियाँ होती हैं जिसमें एक रकाब चमड़ा काठी से गिरता है यदि एक गिरता हुआ सवार उसे पीछे की ओर खींचता है।""}]"
खम,'खम',1,"[{""sentence_id"": 1844, ""text"": ""कोखमो घाटी - चिली में चढ़ाई की खास जगह है, जिसे दक्षिणी अमेरिका के योसेमाइट के नाम से भी जाना जाता है, यहाँ खड़ी चट्टानें और ग्रेनाइट की कई तरह की दीवारें हैं.""}]"
योसेमा,'योसेमा',1,"[{""sentence_id"": 1844, ""text"": ""कोखमो घाटी - चिली में चढ़ाई की खास जगह है, जिसे दक्षिणी अमेरिका के योसेमाइट के नाम से भी जाना जाता है, यहाँ खड़ी चट्टानें और ग्रेनाइट की कई तरह की दीवारें हैं.""}]"
चोटि,'चोटि',1,"[{""sentence_id"": 1845, ""text"": ""शिखरों में चोटियों से सांसों को रोक देने वाले नज़ारे दिखाई देते हैं. दुनिया भर के पर्वतारोही इसकी दीवारों की अंतहीन संभावनाओं के बीच लगातार नए-नए रास्ते बना रहे हैं.""}]"
सों ,'सों ',1,"[{""sentence_id"": 1845, ""text"": ""शिखरों में चोटियों से सांसों को रोक देने वाले नज़ारे दिखाई देते हैं. दुनिया भर के पर्वतारोही इसकी दीवारों की अंतहीन संभावनाओं के बीच लगातार नए-नए रास्ते बना रहे हैं.""}]"
ोही ,'ोही ',1,"[{""sentence_id"": 1845, ""text"": ""शिखरों में चोटियों से सांसों को रोक देने वाले नज़ारे दिखाई देते हैं. दुनिया भर के पर्वतारोही इसकी दीवारों की अंतहीन संभावनाओं के बीच लगातार नए-नए रास्ते बना रहे हैं.""}]"
अंतह,'अंतह',1,"[{""sentence_id"": 1845, ""text"": ""शिखरों में चोटियों से सांसों को रोक देने वाले नज़ारे दिखाई देते हैं. दुनिया भर के पर्वतारोही इसकी दीवारों की अंतहीन संभावनाओं के बीच लगातार नए-नए रास्ते बना रहे हैं.""}]"
फिसलना ,'फिसलना ',1,"[{""sentence_id"": 1846, ""text"": ""पहाड़ी ढलान वाले बर्फ के खेल, जिसमें स्कीइंग और स्नोबोर्डिंग शामिल हैं, लोकप्रिय खेल हैं जिनमें बर्फ से ढके इलाकों में स्की या आपके पैरों से जुड़े स्नोबोर्ड से फिसलना शामिल है।""}]"
“स्क,'“स्क',1,"[{""sentence_id"": 1847, ""text"": ""स्कीइंग कई उत्साही लोगों के लिए एक प्रमुख यात्रा गतिविधि है, जिसे कभी-कभी “स्की बम्स” कहा जाता है, जिसमें विशेष स्थान पर स्कीइंग के इर्दगिर्द पूरी छुट्टियों की योजना बनाते हैं।""}]"
बम्स” ,'बम्स” ',1,"[{""sentence_id"": 1847, ""text"": ""स्कीइंग कई उत्साही लोगों के लिए एक प्रमुख यात्रा गतिविधि है, जिसे कभी-कभी “स्की बम्स” कहा जाता है, जिसमें विशेष स्थान पर स्कीइंग के इर्दगिर्द पूरी छुट्टियों की योजना बनाते हैं।""}]"
छुट्टि,'छुट्टि',1,"[{""sentence_id"": 1847, ""text"": ""स्कीइंग कई उत्साही लोगों के लिए एक प्रमुख यात्रा गतिविधि है, जिसे कभी-कभी “स्की बम्स” कहा जाता है, जिसमें विशेष स्थान पर स्कीइंग के इर्दगिर्द पूरी छुट्टियों की योजना बनाते हैं।""}]"
5000 ,'5000 ',1,"[{""sentence_id"": 1848, ""text"": ""स्कीइंग का विचार बहुत पुराना है - गुफा चित्र स्कीयर्स को 5000 ईसा पूर्व तक की तारीखों में दर्शाते हैं|""}]"
हैं|,'हैं|',1,"[{""sentence_id"": 1848, ""text"": ""स्कीइंग का विचार बहुत पुराना है - गुफा चित्र स्कीयर्स को 5000 ईसा पूर्व तक की तारीखों में दर्शाते हैं|""}]"
नहि,'नहि',1,"[{""sentence_id"": 1849, ""text"": ""डाउनहिल स्कीइंग एक खेल के रूप में कम से कम 17 वीं शताब्दी में शुरु हुई थी और 1861 में ऑस्ट्रेलिया में नॉर्वे के लोगों द्वारा पहला मनोरंजक स्की क्लब खोला गया था।""}]"
1861 ,'1861 ',1,"[{""sentence_id"": 1849, ""text"": ""डाउनहिल स्कीइंग एक खेल के रूप में कम से कम 17 वीं शताब्दी में शुरु हुई थी और 1861 में ऑस्ट्रेलिया में नॉर्वे के लोगों द्वारा पहला मनोरंजक स्की क्लब खोला गया था।""}]"
ंजक ,'ंजक ',1,"[{""sentence_id"": 1849, ""text"": ""डाउनहिल स्कीइंग एक खेल के रूप में कम से कम 17 वीं शताब्दी में शुरु हुई थी और 1861 में ऑस्ट्रेलिया में नॉर्वे के लोगों द्वारा पहला मनोरंजक स्की क्लब खोला गया था।""}]"
कप,'कप',1,"[{""sentence_id"": 1850, ""text"": ""बैकपैकिंग बाय स्की: इस गतिविधि को बैककंट्री स्की, स्की टूरिंग या स्की हाइकिंग भी कहा जाता है.""}]"
बूट ,'बूट ',1,"[{""sentence_id"": 1851, ""text"": ""यह संबंधित है, लेकिन आम तौर पर इसमें अल्पाइन शैली की स्की टूरिंग या माउंटेनीयरिंग शामिल नहीं होती है, जिसे खड़े इलाकों में किया जाता है और जिसके लिए बहुत कड़ी स्की और बूट की ज़रूरत होती है.""}]"
्रा) ,'्रा) ',1,"[{""sentence_id"": 1852, ""text"": ""स्कीइंग मार्ग को एक हाईकिंग (लंबी पैदल यात्रा) मार्ग जैसा ही सोचें।""}]"
सोचें।,'सोचें।',1,"[{""sentence_id"": 1852, ""text"": ""स्कीइंग मार्ग को एक हाईकिंग (लंबी पैदल यात्रा) मार्ग जैसा ही सोचें।""}]"
तकअधि,'तकअधि',1,"[{""sentence_id"": 1853, ""text"": ""अच्छी परिस्थितियों में आप चलने से कुछ हद तकअधिक दूरी तय कर पाएंगे - लेकिन केवल बहुत कम ही आपको तैयार पटरियों में भारी बैग के बिना क्रॉस कंट्री स्कीइंग की गति मिलेगी।""}]"
ंगे ,'ंगे ',1,"[{""sentence_id"": 1853, ""text"": ""अच्छी परिस्थितियों में आप चलने से कुछ हद तकअधिक दूरी तय कर पाएंगे - लेकिन केवल बहुत कम ही आपको तैयार पटरियों में भारी बैग के बिना क्रॉस कंट्री स्कीइंग की गति मिलेगी।""}]"
गुज़रना ,'गुज़रना ',1,"[{""sentence_id"": 1854, ""text"": ""यूरोप एक ऐसा महाद्वीप है जो अपेक्षाकृत छोटा है लेकिन इसमें कई स्वतंत्र देश हैं. सामान्य परिस्थिति में कई देशों की यात्रा करने का मतलब कई बार वीज़ा आवेदन और पासपोर्ट कंट्रोल की प्रक्रिया से गुज़रना है.""}]"
चौकियों ,'चौकियों ',1,"[{""sentence_id"": 1856, ""text"": ""जब तक आप इस क्षेत्र में रहते हैं, तब तक आप आमतौर कभी भी पासपोर्ट नियंत्रण चौकियों से गुजरे बिना सीमाओं को पार कर सकते हैं।""}]"
गुजर,'गुजर',1,"[{""sentence_id"": 1856, ""text"": ""जब तक आप इस क्षेत्र में रहते हैं, तब तक आप आमतौर कभी भी पासपोर्ट नियंत्रण चौकियों से गुजरे बिना सीमाओं को पार कर सकते हैं।""}]"
आवद,'आवद',1,"[{""sentence_id"": 1857, ""text"": ""इसी तरह से, शेंगेन का वीज़ा होने पर, आपको शेंगेन सदस्य देशों के लिए अलग-अलग वीज़ा का आवदेन नहीं देना पड़ता है, जिससे समय, पैसे और कागज़ी कार्रवाई की बचत होती है.""}]"
एंटीक ,'एंटीक ',1,"[{""sentence_id"": 1860, ""text"": ""हाथ से बने प्रोडक्ट एंटीक के रूप में परिभाषित किए जा सकते हैं. हालाँकि वे बड़े पैमाने पर बनाए जाने वाले सामानों के मुकाबले कम पुराने होते हैं.""}]"
हसि,'हसि',1,"[{""sentence_id"": 1861, ""text"": ""बारहसिंगा खेती समी के लिए एक महत्वपूर्ण आजीविका है और इस व्यापार के इर्दगिर्द की संस्कृति अन्य व्यवसायों के लिए भी महत्वपूर्ण है।""}]"
समी ,'समी ',1,"[{""sentence_id"": 1861, ""text"": ""बारहसिंगा खेती समी के लिए एक महत्वपूर्ण आजीविका है और इस व्यापार के इर्दगिर्द की संस्कृति अन्य व्यवसायों के लिए भी महत्वपूर्ण है।""}]"
ततर ,'ततर ',1,"[{""sentence_id"": 1862, ""text"": ""परंपरागत रूप से भी, हालाँकि, सभी सामी बड़े पैमाने पर बारहसिंगा पालन में शामिल नहीं हैं, लेकिन मछली पकड़ने, शिकार और इसी तरह से आजीविका चलाते हैं, बारहसिंगा अधिक्ततर ड्राफ्ट जानवरों के रूप में रखते हैं।""}]"
Sámi आधुनिक ,'Sámi आधुनिक ',1,"[{""sentence_id"": 1863, ""text"": ""आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।""}]"
"Sápmi, ","'Sápmi, '",1,"[{""sentence_id"": 1863, ""text"": ""आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।""}]"
Sámi ,'Sámi ',1,"[{""sentence_id"": 1863, ""text"": ""आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।""}]"
बसा ,'बसा ',1,"[{""sentence_id"": 1863, ""text"": ""आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।""}]"
अहम,'अहम',1,"[{""sentence_id"": 1863, ""text"": ""आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।""}]"
आमदन,'आमदन',1,"[{""sentence_id"": 1863, ""text"": ""आजकल कई Sámi आधुनिक व्यापार में काम करते हैं, Sápmi, जो कि Sámi लोगों से बसा हुआ है, में पर्यटन एक बहुत ही अहम् आमदनी का हिस्सा है।""}]"
योटा,'योटा',1,"[{""sentence_id"": 1864, ""text"": ""वैसे तो इसका व्यापक रूप से इस्तेमाल किया जाता है, खास कर गैर-रोमनी लोगों में, लेकिन नकारात्मक स्टीरियोटाइप और रोमनी लोगों की ग़लत धारणाओं की वजह से “जिप्सी” शब्द को अक्सर आपत्तिजनक माना जाता है.""}]"
ग़लत ,'ग़लत ',1,"[{""sentence_id"": 1864, ""text"": ""वैसे तो इसका व्यापक रूप से इस्तेमाल किया जाता है, खास कर गैर-रोमनी लोगों में, लेकिन नकारात्मक स्टीरियोटाइप और रोमनी लोगों की ग़लत धारणाओं की वजह से “जिप्सी” शब्द को अक्सर आपत्तिजनक माना जाता है.""}]"
“जिप,'“जिप',1,"[{""sentence_id"": 1864, ""text"": ""वैसे तो इसका व्यापक रूप से इस्तेमाल किया जाता है, खास कर गैर-रोमनी लोगों में, लेकिन नकारात्मक स्टीरियोटाइप और रोमनी लोगों की ग़लत धारणाओं की वजह से “जिप्सी” शब्द को अक्सर आपत्तिजनक माना जाता है.""}]"
तिजनक ,'तिजनक ',1,"[{""sentence_id"": 1864, ""text"": ""वैसे तो इसका व्यापक रूप से इस्तेमाल किया जाता है, खास कर गैर-रोमनी लोगों में, लेकिन नकारात्मक स्टीरियोटाइप और रोमनी लोगों की ग़लत धारणाओं की वजह से “जिप्सी” शब्द को अक्सर आपत्तिजनक माना जाता है.""}]"
आपकेका ,'आपकेका ',1,"[{""sentence_id"": 1865, ""text"": ""आप जिस देश में जा रहे हैं यदि वह यात्रा परामर्श के अधीन है तो आपका यात्रा स्वास्थ्य बीमा या आपकेका यात्रा रद्द बीमा प्रभावित हो सकता है।""}]"
रखकर ,'रखकर ',1,"[{""sentence_id"": 1866, ""text"": ""अपनी सरकार के अलावा आप अन्य देशों की सरकारों की सलाह ले सकते हैं. हालाँकि, उनकी सलाह उनके नागरिकों को ध्यान में रखकर दी जाती हैं.""}]"
छोटा-,'छोटा-',1,"[{""sentence_id"": 1868, ""text"": ""एडवाइज़री किसी भी देश में राजनीतिक स्थिति का महज़ छोटा-सा विवरण है.""}]"
अति-,'अति-',1,"[{""sentence_id"": 1869, ""text"": ""दिखाए गए दृष्टिकोण हर कहीं उपलब्ध ज़्यादा विस्तृत जानकारी की तुलना में अक्सर सतही, सामान्य और अति-साधारण होते हैं.""}]"
गीय ,'गीय ',1,"[{""sentence_id"": 1870, ""text"": ""गंभीर मौसम किसी भी खतरनाक मौसमी घटना के लिए वर्गीय शब्द है जिसमें नुकसान, गंभीर सामाजिक व्यवधान, या मानव जीवन की हानि की संभावना है।""}]"
व्यवधा,'व्यवधा',1,"[{""sentence_id"": 1870, ""text"": ""गंभीर मौसम किसी भी खतरनाक मौसमी घटना के लिए वर्गीय शब्द है जिसमें नुकसान, गंभीर सामाजिक व्यवधान, या मानव जीवन की हानि की संभावना है।""}]"
"भूगोल, ","'भूगोल, '",1,"[{""sentence_id"": 1871, ""text"": ""गंभीर मौसम दुनिया में कहीं भी हो सकता है, और इसके विभिन्न प्रकार होते हैं, जो भूगोल, स्थलाकृति और वायुमंडलीय स्थितियों पर निर्भर हो सकते हैं।""}]"
स्थला,'स्थला',1,"[{""sentence_id"": 1871, ""text"": ""गंभीर मौसम दुनिया में कहीं भी हो सकता है, और इसके विभिन्न प्रकार होते हैं, जो भूगोल, स्थलाकृति और वायुमंडलीय स्थितियों पर निर्भर हो सकते हैं।""}]"
ृति ,'ृति ',1,"[{""sentence_id"": 1871, ""text"": ""गंभीर मौसम दुनिया में कहीं भी हो सकता है, और इसके विभिन्न प्रकार होते हैं, जो भूगोल, स्थलाकृति और वायुमंडलीय स्थितियों पर निर्भर हो सकते हैं।""}]"
"ओले, ","'ओले, '",1,"[{""sentence_id"": 1872, ""text"": ""तूफान और बवंडर की तरह आंधी, ओले, भारी बारिश, और जंगल की आग तीव्र मौसम का हिस्सा और असर हैं.""}]"
तीव,'तीव',1,"[{""sentence_id"": 1872, ""text"": ""तूफान और बवंडर की तरह आंधी, ओले, भारी बारिश, और जंगल की आग तीव्र मौसम का हिस्सा और असर हैं.""}]"
फ़बा,'फ़बा',1,"[{""sentence_id"": 1873, ""text"": ""क्षेत्रीय और मौसमी गंभीर मौसम की घटनाओं में बर्फ़ का तूफान, बर्फ़बारी, बर्फ़ीला तूफ़ान और धूल भरा तूफान शामिल हैं।""}]"
शेत्र ,'शेत्र ',1,"[{""sentence_id"": 1875, ""text"": ""कोई भी यात्री युद्ध शेत्र घोषित देश की यात्रा की योजना बनाने वाले हो तो उन्हेो पेशेवर प्रशिक्षण प्राप्त करना चाहिए।""}]"
'शत्र,"""'शत्र""",1,"[{""sentence_id"": 1876, ""text"": ""इंटरनेट पर यह खोज 'शत्रुतापूर्ण पर्यावरण पाठ्यक्रम' के लिए अक्सर आपको एक स्थानीय कंपनी का पता प्रदान करेगी।""}]"
रम' ,"""रम' """,1,"[{""sentence_id"": 1876, ""text"": ""इंटरनेट पर यह खोज 'शत्रुतापूर्ण पर्यावरण पाठ्यक्रम' के लिए अक्सर आपको एक स्थानीय कंपनी का पता प्रदान करेगी।""}]"
विस्ता,'विस्ता',1,"[{""sentence_id"": 1877, ""text"": ""एक कोर्स सामान्य रूप यहाँ पर चर्चा किये सभी मुद्दे को विस्तार मे कवर करेगा , आमतौर पर व्यावहारिक अनुभव के साथ |""}]"
2 से ,'2 से ',1,"[{""sentence_id"": 1878, ""text"": ""एक कोर्स आम तौर पर 2 से 5 दिनों का होगा और उसमें भूमिका निभाना, बहुत सारा प्राथमिक उपचार और कभी-कभी हथियारों का प्रशिक्षण भी शामिल होगा.""}]"
5 दिनों ,'5 दिनों ',1,"[{""sentence_id"": 1878, ""text"": ""एक कोर्स आम तौर पर 2 से 5 दिनों का होगा और उसमें भूमिका निभाना, बहुत सारा प्राथमिक उपचार और कभी-कभी हथियारों का प्रशिक्षण भी शामिल होगा.""}]"
रिअसा,'रिअसा',1,"[{""sentence_id"": 1880, ""text"": ""विदेश में सेक्स रिअसाइनमेंट सर्जरी की योजना बनाने वाले यात्रियों को सुनिश्चित करना चाहिए कि वे वापसी यात्रा के लिए वैध दस्तावेज साथ लेकर जाएँं।""}]"
ेज ,'ेज ',1,"[{""sentence_id"": 1880, ""text"": ""विदेश में सेक्स रिअसाइनमेंट सर्जरी की योजना बनाने वाले यात्रियों को सुनिश्चित करना चाहिए कि वे वापसी यात्रा के लिए वैध दस्तावेज साथ लेकर जाएँं।""}]"
जाएँं।,'जाएँं।',1,"[{""sentence_id"": 1880, ""text"": ""विदेश में सेक्स रिअसाइनमेंट सर्जरी की योजना बनाने वाले यात्रियों को सुनिश्चित करना चाहिए कि वे वापसी यात्रा के लिए वैध दस्तावेज साथ लेकर जाएँं।""}]"
अपडेट ,'अपडेट ',1,"[{""sentence_id"": 1881, ""text"": ""लिंग के साथ पासपोर्ट जारी करने की सरकारों की इच्छा नहीं बताई गई या नाम और लिंग को मैच करने के लिए अपडेट किए गए डॉक्यूमेंट अलग-अलग हैं.""}]"
तश,'तश',1,"[{""sentence_id"": 1882, ""text"": ""इन दस्तावेज़ों का सम्मान करने के लिए विदेशी सरकारों की इच्छा व्यापक रूप से परिवर्तशील जैसी ही है.""}]"
2001 ,'2001 ',1,"[{""sentence_id"": 1883, ""text"": ""11 सितंबर, 2001 के बाद से सुरक्षा चेकपॉइंट पर होने वाली खोजी कार्रवाइयां भी कहीं ज़्यादा दखल वाली हो गई हैं.""}]"
खोजी ,'खोजी ',1,"[{""sentence_id"": 1883, ""text"": ""11 सितंबर, 2001 के बाद से सुरक्षा चेकपॉइंट पर होने वाली खोजी कार्रवाइयां भी कहीं ज़्यादा दखल वाली हो गई हैं.""}]"
दखल ,'दखल ',1,"[{""sentence_id"": 1883, ""text"": ""11 सितंबर, 2001 के बाद से सुरक्षा चेकपॉइंट पर होने वाली खोजी कार्रवाइयां भी कहीं ज़्यादा दखल वाली हो गई हैं.""}]"
सज,'सज',1,"[{""sentence_id"": 1884, ""text"": ""प्री-ऑपरेटिव ट्रांसजेंडर लोगों को यह उम्मीद नहीं करनी चाहिए कि वे अपनी निजता और सम्मान को बरकरार रखते हुए स्कैनर्स से गुज़र पाएँगे.""}]"
निजता ,'निजता ',1,"[{""sentence_id"": 1884, ""text"": ""प्री-ऑपरेटिव ट्रांसजेंडर लोगों को यह उम्मीद नहीं करनी चाहिए कि वे अपनी निजता और सम्मान को बरकरार रखते हुए स्कैनर्स से गुज़र पाएँगे.""}]"
गुज़र ,'गुज़र ',1,"[{""sentence_id"": 1884, ""text"": ""प्री-ऑपरेटिव ट्रांसजेंडर लोगों को यह उम्मीद नहीं करनी चाहिए कि वे अपनी निजता और सम्मान को बरकरार रखते हुए स्कैनर्स से गुज़र पाएँगे.""}]"
लगकर ,'लगकर ',1,"[{""sentence_id"": 1885, ""text"": ""चीर धाराएँ समुद्र तट पर लगकर लौटने वाली लहरों का प्रवाह होता है, अक्सर एक चट्टान या इसी तरह के पदार्थों पर।""}]"
रव,'रव',1,"[{""sentence_id"": 1886, ""text"": ""अंडरवॉटर टोपोलॉजी के कारण कुछ गहरे सेक्शन्स में रिटर्न फ़्लो सांद्र होता है और यहां से गहरे पानी में तेज़ प्रवाह हो सकता है.""}]"
