language,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
en,. Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.,1,1,5,5,True,.|ĠScient|ists|Ġsay|Ġthis|Ġanimal|'s|Ġpl|um|age|Ġwas|Ġchest|nut|-b|rown|Ġon|Ġtop|Ġwith|Ġa|Ġp|ale|Ġor|Ġcar|ot|eno|id|-|col|ored|Ġunders|ide|.,.|Sci en t|ist|s|say|t|hi s|animal'|s|plumag|e|was|ch es t|nut-|brow|n|on|t|op|wit|h|a|pale|or|car|o te|noid-|col|ored|under|side.,"{""42"": "".|Sci en t|ist|s|say|t|hi s|animal'|s|plumag|e|was|ch es t|nut-|brow|n|on|t|op|wit|h|a|pale|or|car|o te|noid-|col|ored|under|side."", ""43"": "".|Sci en t|ist|s|say|t|hi s|animal'|s|plumag|e|was|ch es t|nut-|brow|n|on|t|op|wit|h|a|pale|or|car|o te noid-|col|ored|under|sid|e."", ""44"": "".|Sci en t|ist|s|say|t|hi s|animal|'|s|plumag|e|was|ch es t|nut-|brow|n|on|t|op|wit|h|a|pale|or|car|o te noid-|col|ored|under|side."", ""45"": "".|Sci en t|ist|s|say|t|hi s|animal|'|s|plumag|e|was|ch es t|nut-|brow|n|on|t|op|wit|h|a|pale|or|car|o te noid-|col|ored|under|sid|e."", ""46"": "".|Sci en t|ist|s|say|t|hi s|animal'|s|plumag|e|was|ch es t|nut-|brow|n||on|t|op|wit|h|a|pale|or|car|o te n|oid-|col|ored|under|side.""}"
en,"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.",1,1,5,5,True,"108|Ġpl|ates|Ġof|ĠCh|h|app|an|ĠBh|og|Ġ(|in|ĠH|in|du|ism|,|Ġ|56|Ġdifferent|Ġed|ible|Ġitems|,|Ġlike|,|Ġswe|ets|,|Ġf|ruits|,|Ġnut|s|,|Ġdishes|Ġetc|.|Ġwhich|Ġare|Ġoffered|Ġto|Ġde|ity|)|Ġwere|Ġserved|Ġto|ĠB|aba|ĠSh|y|am|.","108|pla te s|of|Chhapp|an||Bhog|(in|Hinduism|,|56|differ|en t||edib|le|i te ms,|like,|sweet|s,|f ru it|s,|nut|s,|dish es|et|c.|w hi ch|are|off|ered|t|o|deity)||wer|e|ser|ved|t|o|Baba|Shyam|.","{""42"": ""108|pla te s|of|Chhapp|an||Bhog|(in|Hinduism|,|56|differ|en t||edib|le|i te ms,|like,|sweet|s,|f ru it|s,|nut|s,|dish es|et|c.|w hi ch|are|off|ered|t|o|deity)||wer|e|ser|ved|t|o|Baba|Shyam|."", ""43"": ""10|8|pla te s|of|Chhapp|an||Bhog||(in|Hinduis|m|,|56|differ|en t||edib|le|i te ms,|like,|sweet|s,|f ru it|s,|nut|s,|dish es|et|c.|w hi ch|are|off|er|ed|t|o|deity)|were|ser|ved|t|o|Baba|Shyam."", ""44"": ""108|pla te s|of|Chhapp|an||Bhog||(in|Hinduism|,|56|differ|en t||edib|le|i te ms,|like,|sweet|s,|f ru it|s,|nut|s,|dish es|et|c.|w hi ch|are|off|ered|t|o|deit|y)|wer|e|ser|ved|t|o|Baba|Shyam|."", ""45"": ""108|pla te s|of|Chhapp|an||Bhog||(in|Hinduism|,|56|differ|en t||edible|i te ms,|like,|sweet|s,|f ru it|s,|nut|s,|dish es|et|c.|w hi ch|are|off|ered|t|o|deit|y)||wer|e|ser|ved|t|o|Baba|Shyam."", ""46"": ""1|08|pla te s|of|Chhapp|an||Bhog|(in|Hinduis|m|,|56|differ|en t||edib|le|i te ms,|like,|sweet|s,|f ru it|s,|nut|s,|dish es|et|c.|w hi ch|are|off|ered|t|o|deity)||wer|e|ser|ved|t|o|Baba|Shyam.""}"
en,"2004 Olympic silver medallist Amir Khan said, ""Deep down I think women shouldn’t fight. That’s my opinion.""",1,1,5,5,True,"200|4|ĠOlympic|Ġsilver|Ġmed|all|ist|ĠAm|ir|ĠKhan|Ġsaid|,|Ġ""|De|ep|Ġdown|ĠI|Ġthink|Ġwomen|Ġshouldn|âĢĻt|Ġfight|.|ĠThat|âĢĻs|Ġmy|Ġopinion|.""","2|0|04|Olympic|sil|ver||med|all|ist||Amir|Khan|said,|""|Deep|down||I|t|hi nk|wom en|should|n|’t||fight|.|T|hat’|s|my|opinion|.""","{""42"": ""2|0|04|Olympic|sil|ver||med|all|ist||Amir|Khan|said,|\""|Deep|down||I|t|hi nk|wom en|should|n|’t||fight|.|T|hat’|s|my|opinion|.\"""", ""43"": ""2004|Olympic|sil|ver||med|all|ist||Amir|Khan|said,|\""|Deep|down||I|t|hi nk|wom en|should|n|’t||fight|.|T|hat’|s|my|opinion|.\"""", ""44"": ""20|04|Olymp|ic|sil|ver||med|all|ist||Amir||Khan|said,|\""|Deep|down||I|t|hi nk|wom en|should|n|’t||fight|.|T|hat’|s|my|opinion|.\"""", ""45"": ""20|04|Olymp|ic|sil|ver||med|all|ist||Amir|Khan|said,|\""|Deep|down||I|t|hi nk|wom en|should|n|’t||fight|.|T|hat’|s|my|opinion|.\"""", ""46"": ""200|4|Olymp|ic|sil|ver||med|all|ist||Amir|Khan|said,|\""|Deep|down|I|t|hi nk|wom en|should|n|’t||fight|.|T|hat’|s|my|opinion.\""""}"
en,21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.,1,1,5,5,True,21|-year|-old|ĠJesus|Ġjoined|ĠManchester|ĠCity|Ġlast|Ġyear|Ġin|ĠJanuary|Ġ|201|7|Ġfrom|ĠBrazil|ian|Ġclub|ĠPal|me|ir|as|Ġfor|Ġa|Ġreported|Ġfee|Ġof|ĠÂ£|27|Ġmillion|.,21-|year|-|old|J es us|joined|Man|ch es te r||Cit|y|last||year|in|Jan|uary|2017|from|Brazilian||club|Palmeiras|for||a|repor te|d|fee|of|£27|mil|lion|.,"{""42"": ""21-|year|-|old|J es us|joined|Man|ch es te r||Cit|y|last||year|in|Jan|uary|2017|from|Brazilian||club|Palmeiras|for||a|repor te|d|fee|of|£27|mil|lion|."", ""43"": ""21-|year|-|old|J es us|joined|Man|ch es te r||Cit|y|last||year|in|Jan|uary|2017|from|Brazilian||club|Palmeiras|for||a|repor te|d|fee|of||27|mil|lion|."", ""44"": ""2|1-|year|-|old|J es us|joined|Man|ch es te r||Cit|y|last||year||in|Jan|uary|2017|from|Br|azilian||club|Palmeiras|for||a|repor te|d|fee|of||27|mil|lion|."", ""45"": ""2|1-|year-|old|J es us|joined|Man|ch es te r||Cit|y|last||year||in|Jan|uary|2017|from|Brazilian||club|Palmeiras|for||a|repor te|d|fee|of||27|mil|lion."", ""46"": ""21|-|year-|old|J es us|joined|Man|ch es te r||Cit|y|last||year|in|Jan|uary|2017|from|Brazil|ian||club|Palmeiras|for||a|repor te|d|fee|of||27|mil|lion|.""}"
en,"250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.",1,1,5,5,True,"250|Ġyears|Ġlater|,|ĠGu|in|ness|Ġhas|Ġgrown|Ġto|Ġa|Ġglobal|Ġbusiness|Ġthat|Ġturns|Ġover|Ġ|10|Ġbillion|Ġeuros|Ġ(|US|$|14|.|7|Ġbillion|)|Ġevery|Ġyear|.","250||year|s|la te r,|Guin|n|es s||has|grow|n|t|o|a|global|busin es s||t|hat|t|urns|over||10|bill|ion||euros|(U|S$1|4.7||bill|ion|)|ever|y|year.","{""42"": ""250||year|s|la te r,|Guin|n|es s||has|grow|n|t|o|a|global|busin es s||t|hat|t|urns|over||10|bill|ion||euros|(U|S$1|4.7||bill|ion|)|ever|y|year."", ""43"": ""2|50||year|s|la te r,|Guin|n|es s||has|grow|n||t|o|a|global|busin es s||t|hat|t|urns|over||10|bill|ion|euros|(U|S$|1|4.7||bill|ion|)||ever|y|year."", ""44"": ""250||year|s|la te r,|Guin|n|es s||has|grow|n|t|o|a|global|busin es s||t|hat|t|urns|over||10|bill|ion|euros|(US$14|.7||bill|ion|)||ever|y|year|."", ""45"": ""25|0||year|s|la te r,|Guin|n|es s||has|grown|t|o|a|global|busin es s||t|hat|t|urns|over||10|bill|ion|euros|(US$14|.7||bill|ion|)|ever|y|year."", ""46"": ""25|0|year|s|la te r,|Guin|n|es s||has|grown|t|o|a|global|busin es s||t|hat|t|urns|over||10|bill|ion|euros|(U|S$14.7||bill|ion|)||ever|y|year|.""}"
en,"28-year-old Vidal had joined Barça three seasons ago, from Sevilla.",1,1,5,5,True,"28|-year|-old|ĠV|idal|Ġhad|Ġjoined|ĠBar|Ã§a|Ġthree|Ġseasons|Ġago|,|Ġfrom|ĠSevilla|.","28-|year|-|old|Vid|al|had|joined|Bar|ça|t|hree|season|s|ago,|fr|om|Sevill|a.","{""42"": ""28-|year|-|old|Vid|al|had|joined|Bar|ça|t|hree|season|s|ago,|fr|om|Sevill|a."", ""43"": ""2|8-|year|-|old|Vid|al|had|joined|Bar|ça|t|hree|season|s|ago,|from|Sevil|l|a."", ""44"": ""28-|year|-|old|Vidal||had|joined|Bar|ça|t|hree|season|s|ago,|fr|om|Sevil|l|a."", ""45"": ""28|-|year|-|old|Vidal|had|joined|Bar|ça|t|hree|season|s|ago,|from|Sevill|a."", ""46"": ""28-|year|-|old|Vidal|had|joined|Bar|ça|t|hree|season|s|ago,|fr|om|Sevill|a.""}"
en,"34 per cent of those in the poll share this view, wanting Queen Elizabeth II to be Australia's last monarch.",1,1,5,5,True,"34|Ġper|Ġcent|Ġof|Ġthose|Ġin|Ġthe|Ġpoll|Ġshare|Ġthis|Ġview|,|Ġwanting|ĠQueen|ĠElizabeth|ĠII|Ġto|Ġbe|ĠAustralia|'s|Ġlast|Ġmon|arch|.","34||per|c en t||of|t|hose|in|t|he|poll||share|t|hi s|view|,|want|ing|Que en|Elizab|et|h|II|t|o|be|Aust|ralia'|s|last||mon|arch|.","{""42"": ""34||per|c en t||of|t|hose|in|t|he|poll||share|t|hi s|view|,|want|ing|Que en|Elizab|et|h|II|t|o|be|Aust|ralia'|s|last||mon|arch|."", ""43"": ""34||per|c en t||of|t|hose|in|t|he|pol|l|share|t|hi s|view|,|want|ing|Que en|Elizab|et|h|II|t|o|be|Aust|ralia'|s|last||mon|arch."", ""44"": ""34|per|c en t||of|t|hose|in|t|he|poll||share|t|hi s|view,|want|ing|Que en||Elizab|et|h|II|t|o|be|Aust|ralia'|s|last||mon|arch|."", ""45"": ""34|per|c en t||of|t|hose|in|t|he|poll|share|t|hi s|view,|want|ing|Que en|Elizab|et|h|II|t|o|be|Aust|ralia'|s|last||mon|arch|."", ""46"": ""34|per|c en t||of|t|hose|in|t|he|pol|l|share|t|hi s|view,|want|ing|Que en|Elizab|et|h|II|t|o|be|Aust|ralia'|s|last||mon|arch.""}"
en,"800 miles of the Trans-Alaska Pipeline System were closed down following a spill of thousands of barrels of crude oil south of Fairbanks, Alaska.",1,1,5,5,True,"800|Ġmiles|Ġof|Ġthe|ĠTrans|-A|las|ka|ĠP|ip|eline|ĠSystem|Ġwere|Ġclosed|Ġdown|Ġfollowing|Ġa|Ġsp|ill|Ġof|Ġthousands|Ġof|Ġbar|rel|s|Ġof|Ġcr|ude|Ġoil|Ġsouth|Ġof|ĠFair|ban|ks|,|ĠAlaska|.","800|mil es|of|t|he|T|rans-|Alask|a|Pipel|in|e|Sys te m||were|close|d|down||foll|owin|g|a|spill||of|t|housan|ds|of|barr|el|s|of|c ru de|oil|sout|h|of|Fairbanks,|Alask|a.","{""42"": ""800|mil es|of|t|he|T|rans-|Alask|a|Pipel|in|e|Sys te m||were|close|d|down||foll|owin|g|a|spill||of|t|housan|ds|of|barr|el|s|of|c ru de|oil|sout|h|of|Fairbanks,|Alask|a."", ""43"": ""800|mil|es|of|t|he|T|rans-|Alask|a|Pipel|ine|Sys te m||were|close|d|down||foll|owin|g|a|spill||of|t|housands|of|barr|el|s|of|c ru de|oil|sout|h|of|Fairbanks,|Alaska."", ""44"": ""800||mil|es|of|t|he|T|rans-|Alask|a|Pipel|ine|Sys te m||were|close|d|down||foll|owing|a|spill||of|t|housands|of|bar|r|el|s|of|c ru de|oil|sout|h|of|Fairbanks,|Alask|a."", ""45"": ""800|mil|es|of|t|he|T|rans-|Alask|a|Pipel|ine|Sys te m||were|close|d|down||fol|l|owin|g|a|spill|of|t|housands|of|barr|el|s|of|c ru de|oil|sout|h|of|Fairbanks,|Alask|a."", ""46"": ""80|0|mil|es|of|t|he|T|rans-|Alaska|Pipeline|Sys te m||were|close|d|down|foll|owing|a|spill||of|t|housands||of|bar|r|el|s|of|c ru de|oil|sout|h|of|Fairbanks,|Alask|a.""}"
en,A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.,1,1,5,5,True,A|ĠTr|icer|at|ops|Ġcould|Ġhave|Ġused|Ġits|Ġstrong|Ġbe|ak|Ġto|Ġstrip|Ġoff|Ġthe|Ġleaves|Ġbefore|Ġeating|Ġthe|Ġtr|unk|.,A|T|ricer|at|op|s|could||have|used|its|st|rong|beak||t|o|st|rip|off||t|he|leav es|before|eat|ing|t|he|t|ru nk.,"{""42"": ""A|T|ricer|at|op|s|could||have|used|its|st|rong|beak||t|o|st|rip|off||t|he|leav es|before|eat|ing|t|he|t|ru nk."", ""43"": ""A|T|riceratops|could||have|used|its|st|rong|beak||t|o|st|rip|off||t|he|leav es|before|eat|ing|t|he|t|ru nk."", ""44"": ""A|T|ricer|at|ops|could||have|used|its|st|rong|beak|t|o|st|rip|off||t|he|leav es|before|eat|ing|t|he|t|ru nk."", ""45"": ""A|T|ricer|atops|coul|d||have|used|its|st|rong|beak|t|o|st|rip|off||t|he|leav es|befor|e|eat|ing|t|he|t|ru nk."", ""46"": ""A|T|ricer|atops|could||have|used|its|st|rong|beak||t|o|st|rip|off||t|he|leav es|befor|e|eat|ing|t|he|t|ru nk.""}"
en,"A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.",1,1,5,5,True,"A|ĠWorld|'s|ĠFair|Ġ(|com|mon|ly|Ġcalled|ĠWorld|ĠEx|position|,|Ġor|Ġsimply|ĠEx|po|)|Ġis|Ġlarge|Ġinternational|Ġfestival|Ġof|Ġarts|Ġand|Ġs|ciences|.","A|Wor|ld'|s|Fair|(comm|only|call|ed|Wor|ld|Exposit|ion|,|or||sim|ply|Expo)|is|lar|ge|in te r|nat|ion|al|f es t|ival|of|art|s|and|sci en c|es.","{""42"": ""A|Wor|ld'|s|Fair|(comm|only|call|ed|Wor|ld|Exposit|ion|,|or||sim|ply|Expo)|is|lar|ge|in te r|nat|ion|al|f es t|ival|of|art|s|and|sci en c|es."", ""43"": ""A|Wor|ld's|Fair|(comm|onl|y|call|ed|Wor|ld|Exposit|ion|,|or||sim|ply|Expo)|is|lar|ge|in te r|nat|ion|al|f es t|ival|of|art|s|and|sci en c|es."", ""44"": ""A|Wor|ld'|s|Fair|(comm|onl|y|call|ed|Wor|ld|Exposit|ion,|or||sim|ply|Expo)|is|lar|ge|in te r|nat|ion|al|f es t|ival|of|art|s|and|sci en c|es."", ""45"": ""A|Wor|ld'|s|Fair|(comm|only|call|ed|Wor|ld|Exposit|ion|,|or||sim|ply|Expo)||is|lar|ge|in te r|nation|al|f es t|ival|of|art|s|and|sci en c|es."", ""46"": ""A|Wor|ld'|s|Fair|(comm|onl|y|call|ed|Wor|ld|Exposit|ion|,|or|sim|ply|Expo)||is|lar|ge|in te r|nation|al|f es t|ival|of|art|s|and|sci en c|es.""}"
en,"A car bomb detonated at police headquarters in Gaziantep, Turkey yesterday morning killed two police officers and injured more than twenty other people.",1,1,5,5,True,"A|Ġcar|Ġbomb|Ġde|ton|ated|Ġat|Ġpolice|Ġhead|quarters|Ġin|ĠG|az|iante|p|,|ĠTur|key|Ġyesterday|Ġmorning|Ġkilled|Ġtwo|Ġpolice|Ġofficers|Ġand|Ġinjured|Ġmore|Ġthan|Ġtwenty|Ġother|Ġpeople|.","A|car||bomb||det|ona te d|at||police|headquar te rs|in|Gazian|te p|,|T|urkey|y es te r|day|mor|ning|kill|ed|t|wo|pol|ice|off|icer|s|and|injur|ed|mor|e|t|han|t|w en ty|ot|her|people.","{""42"": ""A|car||bomb||det|ona te d|at||police|headquar te rs|in|Gazian|te p|,|T|urkey|y es te r|day|mor|ning|kill|ed|t|wo|pol|ice|off|icer|s|and|injur|ed|mor|e|t|han|t|w en ty|ot|her|people."", ""43"": ""A|car||bomb||det|ona te d|at||pol|ice|headquar|te r|s|in|Gazian|te p|,|T|urkey|y es te r|day|mor|ning|kill|ed|t|wo|pol|ice|off|icer|s|and|injur|ed|mor|e|t|han|t|w en ty|ot|her|people."", ""44"": ""A|car||bomb||det|ona te d|at||pol|ice|head|quar te rs|in|Gazian|te p|,|T|urkey|y es te r|day|mor|ning|killed|t|wo|pol|ice|off|icer|s|and|injured|mor|e|t|han|t|w en ty|ot|her|people."", ""45"": ""A|car||bomb||det|ona te d|at||pol|ice|headquar te r|s|in|Gazian|te p|,|T|urkey|y es te r|day|mor|ning|killed|t|wo|pol|ice|off|icer|s|and|injured|mor|e|t|han|t|w en ty|ot|her|people."", ""46"": ""A|car||bomb||det|ona te d|at||pol|ice|headquar te rs|in|Gazian|te p|,|T|urkey|y es te rday|mor|ning|killed|t|wo|pol|ice|off|icer|s|and|injured||mor|e|t|han|t|w en ty|ot|her|people.""}"
en,"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.",1,1,5,5,True,"A|Ġc|aval|ry|Ġis|Ġan|Ġarmy|Ġthat|Ġf|ights|Ġon|Ġhorse|back|.|ĠThe|Ġsad|dle|Ġhad|Ġnot|Ġyet|Ġbeen|Ġinvent|ed|,|Ġso|Ġthe|ĠAss|yr|ian|Ġc|aval|ry|Ġf|ought|Ġon|Ġthe|Ġb|are|Ġback|s|Ġof|Ġtheir|Ġhorses|.","A|cavalr|y|is|an|army|t|hat|fight|s|on|hor|seb|ack|.|T|he|sadd|l|e|had|not||yet||be en|inv en te d,|so|t|he|Ass|yrian||cavalr|y|fough|t||on|t|he|bare|back|s|of|t|heir|hor|s es.","{""42"": ""A|cavalr|y|is|an|army|t|hat|fight|s|on|hor|seb|ack|.|T|he|sadd|l|e|had|not||yet||be en|inv en te d,|so|t|he|Ass|yrian||cavalr|y|fough|t||on|t|he|bare|back|s|of|t|heir|hor|s es."", ""43"": ""A|cavalr|y|is|an|army|t|hat|fight|s|on|hor|seb|ack|.|T|he|sadd|l|e|had|not||yet||be en|inv en te d,|so|t|he|Ass|yrian||cavalry|fough|t||on|t|he|bare|back|s|of|t|heir|hor|s es."", ""44"": ""A|caval|r|y|is|an|army|t|hat|fight|s|on|hor|seb|ack.|T|he|sadd|l|e|had|not||yet||be en|inv en te d,|so|t|he|Ass|yrian||cav|al|ry|fought||on|t|he|bare|back|s|of|t|heir|hor|s es."", ""45"": ""A|cav|al|r|y|is|an|army|t|hat|fight|s|on|hor|seb|ack.|T|he|sadd|l|e|had|not||yet||be en|inv en te d,|so|t|he|Ass|yrian||cav|alr|y|fough|t||on|t|he|bare|back|s|of|t|heir|hor|s es."", ""46"": ""A|cavalr|y|is|an|army|t|hat|fights|on|hor|seb|ack|.|T|he|saddl|e|had|not||yet||be en|inv en te d,|so|t|he|Ass|yrian||caval|ry|fough|t||on|t|he|bare|back|s|of|t|heir|hor|s es.""}"
en,A cell is the smallest structural and functional unit of a living (things) organism.,1,1,5,5,True,A|Ġcell|Ġis|Ġthe|Ġsmall|est|Ġstruct|ural|Ġand|Ġfunctional|Ġunit|Ġof|Ġa|Ġliving|Ġ(|th|ings|)|Ġorgan|ism|.,A|cel|l||is|t|he|small|es t||st|ru ct|ural|and|funct|ional|unit||of|a|living|(t|hi ngs)||organism|.,"{""42"": ""A|cel|l||is|t|he|small|es t||st|ru ct|ural|and|funct|ional|unit||of|a|living|(t|hi ngs)||organism|."", ""43"": ""A|cel|l||is|t|he|small|es t||st|ru ctural|and|funct|ional|unit||of|a|living|(t|hi ngs)||organism|."", ""44"": ""A||cel|l|is|t|he|small|es t||st|ru ctural|and|funct|ional|unit||of|a|living|(t|hi ngs)||organ|ism|."", ""45"": ""A|cel|l||is|t|he|small|es t||st|ru ct|ural|and|funct|ion|al|unit||of|a|living|(t|hi ngs)||organ|ism|."", ""46"": ""A|cel|l|is|t|he|small|es t||st|ru ct|ural|and|funct|ional|unit||of|a|living|(t|hi ngs)||organ|ism|.""}"
en,A change was made this legislative session when the second sentence was deleted first by the House of Representatives and then was passed in a similar form by the Senate Monday.,1,1,5,5,True,A|Ġchange|Ġwas|Ġmade|Ġthis|Ġlegisl|ative|Ġsession|Ġwhen|Ġthe|Ġsecond|Ġsentence|Ġwas|Ġdele|ted|Ġfirst|Ġby|Ġthe|ĠHouse|Ġof|ĠRepresent|atives|Ġand|Ġthen|Ġwas|Ġpassed|Ġin|Ġa|Ġsimilar|Ġform|Ġby|Ġthe|ĠSenate|ĠMonday|.,A|chang|e|was|made|t|hi s|legisl|at|ive|s es sion||wh en|t|he|second||s en te nce|was|dele te d|first||by|t|he|House||of|Repr es en t|ativ es|and|t|h en|was|pass|ed|in|a|sim|ilar|for|m|by|t|he|S en a te|Mon|day.,"{""42"": ""A|chang|e|was|made|t|hi s|legisl|at|ive|s es sion||wh en|t|he|second||s en te nce|was|dele te d|first||by|t|he|House||of|Repr es en t|ativ es|and|t|h en|was|pass|ed|in|a|sim|ilar|for|m|by|t|he|S en a te|Mon|day."", ""43"": ""A|change|was|made|t|hi s|legisl|at|ive|s es sion||wh en|t|he|second||s en te nce|was|dele te d|first||by|t|he|House|of|Rep|r es en t|ativ es|and|t|h en|was|pass|ed|in|a|sim|il|ar|for|m|by|t|he|S en a te|Mon|day."", ""44"": ""A|change|was|made|t|hi s|legisl|at|ive|s es sion||wh en|t|he|second||s en te nce|was|dele te d|first||by|t|he|House||of|Repr es en t|ativ es|and|t|h en|was|pass|ed|in|a|sim|ilar|for|m|by|t|he|S en a te|Mon|day."", ""45"": ""A|change|was|made|t|hi s|legisl|at|ive|s es sion||wh en|t|he|second||s en te n|ce|was|dele te d|first||by|t|he|House||of|Rep|r|es en t|ativ es|and|t|h en|was|pass|ed|in|a|sim|il|ar|for|m|by|t|he|S en a te|Mon|day."", ""46"": ""A|change|was|made|t|hi s|legisl|at|ive|s es sion||wh en|t|he|second||s en te n|ce|was|dele te d|first||by|t|he|House|of|Repr|es en t|ativ es|and|t|h en|was|pass|ed|in|a|sim|ilar|for|m|by|t|he|S en a te|Mon|day.""}"
en,"A civilization is a singular culture shared by a significant large group of people who live and work co-operatively, a society.",1,1,5,5,True,"A|Ġcivil|ization|Ġis|Ġa|Ġsingular|Ġculture|Ġshared|Ġby|Ġa|Ġsignificant|Ġlarge|Ġgroup|Ġof|Ġpeople|Ġwho|Ġlive|Ġand|Ġwork|Ġco|-|oper|atively|,|Ġa|Ġsociety|.","A|civil|izat|ion||is|a|sin|gul|ar|cult|ure|shared||by|a|sign|ific|an|t||lar|ge|group|of|people|who|live|and|wor|k|co-|operat|ivel|y,|a|societ|y.","{""42"": ""A|civil|izat|ion||is|a|sin|gul|ar|cult|ure|shared||by|a|sign|ific|an|t||lar|ge|group|of|people|who|live|and|wor|k|co-|operat|ivel|y,|a|societ|y."", ""43"": ""A|civil|izat|ion||is|a|sin|gular|cult|ure|shared|by|a|sign|ific|an|t||lar|ge|group|of|peop|le|who|live|and|wor|k|co-|operat|ivel|y,|a|societ|y."", ""44"": ""A|civil|izat|ion||is|a|sin|gul|ar||cult|ure|shared|by|a|sign|ific|an|t||lar|ge|grou|p|of|people|who|live|and|wor|k|co-|operat|ivel|y,|a|societ|y."", ""45"": ""A|civil|iz|at|ion||is|a|sin|gul|ar|cult|ure|shared|by|a|sign|ific|an|t||lar|ge|group|of|people|who|live|and|wor|k|co-|operat|ivel|y,|a|societ|y."", ""46"": ""A|civilizat|ion||is|a|sin|gul|ar|cult|ure|shared|by|a|sign|ificant||lar|ge|grou|p|of|peop|le|who|live|and|wor|k|co-|operat|ivel|y,|a|societ|y.""}"
en,A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.,1,1,5,5,True,A|Ġcouple|Ġof|Ġthousand|Ġstaff|Ġlive|Ġhere|Ġin|Ġsummer|Ġin|Ġsome|Ġfour|Ġdozen|Ġbases|Ġmostly|Ġin|Ġthose|Ġareas|;|Ġa|Ġsmall|Ġnumber|Ġstay|Ġover|Ġwinter|.,A|coupl|e|of|t|housand|st|aff|live|her|e|in|summ|er|in|som|e|four||doz en|bas es|most|ly|in|t|hose|areas;|a|small||number||st|ay|over||win|te r|.,"{""42"": ""A|coupl|e|of|t|housand|st|aff|live|her|e|in|summ|er|in|som|e|four||doz en|bas es|most|ly|in|t|hose|areas;|a|small||number||st|ay|over||win|te r|."", ""43"": ""A|coup|l|e|of|t|housand|st|aff|live|her|e|in|summ|er||in|som|e|four||doz en|bas es|most|ly|in|t|hose|areas;|a|small||number||st|ay|over||win te r|."", ""44"": ""A|couple|of|t|housand|st|aff|live|her|e|in|summ|er|in|som|e|four||doz en|bas es|most|ly|in|t|hose|areas;|a|small||number||st|ay|over||win te r|."", ""45"": ""A||coup|l|e|of|t|housand|st|aff|live|her|e|in|summ|er|in|som|e|four||doz en|bas es|most|ly|in|t|hose|areas;|a|small||number||st|ay|over||win|te r|."", ""46"": ""A|coup|l|e|of|t|housand||st|aff|live|her|e|in|summ|er|in|som|e|four||doz en|bas es|most|ly|in|t|hose|areas;|a|small|number||st|ay|over||win|te r|.""}"
en,"A curry can be either ""dry"" or ""wet"" depending on the amount of liquid.",1,1,5,5,True,"A|Ġcur|ry|Ġcan|Ġbe|Ġeither|Ġ""|d|ry|""|Ġor|Ġ""|w|et|""|Ġdepending|Ġon|Ġthe|Ġamount|Ġof|Ġliquid|.","A|cur|ry|can|be|eit|her|""|dr|y""||or|""|wet|""||dep en ding|on|t|he|amount||of|liquid|.","{""42"": ""A|cur|ry|can|be|eit|her|\""|dr|y\""||or|\""|wet|\""||dep en ding|on|t|he|amount||of|liquid|."", ""43"": ""A|cur|ry|can|be|eit|her|\""dry\""||or|\""wet|\""|dep en ding|on|t|he|amount||of|liquid|."", ""44"": ""A|cur|r|y|can|be|eit|her||\""dry\""||or|\""|wet|\""|dep en ding|on|t|he|amount||of|liquid|."", ""45"": ""A|cur|ry|can|be|eit|her|\""|dry\""|or|\""|wet|\""|dep en ding|on|t|he|amount||of|liquid|."", ""46"": ""A|cur|ry|can|be|eit|her|\""dr|y\""||or|\""|wet|\""|dep en ding|on t|he|amount||of|liquid|.""}"
